Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Paid meals,Free/Reduced price meals,Grand Total
3330,Plainfield Community School Corp,2761,Van Buren Elementary School,,12,10,26,20,,460,351,177,528
3330,Plainfield Community School Corp,2763,Brentwood Elementary School,,9,21,32,21,,379,319,143,462
3335,Mill Creek Community Sch Corp,2675,Mill Creek East Elementary,,15,5,3,13,,374,288,122,410
3335,Mill Creek Community Sch Corp,2677,Mill Creek West Elementary,1,,1,2,4,,291,204,95,299
3335,Mill Creek Community Sch Corp,2687,Cascade Middle School,2,6,5,3,5,,341,260,102,362
3335,Mill Creek Community Sch Corp,2692,Cascade Senior High School,2,7,,5,9,1,433,353,104,457
3405,Blue River Valley Schools,2801,Blue River Valley Jr-Sr High Sch,1,,1,1,2,,275,165,115,280
3405,Blue River Valley Schools,2803,Blue River Valley Elementary Sch,,5,1,3,5,,371,229,156,385
3415,South Henry School Corp,2773,Tri Junior-Senior High School,,,,4,10,,396,249,161,410
3415,South Henry School Corp,2777,Tri-Elementary School,,,,15,11,,386,206,206,412
3435,Shenandoah School Corporation,2815,Shenandoah Elementary School,2,1,1,14,6,,560,341,243,584
3435,Shenandoah School Corporation,2817,Shenandoah High School,,1,,7,10,,424,315,127,442
3435,Shenandoah School Corporation,2819,Shenandoah Middle School,,2,1,8,15,,345,234,137,371
3445,New Castle Community School Corp,2825,New Castle High School,2,5,11,35,38,,933,569,455,1024
3445,New Castle Community School Corp,2829,New Castle Middle School,,2,5,18,17,,480,247,275,522
3445,New Castle Community School Corp,2832,Eastwood Elementary School,,1,3,13,12,1,282,64,248,312
3445,New Castle Community School Corp,2847,Parker Elementary School,1,,9,15,39,,372,132,304,436
3445,New Castle Community School Corp,2849,James Whitcomb Riley Elem School,,6,3,9,9,,227,145,109,254
3445,New Castle Community School Corp,2853,Sunnyside Elementary School,,,2,9,13,,140,59,105,164
3445,New Castle Community School Corp,2861,Westwood Elementary School,,2,2,9,9,,220,163,79,242
3445,New Castle Community School Corp,2865,Wilbur Wright Elementary School,,4,10,14,15,,305,83,265,348
3455,C A Beard Memorial School Corp,2869,Knightstown High School,,4,1,,5,,371,242,139,381
3455,C A Beard Memorial School Corp,2870,Knightstown Intermediate School,3,3,,3,10,,412,217,214,431
3455,C A Beard Memorial School Corp,2887,Knightstown Elementary School,,,,7,12,,329,166,182,348
3460,Taylor Community School Corp,2894,Taylor High School,2,4,27,21,38,,321,236,177,413
3460,Taylor Community School Corp,2895,Taylor Elementary School,1,9,45,31,70,,455,270,341,611
3460,Taylor Community School Corp,2896,Taylor Middle School,,6,17,16,27,,198,107,157,264
3470,Northwestern School Corp,2897,Northwestern Senior High School,1,6,10,22,15,,508,467,95,562
3470,Northwestern School Corp,2904,Northwestern Elementary School,2,3,10,18,38,,603,544,130,674
3470,Northwestern School Corp,2905,Howard Elementary School,,2,7,14,11,,235,151,118,269
3470,Northwestern School Corp,2907,Northwestern Middle School,,1,5,13,14,,261,206,88,294
3480,Eastern Howard School Corporation,2909,Eastern Elementary School,2,4,6,21,18,,580,405,226,631
3480,Eastern Howard School Corporation,2914,Eastern Middle School,2,2,2,11,16,,344,248,129,377
3480,Eastern Howard School Corporation,2919,Eastern High School,1,8,4,10,16,1,453,367,126,493
3490,Western School Corp,2921,Western High School,3,14,36,22,26,1,755,672,185,857
3490,Western School Corp,2922,Western Middle School,2,11,31,15,36,,525,429,191,620
3490,Western School Corp,2923,Western Intermediate School,,11,30,19,30,,550,400,240,640
3490,Western School Corp,2935,Western Primary School,1,8,36,20,29,,481,361,214,575
3500,Kokomo School Corporation,2943,Sycamore Elementary School,,11,122,36,100,,276,124,421,545
3500,Kokomo School Corporation,2945,Bon Air Elementary School,,,55,29,37,,221,28,314,342
3500,Kokomo School Corporation,2947,Boulevard Elementary School,1,10,32,26,52,,247,130,238,368
3500,Kokomo School Corporation,2951,Bon Air Middle School,,,45,23,33,,199,30,270,300
3500,Kokomo School Corporation,2955,Central Middle School,5,6,70,39,60,,325,201,304,505
3500,Kokomo School Corporation,2961,Elwood Haynes Elementary School,,6,178,39,96,,415,71,663,734
3500,Kokomo School Corporation,2963,Maple Crest Middle School,2,1,74,24,33,,292,109,317,426
3500,Kokomo School Corporation,2969,Lafayette Park Elementary School,,,49,27,64,,376,178,338,516
3500,Kokomo School Corporation,2993,Pettit Park School,,,50,17,27,,223,25,292,317
3500,Kokomo School Corporation,3005,Wallace Elementary School,1,3,25,33,43,,240,186,159,345
3500,Kokomo School Corporation,3013,Kokomo High School,4,56,306,117,160,2,1129,802,972,1774
3625,Huntington Co Com Sch Corp,3021,Andrews Elementary School,3,1,,23,7,,356,189,201,390
3625,Huntington Co Com Sch Corp,3025,Riverview School,2,3,1,23,12,1,595,351,286,637
3625,Huntington Co Com Sch Corp,3029,Roanoke Elementary School,,2,1,11,9,,318,255,86,341
3625,Huntington Co Com Sch Corp,3035,Salamonie School,,,1,4,16,,176,108,89,197
3625,Huntington Co Com Sch Corp,3037,Lancaster Elementary School,2,1,,15,6,,282,165,141,306
3625,Huntington Co Com Sch Corp,3061,Crestview Middle School,2,4,2,21,23,,516,321,247,568
3625,Huntington Co Com Sch Corp,3065,Huntington North High School,6,3,12,41,33,,1480,1019,556,1575
3625,Huntington Co Com Sch Corp,3075,Northwest Elementary School,,2,,4,9,,280,201,94,295
3625,Huntington Co Com Sch Corp,3077,Flint Springs Elementary,2,3,3,15,14,,379,184,232,416
3625,Huntington Co Com Sch Corp,3078,Huntington Schools Preschool,,2,,2,,,91,66,29,95
3625,Huntington Co Com Sch Corp,3081,Lincoln Elementary School,2,,,17,14,1,411,116,329,445
3640,Medora Community School Corp,3093,Medora Jr & Sr High School,,,,,1,,102,28,75,103
3640,Medora Community School Corp,3095,Medora Elementary School,,,,1,2,,99,16,86,102
3675,Seymour Community Schools,3105,Cortland Elementary School,,,,,5,,121,88,38,126
3675,Seymour Community Schools,3133,Seymour Senior High School,1,22,12,272,57,,1134,882,616,1498
3675,Seymour Community Schools,3135,Margaret R Brown Elementary School,,7,4,267,24,,231,258,275,533
3675,Seymour Community Schools,3138,Seymour Middle School,1,13,6,228,38,2,687,432,543,975
3675,Seymour Community Schools,3141,Emerson Elementary School,1,2,2,23,7,,301,219,117,336
3675,Seymour Community Schools,3153,Seymour-Jackson Elementary School,,24,2,283,29,,335,185,488,673
3675,Seymour Community Schools,3157,Seymour-Redding Elementary School,1,3,4,91,32,1,431,234,329,563
3695,Brownstown Cnt Com Sch Corp,3107,Brownstown Central Middle School,,,2,10,1,,327,219,121,340
3695,Brownstown Cnt Com Sch Corp,3108,Jackson Co Juvenile Detention Cntr,,,1,,,,,1,,1
3695,Brownstown Cnt Com Sch Corp,3126,Brownstown Central High School,2,4,1,8,9,,553,412,165,577
3695,Brownstown Cnt Com Sch Corp,3129,Brownstown Elementary School,2,2,1,18,9,,632,382,282,664
3710,Crothersville Community Schools,3121,Crothersville Jr-Sr High School,,3,,7,8,,191,100,109,209
3710,Crothersville Community Schools,3122,Crothersville Elementary School,2,,2,11,9,,259,116,167,283
3785,Kankakee Valley School Corp,3181,Kankakee Valley High School,3,5,7,101,13,,954,726,357,1083
3785,Kankakee Valley School Corp,3183,Kankakee Valley Middle School,3,3,3,90,10,,710,494,325,819
3785,Kankakee Valley School Corp,3184,DeMotte Elementary School,1,7,1,89,4,,552,405,249,654
3785,Kankakee Valley School Corp,3197,Wheatfield Elementary School,2,2,1,19,4,1,309,196,142,338
3785,Kankakee Valley School Corp,3198,Kankakee Valley Intermediate Sch,2,1,1,56,2,,467,349,180,529
3815,Rensselaer Central School Corp,3201,Rensselaer Central High School,2,2,2,34,5,,486,329,202,531
3815,Rensselaer Central School Corp,3205,Van Rensselaer Elementary School,1,,,50,10,,284,162,183,345
3815,Rensselaer Central School Corp,3213,Rensselaer Central Primary School,,,,44,10,,356,226,184,410
3815,Rensselaer Central School Corp,3221,Rensselaer Middle School,,2,2,42,7,,340,215,178,393
3945,Jay School Corporation,3239,Jay County High School,1,1,2,45,27,,997,551,522,1073
3945,Jay School Corporation,3241,Bloomfield Elementary School,1,,1,7,2,,238,148,101,249
3945,Jay School Corporation,3247,Redkey Elementary School,,,,2,4,,166,85,87,172
3945,Jay School Corporation,3257,Pennville Elementary School,,,,2,1,,73,24,52,76
3945,Jay School Corporation,3265,East Jay County Middle School,,3,,37,15,,461,253,263,516
3945,Jay School Corporation,3273,General Shanks Elem School,,1,,20,6,,288,142,173,315
3945,Jay School Corporation,3277,Judge Haynes Elementary School,,5,,30,16,,170,59,162,221
3945,Jay School Corporation,3285,West Jay County Middle School,,,1,,7,,237,83,162,245
3945,Jay School Corporation,3287,East Elementary School,,1,,12,16,,270,132,167,299
3945,Jay School Corporation,3289,Westlawn Elementary School,,,,1,8,,201,72,138,210
3995,Madison Consolidated Schools,3301,Deputy Elementary School,,1,,,2,,118,58,63,121
3995,Madison Consolidated Schools,3309,Madison Consolidated High School,1,9,19,40,28,4,865,548,418,966
3995,Madison Consolidated Schools,3313,Madison Consolidated Jr High Sch,1,7,7,29,23,2,600,332,337,669
3995,Madison Consolidated Schools,3321,Rykers' Ridge Elementary School,,,5,4,12,,204,90,135,225
3995,Madison Consolidated Schools,3327,Madison Early Childhood Center,1,1,1,,1,,75,76,3,79
3995,Madison Consolidated Schools,3329,Lydia Middleton Elementary School,,2,5,9,17,1,313,195,152,347
3995,Madison Consolidated Schools,3333,Emery O Muncie Elementary School,,14,6,36,22,,402,180,300,480
4000,Southwestern-Jefferson Co Con,3337,Southwestern High School,,1,1,10,5,,342,194,165,359
4000,Southwestern-Jefferson Co Con,3341,Southwestern Elementary School,,2,9,39,15,,576,250,391,641
4000,Southwestern-Jefferson Co Con,3343,Southwestern Middle School,,,2,12,13,,308,145,190,335
4015,Jennings County School Corporation,3345,Jennings County High School,3,,7,48,28,,1246,685,647,1332
4015,Jennings County School Corporation,3349,Sand Creek Elementary School,,,2,57,11,,359,87,342,429
4015,Jennings County School Corporation,3357,Scipio Elementary School,,,,14,5,,305,115,209,324
4015,Jennings County School Corporation,3361,Graham Creek Elementary School,,,2,8,6,1,297,130,184,314
4015,Jennings County School Corporation,3385,Hayden Elementary School,,,2,14,2,,270,146,142,288
4015,Jennings County School Corporation,3389,Brush Creek Elementary School,,,1,15,13,,333,125,237,362
4015,Jennings County School Corporation,3393,Jennings County Middle School,2,,,37,15,,593,270,377,647
4015,Jennings County School Corporation,3397,North Vernon Elementary School,2,5,4,57,23,,613,240,464,704
4145,Clark-Pleasant Community Sch Corp,3401,Clark Elementary School,1,137,19,30,28,1,365,296,285,581
4145,Clark-Pleasant Community Sch Corp,3421,Whiteland Community High School,4,107,47,90,60,,1540,1096,752,1848
4145,Clark-Pleasant Community Sch Corp,3422,Grassy Creek Elementary School,3,68,37,53,63,1,629,477,377,854
4145,Clark-Pleasant Community Sch Corp,3423,Sawmill Woods Elementary School,,6,1,4,1,1,85,78,20,98
4145,Clark-Pleasant Community Sch Corp,3425,Whiteland Elementary School,,,1,20,14,,411,249,197,446
4145,Clark-Pleasant Community Sch Corp,3427,Clark Pleasant Middle School,7,90,53,79,84,,1218,820,711,1531
4145,Clark-Pleasant Community Sch Corp,3429,Break-O-Day Elementary School,,7,2,20,19,,400,223,225,448
4145,Clark-Pleasant Community Sch Corp,3430,Pleasant Crossing Elementary,1,25,22,44,44,1,628,366,399,765
4205,Center Grove Community School Corp,3434,Sugar Grove Elementary School,,30,24,40,24,3,661,620,162,782
4205,Center Grove Community School Corp,3435,Center Grove Elementary School,2,54,8,29,27,2,739,770,91,861
4205,Center Grove Community School Corp,3437,Center Grove High School,1,72,46,96,76,2,2207,2083,417,2500
4205,Center Grove Community School Corp,3439,Maple Grove Elementary School,1,26,13,34,15,4,682,619,156,775
4205,Center Grove Community School Corp,3440,North Grove Elementary School,1,35,9,40,23,,575,418,265,683
4205,Center Grove Community School Corp,3441,Center Grove Middle School Central,4,40,20,41,16,2,729,711,141,852
4205,Center Grove Community School Corp,3443,Center Grove Middle School North,,39,9,43,30,1,915,807,230,1037
4205,Center Grove Community School Corp,3444,Pleasant Grove Elementary School,2,22,13,17,21,1,614,573,117,690
4215,Edinburgh Community School Corp,3447,Edinburgh Community High School,,,,12,11,,246,125,144,269
4215,Edinburgh Community School Corp,3449,Edinburgh Comm Middle School,,1,,8,11,,185,67,138,205
4215,Edinburgh Community School Corp,3452,East Side Elementary School,1,3,,47,19,,367,138,299,437
4225,Franklin Community School Corp,3413,Needham Elementary School,1,8,11,18,13,,354,215,190,405
4225,Franklin Community School Corp,3433,Union Elementary School,,1,,6,5,,144,104,52,156
4225,Franklin Community School Corp,3445,Franklin Community High School,2,23,28,72,42,1,1365,1001,532,1533
4225,Franklin Community School Corp,3457,Franklin Community Middle School,1,11,10,38,32,2,685,452,327,779
4225,Franklin Community School Corp,3458,Custer Baker Intermediate School,1,12,21,36,31,2,680,458,325,783
4225,Franklin Community School Corp,3461,Northwood Elementary School,1,4,11,34,28,1,397,230,246,476
4225,Franklin Community School Corp,3465,Webb Elementary School,,,1,28,18,1,252,125,175,300
4225,Franklin Community School Corp,3467,Creekside Elementary School,2,6,14,22,35,,493,358,214,572
4245,Greenwood Community Sch Corp,3473,Greenwood Community High Sch,4,31,32,94,57,2,993,786,427,1213
4245,Greenwood Community Sch Corp,3475,Greenwood Middle School,2,17,29,89,50,,709,487,409,896
4245,Greenwood Community Sch Corp,3477,Greenwood Northeast Elementary Sch,1,5,19,41,29,,284,101,278,379
4245,Greenwood Community Sch Corp,3479,Westwood Elementary School,,7,14,23,26,1,397,337,131,468
4245,Greenwood Community Sch Corp,3481,V O Isom Central Elem School,,7,11,44,39,,323,142,282,424
4245,Greenwood Community Sch Corp,3483,Southwest Elementary School,1,8,24,51,42,,396,299,223,522
4255,Nineveh-Hensley-Jackson United,3409,Indian Creek Elementary School,,,3,6,8,1,377,269,126,395
4255,Nineveh-Hensley-Jackson United,3411,Indian Creek Intermediate School,,,1,9,7,,360,262,115,377
4255,Nineveh-Hensley-Jackson United,3418,Indian Creek Middle School,,,4,9,3,,409,289,136,425
4255,Nineveh-Hensley-Jackson United,3419,Indian Creek Sr High School,,6,2,10,10,,603,473,158,631
4315,North Knox School Corp,3521,North Knox Primary School,1,,2,13,3,,283,148,154,302
4315,North Knox School Corp,3537,North Knox Jr-Sr High School,1,,6,13,3,,572,271,324,595
4315,North Knox School Corp,3545,North Knox Intermediate,,,,11,4,,412,185,242,427
4325,South Knox School Corp,3489,South Knox Elementary School,,2,2,7,8,,679,470,228,698
4325,South Knox School Corp,3490,South Knox Middle-High School,1,1,1,10,4,,526,398,145,543
4335,Vincennes Community School Corp,3509,Benjamin Franklin Elementary Sch,,4,7,5,33,,442,252,239,491
4335,Vincennes Community School Corp,3553,Lincoln High School,1,7,12,27,36,1,632,376,340,716
4335,Vincennes Community School Corp,3557,George Rogers Clark School,1,6,13,25,26,,551,241,381,622
4335,Vincennes Community School Corp,3573,James Whitcomb Riley Elem Sch,,,2,6,5,,171,39,145,184
4335,Vincennes Community School Corp,3577,Tecumseh-Harrison Elementary Sch,,1,5,12,11,,280,57,252,309
4335,Vincennes Community School Corp,3581,Francis Vigo Elementary School,,1,6,12,23,,323,111,254,365
4345,Wawasee Community School Corp,3625,North Webster Elementary School,2,1,5,27,11,,441,253,234,487
4345,Wawasee Community School Corp,3630,Wawasee Middle School,1,3,2,33,12,,456,291,216,507
4345,Wawasee Community School Corp,3635,Milford School,,2,1,114,15,,424,306,250,556
4345,Wawasee Community School Corp,3637,Syracuse Elementary School,1,1,1,63,15,,469,277,273,550
4345,Wawasee Community School Corp,3639,Wawasee High School,4,2,2,106,23,,808,632,313,945
4415,Warsaw Community Schools,3589,Claypool Elementary School,1,1,3,65,4,,278,140,212,352
4415,Warsaw Community Schools,3607,Lakeview Middle School,1,11,9,159,18,,350,230,318,548
4415,Warsaw Community Schools,3608,Eisenhower Elementary School,,8,15,49,15,,328,285,130,415
4415,Warsaw Community Schools,3610,Harrison Elementary School,1,27,12,193,14,,358,242,363,605
4415,Warsaw Community Schools,3613,Leesburg Elementary School,,,3,148,13,,243,152,255,407
4415,Warsaw Community Schools,3647,Warsaw Community High School,5,19,49,419,36,1,1647,1306,870,2176
4415,Warsaw Community Schools,3653,Edgewood Middle School,1,5,13,74,18,,435,334,212,546
4415,Warsaw Community Schools,3661,Jefferson Elementary School,1,,9,104,10,,372,244,252,496
4415,Warsaw Community Schools,3665,Lincoln Elementary School,,8,10,74,19,1,356,207,261,468
4415,Warsaw Community Schools,3673,Madison Elementary School,,10,8,94,14,,415,290,251,541
4415,Warsaw Community Schools,3677,Washington Elementary School,,8,13,74,17,,358,291,179,470
4445,Tippecanoe Valley School Corp,2139,Akron Elementary School,,2,1,78,8,,266,170,185,355
4445,Tippecanoe Valley School Corp,3602,Tippecanoe Valley High School,6,2,2,69,28,,488,303,292,595
4445,Tippecanoe Valley School Corp,3603,Mentone Elementary School,,,,41,27,,382,184,266,450
4445,Tippecanoe Valley School Corp,3619,Tippecanoe Valley Middle School,,1,1,45,21,,372,189,251,440
4455,Whitko Community School Corp,3642,Pierceton Elementary School,,3,3,16,5,,307,141,193,334
4455,Whitko Community School Corp,3644,Whitko Middle School,,3,3,14,5,,326,198,153,351
4455,Whitko Community School Corp,9173,South Whitley Elementary School,,2,4,3,3,,272,166,118,284
4455,Whitko Community School Corp,9191,Whitko High School,1,3,8,24,5,,445,324,162,486
4515,Prairie Heights Community Sch Corp,3686,Prairie Heights Elementary School,3,,2,17,14,,415,210,241,451
4515,Prairie Heights Community Sch Corp,3688,Prairie Heights Middle School,2,1,3,18,11,,368,234,169,403
4515,Prairie Heights Community Sch Corp,3690,Prairie Heights Sr High School,8,3,3,15,14,,372,285,130,415
4525,Westview School Corporation,3697,Westview Jr-Sr High School,2,5,9,28,12,,739,560,235,795
4525,Westview School Corporation,3698,Topeka Elementary School,,3,,5,2,,312,186,136,322
4525,Westview School Corporation,3702,Westview Elementary School,,3,2,6,4,,382,269,128,397
4525,Westview School Corporation,3704,Meadowview Elementary School,,1,4,3,4,2,394,303,105,408
4525,Westview School Corporation,3714,Shipshewana-Scott Elementary Sch,,1,2,9,5,,320,227,110,337
4535,Lakeland School Corporation,3730,Lakeland High School,1,5,9,111,16,,436,315,263,578
4535,Lakeland School Corporation,3731,Parkside Elementary School,,2,3,87,15,1,369,254,223,477
4535,Lakeland School Corporation,3741,Wolcott Mills Elementary Sch,,1,,13,6,,194,95,119,214
4535,Lakeland School Corporation,3743,Lakeland Middle School,2,2,4,97,16,,338,220,239,459
4535,Lakeland School Corporation,3745,Lima-Brighton Elementary,,3,2,59,11,,182,108,149,257
4580,Hanover Community School Corp,3781,Jane Ball Elementary School,4,5,1,68,16,,406,334,166,500
4580,Hanover Community School Corp,3782,Lincoln Elementary School,1,2,17,82,17,,377,454,42,496
4580,Hanover Community School Corp,3784,Hanover Central Middle School,1,5,14,55,22,,428,419,106,525
4580,Hanover Community School Corp,3785,Hanover Central High School,3,6,9,77,20,,565,557,123,680
4590,River Forest Community Sch Corp,3791,River Forest High School,2,,37,190,23,,187,101,338,439
4590,River Forest Community Sch Corp,3797,Henry S Evans Elementary School,,2,27,180,16,,142,44,323,367
4590,River Forest Community Sch Corp,3801,River Forest Middle School,2,1,35,139,22,,176,71,304,375
4590,River Forest Community Sch Corp,3805,John I Meister Elementary School,2,4,25,168,18,,146,84,279,363
4600,Merrillville Community School Corp,3809,Merrillville High School,1,20,1469,373,100,,252,985,1230,2215
4600,Merrillville Community School Corp,3811,Pierce Middle School,3,11,671,200,49,,116,398,652,1050
4600,Merrillville Community School Corp,3813,Merrillville Intermediate School,2,6,569,179,42,,119,312,605,917
4600,Merrillville Community School Corp,3821,Henry P Fieler Elementary School,2,1,308,76,25,,47,114,345,459
4600,Merrillville Community School Corp,3822,Homer Iddings Elementary School,,11,287,125,39,,77,215,324,539
4600,Merrillville Community School Corp,3826,Edgar L Miller Elementary School,,5,244,67,22,,32,99,271,370
4600,Merrillville Community School Corp,3827,John Wood Elementary School,,13,104,85,12,,105,163,156,319
4600,Merrillville Community School Corp,3829,Jonas E Salk Elementary School,1,8,338,134,36,,126,259,384,643
4615,Lake Central School Corporation,3831,Michael Grimmer Middle School,4,28,77,144,32,,631,715,201,916
4615,Lake Central School Corporation,3833,Lake Central High School,15,112,216,421,99,2,2398,2676,587,3263
4615,Lake Central School Corporation,3837,Kolling Elementary School,2,8,14,93,14,,540,614,57,671
4615,Lake Central School Corporation,3838,Hal E Clark Middle School,5,13,60,166,23,,873,937,203,1140
4615,Lake Central School Corporation,3839,George Bibich Elementary School,2,6,12,81,14,1,339,375,80,455
4615,Lake Central School Corporation,3840,James H Watson Elementary School,,16,23,97,27,3,423,477,112,589
4615,Lake Central School Corporation,3841,Kahler Middle School,6,44,46,168,20,,685,787,182,969
4615,Lake Central School Corporation,3843,Protsman Elementary School,4,30,33,146,19,,451,510,173,683
4615,Lake Central School Corporation,4349,Homan Elementary School,,17,30,116,18,1,362,386,158,544
4615,Lake Central School Corporation,4351,Peifer Elementary School,1,5,21,91,16,,292,316,110,426
4645,Tri-Creek School Corporation,3753,Oak Hill Elementary School,1,,9,52,11,,415,354,134,488
4645,Tri-Creek School Corporation,3845,Lake Prairie Elementary School,1,3,4,42,7,,322,265,114,379
4645,Tri-Creek School Corporation,3848,Three Creeks Elem School,2,3,,45,9,,412,331,140,471
4645,Tri-Creek School Corporation,3851,Lowell Middle School,2,3,3,78,15,,659,553,207,760
4645,Tri-Creek School Corporation,3865,Lowell Senior High School,3,1,13,117,26,,1039,955,244,1199
4650,Lake Ridge New Tech Schools,3869,Calumet New Tech High School,3,,256,154,25,,227,110,555,665
4650,Lake Ridge New Tech Schools,3885,Longfellow New Tech Elementary Sch,,3,49,144,35,,250,53,428,481
4650,Lake Ridge New Tech Schools,3889,Hosford Park New Tech Elementary,,,143,56,23,,83,25,280,305
4650,Lake Ridge New Tech Schools,3893,Lake Ridge New Tech Middle School,1,,129,103,29,,160,52,370,422
4660,Crown Point Community School Corp,3761,Robert Taft Middle School,5,37,20,129,36,,804,837,194,1031
4660,Crown Point Community School Corp,3769,Douglas MacArthur Elem School,2,4,2,47,15,,394,285,179,464
4660,Crown Point Community School Corp,3773,Dwight D Eisenhower Elem School,1,8,16,78,15,,499,558,59,617
4660,Crown Point Community School Corp,3854,Winfield Elementary School,1,17,16,79,15,,365,411,82,493
4660,Crown Point Community School Corp,3901,Crown Point High School,10,75,73,334,60,2,2224,2240,538,2778
4660,Crown Point Community School Corp,3903,Lake Street Elementary School,1,18,5,58,14,1,430,440,87,527
4660,Crown Point Community School Corp,3905,Solon Robinson Elementary School,1,14,12,66,23,,408,397,127,524
4660,Crown Point Community School Corp,3907,Jerry Ross Elementary School,,14,21,79,8,,403,450,75,525
4660,Crown Point Community School Corp,3913,Timothy Ball Elementary School,,8,14,71,20,,414,380,147,527
4660,Crown Point Community School Corp,3915,Colonel John Wheeler Middle School,1,13,30,118,15,1,725,717,186,903
4670,School City of East Chicago,3924,East Chicago Central High School,,1,595,607,14,,19,193,1043,1236
4670,School City of East Chicago,3937,Carrie Gosch Elementary School,3,,317,86,6,,8,34,386,420
4670,School City of East Chicago,3941,Benjamin Harrison Elementary Sch,,,137,404,7,,6,126,428,554
4670,School City of East Chicago,3945,Abraham Lincoln Elementary School,,,308,79,7,,4,42,356,398
4670,School City of East Chicago,3953,William McKinley Elementary School,1,1,156,457,14,,14,108,535,643
4670,School City of East Chicago,3961,George Washington Elementary Sch,,2,403,262,14,,3,127,557,684
4670,School City of East Chicago,3963,Joseph Block Middle School,,,292,275,9,,9,50,535,585
4680,Lake Station Community Schools,3965,Thomas A Edison Jr-Sr HS,1,,36,211,27,2,294,135,436,571
4680,Lake Station Community Schools,3973,Alexander Hamilton Elementary Sch,,,22,110,3,,93,47,181,228
4680,Lake Station Community Schools,3975,Virgil I Bailey Elementary School,,,27,135,14,,161,74,263,337
4680,Lake Station Community Schools,3985,Carl J Polk Elementary School,1,,9,60,7,,76,33,120,153
4690,Gary Community School Corp,4053,Benjamin Banneker Achievement Ctr,,,476,8,8,,1,178,315,493
4690,Gary Community School Corp,4057,Mary M Bethune Early Child Dev Ctr,,,533,10,2,,2,321,226,547
4690,Gary Community School Corp,4061,Beveridge Elementary School,,,378,5,7,,10,69,331,400
4690,Gary Community School Corp,4081,Dr Bernard C Watson Acad for Boys,1,,128,3,9,,2,27,116,143
4690,Gary Community School Corp,4086,Frankie W McCullough Acad for Girl,1,,411,9,13,,5,66,373,439
4690,Gary Community School Corp,4104,Jefferson Elementary School,,,317,6,16,,5,50,294,344
4690,Gary Community School Corp,4105,Bailly Preparatory Academy,,,404,17,17,,7,81,364,445
4690,Gary Community School Corp,4113,New Tech Innovative Institute,,,173,5,6,,3,32,155,187
4690,Gary Community School Corp,4121,Jacques Marquette Elem School,,,346,16,26,,11,98,301,399
4690,Gary Community School Corp,4155,Glen Park Acad for Excel in Lrn,,,557,14,18,,7,114,482,596
4690,Gary Community School Corp,4163,West Side Leadership Academy,1,,655,20,30,,7,102,611,713
4690,Gary Community School Corp,4168,Wm A Wirt/Emerson VPA,,,409,9,19,,2,101,338,439
4690,Gary Community School Corp,4169,Daniel Hale Williams Elem Sch,,,626,17,32,,3,83,595,678
4700,Griffith Public Schools,4171,Beiriger Elementary School,,6,24,117,28,,304,309,170,479
4700,Griffith Public Schools,4173,Griffith Senior High School,2,6,171,202,28,,391,409,391,800
4700,Griffith Public Schools,4177,Griffith Middle School,,2,102,90,17,,194,193,212,405
4700,Griffith Public Schools,4185,Eldon Ready Elementary School,,2,180,100,16,,121,124,295,419
4700,Griffith Public Schools,4189,Elsie Wadsworth Elementary School,1,3,57,105,12,,207,181,204,385
4710,School City of Hammond,4411,George Rogers Clark Md/HS,3,3,137,978,37,1,219,222,1156,1378
4710,School City of Hammond,4413,Donald E Gavit Middle/High School,1,4,612,638,56,1,311,354,1269,1623
4710,School City of Hammond,4415,Hammond High School,1,1,395,380,16,,37,120,710,830
4710,School City of Hammond,4417,Morton Senior High School,2,2,505,533,46,,260,351,997,1348
4710,School City of Hammond,4422,Joseph Hess Elementary School,2,2,233,246,26,,141,238,412,650
4710,School City of Hammond,4425,Henry W Eggers Elem/Middle School,,,391,297,20,,22,64,666,730
4710,School City of Hammond,4433,Charles N Scott Middle School,3,1,279,360,36,,165,170,674,844
4710,School City of Hammond,4447,Columbia Elementary School,,,69,160,19,,26,52,222,274
4710,School City of Hammond,4449,Thomas A Edison Elementary School,,2,190,346,35,1,111,200,485,685
4710,School City of Hammond,4451,Benjamin Franklin Elementary Sch,,1,20,185,5,,91,121,181,302
4710,School City of Hammond,4453,Warren G Harding Elementary School,,4,193,343,42,,156,273,465,738
4710,School City of Hammond,4455,Washington Irving Elementary Sch,1,1,74,436,30,,41,144,439,583
4710,School City of Hammond,4457,Thomas Jefferson Elementary School,,2,145,182,32,,116,210,267,477
4710,School City of Hammond,4459,Kenwood Elementary School,,1,171,87,21,,35,141,174,315
4710,School City of Hammond,4461,Lafayette Elementary School,2,1,266,190,27,,18,55,449,504
4710,School City of Hammond,4463,Abraham Lincoln Elementary School,,,64,459,38,1,84,190,456,646
4710,School City of Hammond,4465,Maywood Elementary School,,,296,82,20,,15,80,333,413
4710,School City of Hammond,4469,Morton Elementary School,,2,130,266,28,,105,197,334,531
4710,School City of Hammond,4479,Lew Wallace Elementary School,,,192,213,19,,18,119,323,442
4710,School City of Hammond,4484,Frank O'Bannon Elementary School,,2,265,166,22,,100,103,452,555
4720,School Town of Highland,4281,Highland High School,2,24,71,293,32,,695,757,360,1117
