year,mergecode,totaltest,elapass,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,white,black,hispanic,lowincome,totalenroll,year_21,state
17,8050-8655indiana,71,57.75,181218001948,0.0,0.0,1.0,0.0,0,8050indiana,95.45,0.23,1.82,32.05,440,0,indiana
18,8050-8655indiana,81,61.73,181218001948,0.0,0.0,1.0,0.0,0,8050indiana,94.86,0.23,1.87,36.21,428,0,indiana
19,8050-8655indiana,71,61.97,181218001948,0.0,0.0,1.0,0.0,0,8050indiana,93.09,0.25,3.21,37.04,405,0,indiana
21,8050-8655indiana,56,64.29,181218001948,0.0,0.0,1.0,0.0,0,8050indiana,92.33,0.51,4.09,39.39,391,1,indiana
17,8050-8673indiana,54,16.67,181218001951,0.0,0.0,1.0,0.0,0,8050indiana,80.11,10.23,3.98,76.14,176,0,indiana
18,8050-8673indiana,59,20.34,181218001951,0.0,0.0,1.0,0.0,0,8050indiana,86.64,5.26,5.26,70.04,247,0,indiana
19,8050-8673indiana,22,22.73,181218001951,0.0,0.0,1.0,0.0,0,8050indiana,84.4,3.9,4.96,65.6,282,0,indiana
21,8050-8673indiana,77,16.88,181218001951,0.0,0.0,1.0,0.0,0,8050indiana,86.79,4.2,4.5,69.07,333,1,indiana
17,8060-8693indiana,112,42.86,181215001940,0.0,0.0,1.0,0.0,0,8060indiana,94.15,0.94,2.58,45.9,427,0,indiana
18,8060-8693indiana,103,47.57,181215001940,0.0,0.0,1.0,0.0,0,8060indiana,91.74,1.52,3.04,47.17,460,0,indiana
19,8060-8693indiana,125,49.6,181215001940,0.0,0.0,1.0,0.0,0,8060indiana,91.67,0.88,3.29,49.34,456,0,indiana
21,8060-8693indiana,97,39.18,181215001940,0.0,0.0,1.0,0.0,0,8060indiana,92.69,0.86,2.15,50.11,465,1,indiana
17,8115-8737indiana,108,66.67,180608001073,0.0,0.0,1.0,0.0,0,8115indiana,95.51,0.0,2.69,33.21,557,0,indiana
18,8115-8737indiana,90,64.44,180608001073,0.0,0.0,1.0,0.0,0,8115indiana,94.78,0.17,3.48,36.87,575,0,indiana
19,8115-8737indiana,87,78.16,180608001073,0.0,0.0,1.0,0.0,0,8115indiana,94.43,0.17,3.83,33.1,574,0,indiana
21,8115-8737indiana,90,73.33,180608001073,0.0,0.0,1.0,0.0,0,8115indiana,92.78,0.17,4.81,39.86,582,1,indiana
17,8130-8772indiana,84,65.48,181239001986,0.0,0.0,1.0,0.0,0,8130indiana,97.41,0.0,0.97,28.16,309,0,indiana
18,8130-8772indiana,78,47.44,181239001986,0.0,0.0,1.0,0.0,0,8130indiana,96.94,0.0,0.61,29.05,327,0,indiana
19,8130-8772indiana,79,68.35,181239001986,0.0,0.0,1.0,0.0,0,8130indiana,96.36,0.0,0.99,31.46,302,0,indiana
21,8130-8772indiana,64,59.38,181239001986,0.0,0.08,0.92,0.08,0,8130indiana,95.67,0.0,1.0,26.0,300,1,indiana
17,8130-8789indiana,211,56.87,181239001975,0.0,0.0,1.0,0.0,0,8130indiana,94.09,0.22,1.2,38.95,914,0,indiana
18,8130-8789indiana,231,62.34,181239001975,0.0,0.0,1.0,0.0,0,8130indiana,94.22,0.43,0.96,44.39,935,0,indiana
19,8130-8789indiana,225,54.22,181239001975,0.0,0.0,1.0,0.0,0,8130indiana,94.34,0.33,1.09,43.42,919,0,indiana
21,8130-8789indiana,207,59.9,181239001975,0.0,0.08,0.92,0.08,0,8130indiana,93.43,0.32,2.26,42.63,929,1,indiana
17,8130-8809indiana,521,73.13,181239001977,0.0,0.0,1.0,0.0,0,8130indiana,87.99,1.85,2.77,16.79,1948,0,indiana
18,8130-8809indiana,442,76.02,181239001977,0.0,0.0,1.0,0.0,0,8130indiana,87.15,1.78,2.72,18.97,1914,0,indiana
19,8130-8809indiana,445,74.16,181239001977,0.0,0.0,1.0,0.0,0,8130indiana,86.49,2.28,2.88,19.64,1976,0,indiana
21,8130-8809indiana,468,79.7,181239001977,0.0,0.26,0.74,0.26,0,8130indiana,85.11,2.38,3.54,20.33,1894,1,indiana
17,8205-8857indiana,138,57.25,180981001600,0.0,0.0,1.0,0.0,0,8205indiana,97.21,0.35,1.4,45.2,573,0,indiana
18,8205-8857indiana,136,46.32,180981001600,0.0,0.0,1.0,0.0,0,8205indiana,96.84,0.53,1.05,50.53,570,0,indiana
19,8205-8857indiana,132,60.61,180981001600,0.0,0.0,1.0,0.0,0,8205indiana,95.94,0.88,1.06,45.68,567,0,indiana
21,8205-8857indiana,141,63.83,180981001600,0.0,0.24,0.76,0.24,0,8205indiana,96.13,0.18,1.48,42.25,542,1,indiana
17,8215-8905indiana,128,54.69,180300000395,0.0,0.0,1.0,0.0,0,8215indiana,93.66,1.06,2.33,38.69,473,0,indiana
18,8215-8905indiana,120,45.0,180300000395,0.0,0.0,1.0,0.0,0,8215indiana,93.67,0.87,2.4,43.45,458,0,indiana
19,8215-8905indiana,101,57.43,180300000395,0.0,0.0,1.0,0.0,0,8215indiana,93.97,0.67,2.9,39.29,448,0,indiana
21,8215-8905indiana,98,73.47,180300000395,0.06,0.29,0.65,0.32,0,8215indiana,95.17,0.0,2.66,37.2,414,1,indiana
17,8220-8869indiana,59,57.63,181293002063,0.0,0.0,1.0,0.0,0,8220indiana,95.88,0.0,2.58,43.81,388,0,indiana
18,8220-8869indiana,69,69.57,181293002063,0.0,0.0,1.0,0.0,0,8220indiana,95.21,0.0,2.93,47.07,376,0,indiana
19,8220-8869indiana,82,65.85,181293002063,0.0,0.0,1.0,0.0,0,8220indiana,94.12,0.25,3.68,48.28,408,0,indiana
21,8220-8869indiana,54,66.67,181293002063,0.08,0.22,0.69,0.26,0,8220indiana,94.32,0.23,3.64,40.91,440,1,indiana
17,8305-8985indiana,81,64.2,180738001261,0.0,0.0,1.0,0.0,0,8305indiana,95.21,0.19,1.15,31.61,522,0,indiana
18,8305-8985indiana,96,60.42,180738001261,0.0,0.0,1.0,0.0,0,8305indiana,94.62,0.0,1.0,36.45,502,0,indiana
19,8305-8985indiana,84,64.29,180738001261,0.0,0.0,1.0,0.0,0,8305indiana,94.38,0.19,0.97,36.05,516,0,indiana
21,8305-8985indiana,74,55.41,180738001261,0.0,0.0,1.0,0.0,0,8305indiana,93.58,0.39,0.78,40.66,514,1,indiana
17,8355-8961indiana,74,67.57,181305002069,0.0,0.0,1.0,0.0,0,8355indiana,95.17,0.0,2.11,47.73,331,0,indiana
18,8355-8961indiana,71,54.93,181305002069,0.0,0.0,1.0,0.0,0,8355indiana,94.87,0.0,1.92,50.64,312,0,indiana
19,8355-8961indiana,65,52.31,181305002069,0.0,0.0,1.0,0.0,0,8355indiana,95.32,0.0,2.34,52.84,299,0,indiana
21,8355-8961indiana,67,55.22,181305002069,0.0,0.03,0.97,0.03,0,8355indiana,96.83,0.0,2.11,50.7,284,1,indiana
17,8360-8981indiana,122,67.21,180156000217,0.0,0.0,1.0,0.0,0,8360indiana,92.9,0.86,1.29,35.05,465,0,indiana
18,8360-8981indiana,109,68.81,180156000217,0.0,0.0,1.0,0.0,0,8360indiana,93.08,0.81,2.44,34.62,491,0,indiana
19,8360-8981indiana,117,73.5,180156000217,0.0,0.0,1.0,0.0,0,8360indiana,93.28,0.2,2.24,33.81,491,0,indiana
21,8360-8981indiana,107,73.83,180156000217,0.0,0.0,1.0,0.0,0,8360indiana,90.68,0.19,2.52,32.43,515,1,indiana
17,8375-8927indiana,105,60.95,180819001406,0.0,0.0,1.0,0.0,0,8375indiana,93.56,0.48,1.43,36.75,419,0,indiana
18,8375-8927indiana,91,59.34,180819001406,0.0,0.0,1.0,0.0,0,8375indiana,92.49,0.52,1.81,38.34,386,0,indiana
19,8375-8927indiana,100,58.0,180819001406,0.0,0.0,1.0,0.0,0,8375indiana,95.04,1.04,1.04,39.95,383,0,indiana
21,8375-8927indiana,96,56.25,180819001406,0.25,0.11,0.64,0.24,0,8375indiana,92.68,0.98,1.46,38.29,410,1,indiana
17,8385-8993indiana,329,61.09,180951001566,0.0,0.0,1.0,0.0,0,8385indiana,67.44,11.1,7.53,70.34,1342,0,indiana
18,8385-8993indiana,279,50.18,180951001566,0.0,0.0,1.0,0.0,0,8385indiana,67.42,10.31,8.91,70.62,1280,0,indiana
19,8385-8993indiana,279,47.67,180951001566,0.0,0.0,1.0,0.0,0,8385indiana,68.04,9.08,8.46,66.56,1289,0,indiana
21,8385-8993indiana,273,47.25,180951001566,0.94,0.03,0.03,0.5,0,8385indiana,66.14,6.85,12.05,63.31,1270,1,indiana
17,8425-9058indiana,75,66.67,181077001765,0.0,0.0,1.0,0.0,0,8425indiana,96.5,0.0,2.0,33.5,400,0,indiana
18,8425-9058indiana,57,52.63,181077001765,0.0,0.0,1.0,0.0,0,8425indiana,96.22,0.25,1.26,34.51,397,0,indiana
19,8425-9058indiana,70,67.14,181077001765,0.0,0.0,1.0,0.0,0,8425indiana,97.02,0.25,0.99,37.22,403,0,indiana
21,8425-9058indiana,77,62.34,181077001765,0.0,0.0,1.0,0.0,0,8425indiana,97.05,0.49,1.23,36.86,407,1,indiana
17,8435-9087indiana,197,65.99,180822001410,0.0,0.0,1.0,0.0,0,8435indiana,92.46,0.91,2.34,23.8,769,0,indiana
18,8435-9087indiana,203,58.62,180822001410,0.0,0.0,1.0,0.0,0,8435indiana,91.65,1.5,3.12,25.31,802,0,indiana
19,8435-9087indiana,208,69.71,180822001410,0.0,0.0,1.0,0.0,0,8435indiana,91.12,0.88,3.38,26.5,800,0,indiana
21,8435-9087indiana,187,66.31,180822001410,0.0,0.0,1.0,0.0,0,8435indiana,92.4,0.72,3.74,22.56,829,1,indiana
17,8445-9089indiana,99,77.78,180072000146,0.0,0.0,1.0,0.0,0,8445indiana,88.04,1.13,7.22,42.21,443,0,indiana
18,8445-9089indiana,104,52.88,180072000146,0.0,0.0,1.0,0.0,0,8445indiana,88.91,1.36,7.24,47.29,442,0,indiana
19,8445-9089indiana,116,62.93,180072000146,0.0,0.0,1.0,0.0,0,8445indiana,87.87,1.46,6.9,46.23,478,0,indiana
21,8445-9089indiana,114,67.54,180072000146,0.0,0.0,1.0,0.0,0,8445indiana,87.42,2.1,7.13,41.3,477,1,indiana
17,8515-9135indiana,59,59.32,180813001396,0.0,0.0,1.0,0.0,0,8515indiana,60.0,0.75,33.96,62.26,265,0,indiana
18,8515-9135indiana,77,54.55,180813001396,0.0,0.0,1.0,0.0,0,8515indiana,59.77,0.75,34.96,58.65,266,0,indiana
19,8515-9135indiana,51,62.75,180813001396,0.0,0.0,1.0,0.0,0,8515indiana,57.49,0.81,37.25,63.16,247,0,indiana
21,8515-9135indiana,54,62.96,180813001396,0.0,0.0,1.0,0.0,0,8515indiana,53.44,0.0,42.51,73.68,247,1,indiana
17,8525-9137indiana,53,52.83,180381000603,0.0,0.0,1.0,0.0,0,8525indiana,95.56,0.0,2.86,18.1,315,0,indiana
18,8525-9137indiana,55,63.64,180381000603,0.0,0.0,1.0,0.0,0,8525indiana,95.13,0.0,3.57,26.62,308,0,indiana
19,8525-9137indiana,48,72.92,180381000603,0.0,0.0,1.0,0.0,0,8525indiana,94.89,0.0,3.51,27.48,313,0,indiana
21,8525-9137indiana,54,62.96,180381000603,0.0,0.0,1.0,0.0,0,8525indiana,95.59,0.34,2.03,29.15,295,1,indiana
17,8535-9141indiana,51,58.82,181143001846,0.0,0.0,1.0,0.0,0,8535indiana,93.6,1.16,3.49,34.3,344,0,indiana
18,8535-9141indiana,56,53.57,181143001846,0.0,0.0,1.0,0.0,0,8535indiana,91.91,1.73,4.34,40.17,346,0,indiana
19,8535-9141indiana,50,62.0,181143001846,0.0,0.0,1.0,0.0,0,8535indiana,90.25,0.63,5.66,34.91,318,0,indiana
21,8535-9141indiana,42,59.52,181143001846,0.1,0.08,0.82,0.13,0,8535indiana,87.61,0.88,9.14,35.1,339,1,indiana
17,8565-9149indiana,189,53.44,181158001863,0.0,0.0,1.0,0.0,0,8565indiana,82.28,0.39,12.16,38.42,773,0,indiana
18,8565-9149indiana,194,54.12,181158001863,0.0,0.0,1.0,0.0,0,8565indiana,81.12,0.26,13.27,49.49,784,0,indiana
19,8565-9149indiana,183,62.3,181158001863,0.0,0.0,1.0,0.0,0,8565indiana,81.04,0.52,12.6,44.16,770,0,indiana
21,8565-9149indiana,143,60.14,181158001863,0.0,0.0,1.0,0.0,0,8565indiana,82.22,1.0,11.95,52.06,703,1,indiana
17,8625-9193indiana,89,69.66,181023001638,0.0,0.0,1.0,0.0,0,8625indiana,95.02,0.0,1.24,22.55,643,0,indiana
18,8625-9193indiana,90,68.89,181023001638,0.0,0.0,1.0,0.0,0,8625indiana,94.68,0.0,1.72,25.04,639,0,indiana
19,8625-9193indiana,87,58.62,181023001638,0.0,0.0,1.0,0.0,0,8625indiana,94.86,0.0,2.02,25.55,642,0,indiana
21,8625-9193indiana,91,61.54,181023001638,0.0,0.0,1.0,0.0,0,8625indiana,94.32,0.0,2.04,25.62,687,1,indiana
17,8665-9187indiana,263,59.32,180228000267,0.0,0.0,1.0,0.0,0,8665indiana,92.63,0.47,3.49,21.15,1059,0,indiana
18,8665-9187indiana,280,57.86,180228000267,0.0,0.0,1.0,0.0,0,8665indiana,92.93,0.46,3.12,24.61,1089,0,indiana
19,8665-9187indiana,273,52.38,180228000267,0.0,0.0,1.0,0.0,0,8665indiana,92.14,0.72,3.07,24.57,1107,0,indiana
21,8665-9187indiana,260,69.62,180228000267,0.05,0.08,0.87,0.1,0,8665indiana,91.13,0.83,3.6,20.24,1082,1,indiana
17,9315-8295indiana,89,98.88,180002100319,0.0,0.0,1.0,0.0,1,9315indiana,68.7,2.77,4.71,10.25,361,0,indiana
18,9315-8295indiana,107,96.26,180002100319,0.0,0.0,1.0,0.0,1,9315indiana,67.49,2.73,5.19,15.3,366,0,indiana
19,9315-8295indiana,100,98.0,180002100319,0.0,0.0,1.0,0.0,1,9315indiana,70.77,2.31,4.36,14.87,390,0,indiana
21,9315-8295indiana,83,97.59,180002100319,0.0,0.0,1.0,0.0,1,9315indiana,64.01,3.6,5.4,16.2,389,1,indiana
17,9325-2524indiana,23,17.39,180001601738,0.0,0.0,1.0,0.0,1,9325indiana,70.45,13.64,4.55,17.05,176,0,indiana
18,9325-2524indiana,23,8.7,180001601738,0.0,0.0,1.0,0.0,1,9325indiana,68.72,12.85,8.38,30.73,179,0,indiana
19,9325-2524indiana,26,19.23,180001601738,0.0,0.0,1.0,0.0,1,9325indiana,75.85,10.63,4.35,34.78,207,0,indiana
21,9325-2524indiana,35,25.71,180001601738,0.0,0.26,0.74,0.26,1,9325indiana,71.33,13.99,4.9,17.48,143,1,indiana
17,9330-1537indiana,89,50.56,180001401756,0.0,0.0,1.0,0.0,1,9330indiana,68.0,12.78,9.17,62.93,1025,0,indiana
18,9330-1537indiana,70,40.0,180001401756,0.0,0.0,1.0,0.0,1,9330indiana,65.59,12.68,10.97,65.09,994,0,indiana
19,9330-1537indiana,78,47.44,180001401756,0.0,0.0,1.0,0.0,1,9330indiana,67.14,12.98,9.94,67.55,986,0,indiana
21,9330-1537indiana,68,48.53,180001401756,0.34,0.66,0.0,0.83,1,9330indiana,64.51,15.14,11.67,65.38,1037,1,indiana
17,9345-8094indiana,13,15.38,180014202548,0.0,0.0,1.0,0.0,1,9345indiana,60.5,20.69,13.48,77.43,319,0,indiana
18,9345-8094indiana,21,42.86,180014202548,0.0,0.0,1.0,0.0,1,9345indiana,60.2,18.39,15.05,76.59,299,0,indiana
19,9345-8094indiana,14,14.29,180014202548,0.0,0.0,1.0,0.0,1,9345indiana,62.46,15.92,16.22,54.65,333,0,indiana
21,9345-8094indiana,40,12.5,180014202548,0.0,0.03,0.97,0.03,1,9345indiana,60.9,19.23,11.22,38.46,312,1,indiana
17,9380-5874indiana,38,63.16,180001801789,0.0,0.0,1.0,0.0,1,9380indiana,28.55,15.6,46.8,84.82,718,0,indiana
18,9380-5874indiana,42,54.76,180001801789,0.0,0.0,1.0,0.0,1,9380indiana,30.96,11.84,49.77,91.05,659,0,indiana
19,9380-5874indiana,44,50.0,180001801789,0.0,0.0,1.0,0.0,1,9380indiana,31.72,9.82,51.81,88.22,662,0,indiana
21,9380-5874indiana,43,55.81,180001801789,0.0,0.36,0.64,0.36,1,9380indiana,28.78,11.13,51.93,81.9,674,1,indiana
17,9445-6208indiana,83,69.88,180004502137,0.0,0.0,1.0,0.0,1,9445indiana,1.83,94.51,0.73,47.99,273,0,indiana
18,9445-6208indiana,71,69.01,180004502137,0.0,0.0,1.0,0.0,1,9445indiana,0.66,96.35,1.0,67.11,301,0,indiana
19,9445-6208indiana,56,66.07,180004502137,0.0,0.0,1.0,0.0,1,9445indiana,0.0,96.12,0.86,62.5,232,0,indiana
21,9445-6208indiana,44,65.91,180004502137,0.0,0.7,0.3,0.7,1,9445indiana,0.8,91.44,5.08,73.26,374,1,indiana
17,9535-4130indiana,131,29.77,180005202155,0.0,0.0,1.0,0.0,1,9535indiana,0.79,89.64,7.52,99.93,1515,0,indiana
18,9535-4130indiana,108,20.37,180005202155,0.0,0.0,1.0,0.0,1,9535indiana,0.91,90.07,5.97,100.0,1541,0,indiana
19,9535-4130indiana,117,20.51,180005202155,0.0,0.0,1.0,0.0,1,9535indiana,0.69,89.92,6.74,100.0,1439,0,indiana
21,9535-4130indiana,84,30.95,180005202155,0.0,0.67,0.33,0.67,1,9535indiana,0.37,89.96,7.12,99.93,1334,1,indiana
17,9545-4164indiana,72,38.89,180004602162,0.0,0.0,1.0,0.0,1,9545indiana,0.34,96.85,1.24,86.15,888,0,indiana
18,9545-4164indiana,56,30.36,180004602162,0.0,0.0,1.0,0.0,1,9545indiana,0.32,94.65,2.14,93.79,934,0,indiana
19,9545-4164indiana,60,40.0,180004602162,0.0,0.0,1.0,0.0,1,9545indiana,0.0,94.9,2.6,83.47,883,0,indiana
21,9545-4164indiana,89,44.94,180004602162,0.0,1.0,0.0,1.0,1,9545indiana,0.16,93.75,3.8,85.21,1264,1,indiana
17,9575-5523indiana,63,41.27,180005102165,0.0,0.0,1.0,0.0,1,9575indiana,12.2,71.73,11.09,100.0,902,0,indiana
18,9575-5523indiana,48,43.75,180005102165,0.0,0.0,1.0,0.0,1,9575indiana,14.79,67.19,12.35,100.0,899,0,indiana
19,9575-5523indiana,55,52.73,180005102165,0.0,0.0,1.0,0.0,1,9575indiana,13.96,67.23,13.06,100.0,888,0,indiana
21,9575-5523indiana,57,54.39,180005102165,0.0,0.0,1.0,0.0,1,9575indiana,12.05,63.14,18.17,88.06,963,1,indiana
17,9620-1441indiana,53,81.13,180003800185,0.0,0.0,1.0,0.0,0,9620indiana,77.33,5.9,2.95,25.47,644,0,indiana
18,9620-1441indiana,61,85.25,180003800185,0.0,0.0,1.0,0.0,0,9620indiana,78.21,5.97,2.99,24.03,670,0,indiana
19,9620-1441indiana,62,88.71,180003800185,0.0,0.0,1.0,0.0,0,9620indiana,78.62,5.53,3.29,25.26,669,0,indiana
21,9620-1441indiana,46,82.61,180003800185,0.0,0.11,0.89,0.11,0,9620indiana,75.86,5.81,4.62,23.25,671,1,indiana
17,9650-5724indiana,225,82.67,180005802315,0.0,0.0,1.0,0.0,1,9650indiana,64.21,20.31,5.56,32.16,827,0,indiana
18,9650-5724indiana,242,88.43,180005802315,0.0,0.0,1.0,0.0,1,9650indiana,63.07,20.44,7.9,36.7,861,0,indiana
19,9650-5724indiana,183,84.15,180005802315,0.0,0.0,1.0,0.0,1,9650indiana,59.62,23.51,9.0,34.53,889,0,indiana
21,9650-5724indiana,219,91.32,180005802315,0.0,0.0,1.0,0.0,1,9650indiana,53.21,26.18,11.15,40.06,951,1,indiana
17,9670-5664indiana,54,11.11,180006402408,0.0,0.0,1.0,0.0,1,9670indiana,8.3,76.6,9.81,80.38,265,0,indiana
18,9670-5664indiana,55,14.55,180006402408,0.0,0.0,1.0,0.0,1,9670indiana,9.38,77.78,8.68,85.76,288,0,indiana
19,9670-5664indiana,46,4.35,180006402408,0.0,0.0,1.0,0.0,1,9670indiana,7.92,76.67,9.58,62.5,240,0,indiana
21,9670-5664indiana,60,30.0,180006402408,0.0,0.0,1.0,0.0,1,9670indiana,16.85,56.27,16.13,74.55,279,1,indiana
17,9705-4486indiana,75,62.67,180008202466,0.0,0.0,1.0,0.0,1,9705indiana,18.76,18.94,58.11,45.72,549,0,indiana
18,9705-4486indiana,80,66.25,180008202466,0.0,0.0,1.0,0.0,1,9705indiana,16.6,19.4,60.82,65.3,536,0,indiana
19,9705-4486indiana,64,60.94,180008202466,0.0,0.0,1.0,0.0,1,9705indiana,12.66,19.17,65.1,74.32,553,0,indiana
21,9705-4486indiana,76,71.05,180008202466,0.0,0.0,1.0,0.0,1,9705indiana,14.29,17.07,65.68,66.03,574,1,indiana
17,9730-6864indiana,26,3.85,180011302544,0.0,0.0,1.0,0.0,1,9730indiana,46.91,21.4,23.05,55.56,243,0,indiana
18,9730-6864indiana,24,16.67,180011302544,0.0,0.0,1.0,0.0,1,9730indiana,53.76,19.89,18.28,58.06,186,0,indiana
19,9730-6864indiana,22,27.27,180011302544,0.0,0.0,1.0,0.0,1,9730indiana,51.95,16.45,21.65,61.04,231,0,indiana
21,9730-6864indiana,43,34.88,180011302544,0.0,0.0,1.0,0.0,1,9730indiana,56.42,15.08,22.91,60.89,179,1,indiana
17,9875-771indiana,35,65.71,180009902497,0.0,0.0,1.0,0.0,1,9875indiana,77.51,11.44,2.76,20.12,507,0,indiana
18,9875-771indiana,20,40.0,180009902497,0.0,0.0,1.0,0.0,1,9875indiana,79.3,9.15,3.05,23.31,459,0,indiana
19,9875-771indiana,31,58.06,180009902497,0.0,0.0,1.0,0.0,1,9875indiana,74.62,10.77,4.23,34.42,520,0,indiana
21,9875-771indiana,28,57.14,180009902497,0.0,0.19,0.81,0.19,1,9875indiana,74.4,10.4,6.08,31.68,625,1,indiana
17,9880-7567indiana,62,53.23,180010102521,0.0,0.0,1.0,0.0,1,9880indiana,55.64,19.92,11.28,55.64,266,0,indiana
18,9880-7567indiana,79,58.23,180010102521,0.0,0.0,1.0,0.0,1,9880indiana,57.58,18.86,13.13,53.2,297,0,indiana
19,9880-7567indiana,59,57.63,180010102521,0.0,0.0,1.0,0.0,1,9880indiana,57.7,23.61,8.85,53.77,305,0,indiana
21,9880-7567indiana,89,64.04,180010102521,0.03,0.68,0.3,0.69,1,9880indiana,51.94,26.39,10.28,48.06,360,1,indiana
17,9895-5444indiana,43,37.21,180009402487,0.0,0.0,1.0,0.0,1,9895indiana,5.23,71.17,16.58,27.93,555,0,indiana
18,9895-5444indiana,53,28.3,180009402487,0.0,0.0,1.0,0.0,1,9895indiana,5.92,66.92,18.21,89.38,659,0,indiana
19,9895-5444indiana,61,29.51,180009402487,0.0,0.0,1.0,0.0,1,9895indiana,5.28,64.52,23.75,91.64,682,0,indiana
21,9895-5444indiana,54,37.04,180009402487,0.0,0.03,0.97,0.03,1,9895indiana,5.1,58.68,28.93,87.19,726,1,indiana
17,9905-7944indiana,570,55.44,180009802474,0.0,0.0,1.0,0.0,1,9905indiana,81.05,5.98,6.45,43.55,4032,0,indiana
18,9905-7944indiana,566,52.12,180009802474,0.0,0.0,1.0,0.0,1,9905indiana,79.04,7.1,6.75,47.88,4651,0,indiana
19,9905-7944indiana,538,60.97,180009802474,0.0,0.0,1.0,0.0,1,9905indiana,79.55,6.95,6.29,45.05,4852,0,indiana
21,9905-7944indiana,649,70.11,180009802474,0.0,1.0,0.0,1.0,1,9905indiana,78.36,7.27,7.45,41.18,6687,1,indiana
17,9950-7952indiana,38,36.84,180016502590,0.0,0.0,1.0,0.0,1,9950indiana,95.42,0.33,2.94,56.86,306,0,indiana
18,9950-7952indiana,34,41.18,180016502590,0.0,0.0,1.0,0.0,1,9950indiana,94.9,0.0,2.83,63.17,353,0,indiana
19,9950-7952indiana,32,12.5,180016502590,0.0,0.0,1.0,0.0,1,9950indiana,95.09,0.0,3.19,62.9,407,0,indiana
21,9950-7952indiana,38,34.21,180016502590,0.11,0.14,0.75,0.19,1,9950indiana,93.55,0.55,4.79,57.46,543,1,indiana
