year,mergecode,districtcode,droprate,black,white,hispanic,totalenroll,lowincome,charter,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,state,year_21
18,2515-9582colorado,2515colorado,1.6,0.0,66.12,27.32,183,35.8,0,80729001258,0.0,0.0,1.0,0.0,colorado,0
19,2515-9582colorado,2515colorado,0.54,0.54,69.89,25.27,186,34.3,0,80729001258,0.0,0.0,1.0,0.0,colorado,0
21,2515-9582colorado,2515colorado,1.8,0.45,69.64,25.89,224,33.2,0,80729001258,0.0,0.0,1.0,0.0,colorado,1
17,2520-5015colorado,2520colorado,1.2,0.77,31.44,63.8,652,68.1,0,80513006484,0.0,0.0,1.0,0.0,colorado,0
18,2520-5015colorado,2520colorado,1.9,1.45,31.79,63.01,692,67.6,0,80513006484,0.0,0.0,1.0,0.0,colorado,0
19,2520-5015colorado,2520colorado,0.84,1.4,31.98,63.41,716,69.0,0,80513006484,0.0,0.0,1.0,0.0,colorado,0
21,2520-5015colorado,2520colorado,0.0,1.63,30.01,64.64,673,70.5,0,80513006484,0.4,0.2,0.4,0.4,colorado,1
17,2530-7442colorado,2530colorado,2.9,0.48,26.43,71.9,420,73.9,0,80627001103,0.0,0.0,1.0,0.0,colorado,0
18,2530-7442colorado,2530colorado,1.0,0.24,24.7,72.88,413,70.2,0,80627001103,0.0,0.0,1.0,0.0,colorado,0
19,2530-7442colorado,2530colorado,0.77,0.26,26.74,70.95,389,73.0,0,80627001103,0.0,0.0,1.0,0.0,colorado,0
21,2530-7442colorado,2530colorado,0.8,0.27,24.38,73.7,365,73.3,0,80627001103,0.8,0.2,0.0,0.6,colorado,1
17,2535-5506colorado,2535colorado,2.4,1.22,34.15,62.2,82,68.5,0,80552001375,0.0,0.0,1.0,0.0,colorado,0
18,2535-5506colorado,2535colorado,0.0,1.23,39.51,56.79,81,55.8,0,80552001375,0.0,0.0,1.0,0.0,colorado,0
19,2535-5506colorado,2535colorado,0.0,1.18,37.65,57.65,85,69.5,0,80552001375,0.0,0.0,1.0,0.0,colorado,0
21,2535-5506colorado,2535colorado,2.0,0.0,42.57,50.5,101,80.7,0,80552001375,1.0,0.0,0.0,0.5,colorado,1
17,2540-3134colorado,2540colorado,0.0,0.0,77.46,21.83,142,38.6,0,80411000568,0.0,0.0,1.0,0.0,colorado,0
18,2540-3134colorado,2540colorado,0.7,0.0,74.83,23.13,147,44.2,0,80411000568,0.0,0.0,1.0,0.0,colorado,0
19,2540-3134colorado,2540colorado,0.76,0.0,76.34,23.66,131,41.9,0,80411000568,0.0,0.0,1.0,0.0,colorado,0
21,2540-3134colorado,2540colorado,4.0,0.0,76.19,22.22,126,56.6,0,80411000568,0.0,0.0,1.0,0.0,colorado,1
17,2560-1546colorado,2560colorado,0.0,1.12,76.4,21.35,89,62.9,0,80288000182,0.0,0.0,1.0,0.0,colorado,0
18,2560-1546colorado,2560colorado,0.0,0.0,73.4,24.47,94,52.6,0,80288000182,0.0,0.0,1.0,0.0,colorado,0
19,2560-1546colorado,2560colorado,0.0,0.0,72.82,26.21,103,44.8,0,80288000182,0.0,0.0,1.0,0.0,colorado,0
21,2560-1546colorado,2560colorado,0.0,0.0,74.55,25.45,110,43.4,0,80288000182,0.0,0.1,0.9,0.1,colorado,1
17,2570-8456colorado,2570colorado,0.5,2.59,64.77,25.39,193,44.1,0,80684001169,0.0,0.0,1.0,0.0,colorado,0
18,2570-8456colorado,2570colorado,0.0,2.04,63.78,26.02,196,51.4,0,80684001169,0.0,0.0,1.0,0.0,colorado,0
19,2570-8456colorado,2570colorado,2.16,2.16,67.03,22.7,185,48.2,0,80684001169,0.0,0.0,1.0,0.0,colorado,0
21,2570-8456colorado,2570colorado,0.0,0.64,69.43,26.11,157,45.8,0,80684001169,0.0,0.0,1.0,0.0,colorado,1
17,2590-7346colorado,2590colorado,0.0,0.0,87.6,6.61,121,24.5,0,80621001090,0.0,0.0,1.0,0.0,colorado,0
18,2590-7346colorado,2590colorado,0.0,0.0,84.75,8.47,118,19.2,0,80621001090,0.0,0.0,1.0,0.0,colorado,0
19,2590-7346colorado,2590colorado,0.0,0.0,79.66,14.41,118,17.0,0,80621001090,0.0,0.0,1.0,0.0,colorado,0
21,2590-7346colorado,2590colorado,0.0,0.0,80.91,12.73,110,20.6,0,80621001090,0.0,0.0,1.0,0.0,colorado,1
17,2600-7046colorado,2600colorado,1.7,0.56,79.78,14.04,356,30.5,0,80237000087,0.0,0.0,1.0,0.0,colorado,0
18,2600-7046colorado,2600colorado,1.5,0.9,79.28,12.61,333,27.9,0,80237000087,0.0,0.0,1.0,0.0,colorado,0
19,2600-7046colorado,2600colorado,0.33,1.33,77.67,14.0,300,27.6,0,80237000087,0.0,0.0,1.0,0.0,colorado,0
21,2600-7046colorado,2600colorado,4.2,0.0,80.62,11.76,289,29.3,0,80237000087,0.0,0.0,1.0,0.0,colorado,1
17,2610-8118colorado,2610colorado,1.3,1.99,85.43,9.27,151,37.0,0,80384000503,0.0,0.0,1.0,0.0,colorado,0
18,2610-8118colorado,2610colorado,4.6,2.87,79.89,12.07,174,37.3,0,80384000503,0.0,0.0,1.0,0.0,colorado,0
19,2610-8118colorado,2610colorado,1.27,1.9,75.95,18.35,158,39.7,0,80384000503,0.0,0.0,1.0,0.0,colorado,0
21,2610-8118colorado,2610colorado,5.4,1.2,78.44,17.37,167,30.6,0,80384000503,0.0,0.0,1.0,0.0,colorado,1
17,2620-4080colorado,2620colorado,0.4,1.12,53.16,44.24,269,34.1,0,80471000684,0.0,0.0,1.0,0.0,colorado,0
18,2620-4080colorado,2620colorado,0.0,0.36,52.52,46.04,278,44.0,0,80471000684,0.0,0.0,1.0,0.0,colorado,0
19,2620-4080colorado,2620colorado,0.0,0.37,52.57,46.69,272,39.0,0,80471000684,0.0,0.0,1.0,0.0,colorado,0
21,2620-4080colorado,2620colorado,0.0,0.38,54.51,44.36,266,57.3,0,80471000684,0.0,0.0,1.0,0.0,colorado,1
17,2630-3850colorado,2630colorado,0.0,0.0,86.59,12.2,82,26.7,0,80456000674,0.0,0.0,1.0,0.0,colorado,0
18,2630-3850colorado,2630colorado,1.2,0.0,83.33,16.67,84,33.8,0,80456000674,0.0,0.0,1.0,0.0,colorado,0
19,2630-3850colorado,2630colorado,0.0,1.09,83.7,14.13,92,30.3,0,80456000674,0.0,0.0,1.0,0.0,colorado,0
21,2630-3850colorado,2630colorado,1.0,0.99,87.13,9.9,101,40.0,0,80456000674,0.0,0.0,1.0,0.0,colorado,1
17,2640-0432colorado,2640colorado,0.0,0.8,85.58,11.06,624,4.2,0,80228000047,0.0,0.0,1.0,0.0,colorado,0
18,2640-0432colorado,2640colorado,0.3,0.33,87.79,10.4,606,4.4,0,80228000047,0.0,0.0,1.0,0.0,colorado,0
19,2640-0432colorado,2640colorado,0.98,1.14,86.5,10.73,615,4.6,0,80228000047,0.0,0.0,1.0,0.0,colorado,0
21,2640-0432colorado,2640colorado,0.3,1.34,86.14,10.18,599,3.2,0,80228000047,0.5,0.5,0.0,0.75,colorado,1
17,2650-3546colorado,2650colorado,2.3,0.0,29.55,70.45,88,55.6,0,80429000593,0.0,0.0,1.0,0.0,colorado,0
18,2650-3546colorado,2650colorado,0.0,0.0,27.08,72.92,96,50.6,0,80429000593,0.0,0.0,1.0,0.0,colorado,0
19,2650-3546colorado,2650colorado,0.95,0.0,24.76,75.24,105,61.3,0,80429000593,0.0,0.0,1.0,0.0,colorado,0
21,2650-3546colorado,2650colorado,0.0,0.0,25.77,74.23,97,41.4,0,80429000593,0.0,0.0,1.0,0.0,colorado,1
17,2660-4960colorado,2660colorado,1.4,0.21,46.38,50.1,483,54.9,0,80522000862,0.0,0.0,1.0,0.0,colorado,0
18,2660-4960colorado,2660colorado,1.9,0.0,45.16,52.33,516,50.8,0,80522000862,0.0,0.0,1.0,0.0,colorado,0
19,2660-4960colorado,2660colorado,0.61,0.2,41.6,55.74,488,55.5,0,80522000862,0.0,0.0,1.0,0.0,colorado,0
21,2660-4960colorado,2660colorado,0.8,0.97,39.19,58.3,518,49.4,0,80522000862,0.0,0.0,1.0,0.0,colorado,1
17,2670-4058colorado,2670colorado,2.1,0.0,46.88,50.0,96,66.3,0,80468000681,0.0,0.0,1.0,0.0,colorado,0
18,2670-4058colorado,2670colorado,1.0,0.0,43.81,54.29,105,68.4,0,80468000681,0.0,0.0,1.0,0.0,colorado,0
19,2670-4058colorado,2670colorado,0.92,0.0,42.2,56.88,109,74.2,0,80468000681,0.0,0.0,1.0,0.0,colorado,0
21,2670-4058colorado,2670colorado,4.1,0.0,41.89,55.41,148,67.6,0,80468000681,0.0,0.0,1.0,0.0,colorado,1
17,2690-1402colorado,2690colorado,2.6,2.18,33.31,60.07,1465,58.0,0,80612001035,0.0,0.0,1.0,0.0,colorado,0
18,2690-1402colorado,2690colorado,2.4,1.91,31.85,61.36,1413,63.1,0,80612001035,0.0,0.0,1.0,0.0,colorado,0
19,2690-1402colorado,2690colorado,1.31,2.15,32.05,61.11,1301,65.4,0,80612001035,0.0,0.0,1.0,0.0,colorado,0
21,2690-1402colorado,2690colorado,0.8,2.81,31.76,61.25,1102,58.5,0,80612001035,0.4,0.6,0.0,0.8,colorado,1
17,2690-1454colorado,2690colorado,3.6,2.16,20.79,74.88,1063,77.8,0,80612001037,0.0,0.0,1.0,0.0,colorado,0
18,2690-1454colorado,2690colorado,4.2,1.82,20.87,74.57,987,78.9,0,80612001037,0.0,0.0,1.0,0.0,colorado,0
19,2690-1454colorado,2690colorado,2.7,2.05,24.81,69.58,927,81.2,0,80612001037,0.0,0.0,1.0,0.0,colorado,0
21,2690-1454colorado,2690colorado,0.7,2.29,25.39,67.53,961,71.5,0,80612001037,0.4,0.6,0.0,0.8,colorado,1
17,2690-1488colorado,2690colorado,0.6,0.85,12.26,84.78,473,79.3,1,80612001730,0.0,0.0,1.0,0.0,colorado,0
18,2690-1488colorado,2690colorado,0.8,1.03,11.96,84.74,485,86.2,1,80612001730,0.0,0.0,1.0,0.0,colorado,0
19,2690-1488colorado,2690colorado,0.41,0.61,11.68,85.45,488,85.6,1,80612001730,0.0,0.0,1.0,0.0,colorado,0
21,2690-1488colorado,2690colorado,0.9,1.55,13.62,83.45,580,83.8,1,80612001730,0.4,0.6,0.0,0.8,colorado,1
17,2690-2394colorado,2690colorado,4.9,2.3,22.45,72.21,1479,72.3,0,80612001040,0.0,0.0,1.0,0.0,colorado,0
18,2690-2394colorado,2690colorado,2.9,2.41,21.13,73.76,1368,77.3,0,80612001040,0.0,0.0,1.0,0.0,colorado,0
19,2690-2394colorado,2690colorado,1.58,2.46,20.52,73.61,1262,79.6,0,80612001040,0.0,0.0,1.0,0.0,colorado,0
21,2690-2394colorado,2690colorado,0.8,2.69,17.98,76.46,1079,74.2,0,80612001040,0.4,0.6,0.0,0.8,colorado,1
17,2690-8082colorado,2690colorado,2.2,2.09,31.96,62.6,1436,60.5,0,80612001064,0.0,0.0,1.0,0.0,colorado,0
18,2690-8082colorado,2690colorado,1.9,2.07,32.41,62.14,1302,64.5,0,80612001064,0.0,0.0,1.0,0.0,colorado,0
19,2690-8082colorado,2690colorado,1.75,2.94,31.08,62.48,1258,71.5,0,80612001064,0.0,0.0,1.0,0.0,colorado,0
21,2690-8082colorado,2690colorado,1.8,2.71,30.17,63.05,1107,62.2,0,80612001064,0.4,0.6,0.0,0.8,colorado,1
17,2700-7208colorado,2700colorado,1.6,0.09,52.27,44.01,1102,51.8,0,80615001079,0.0,0.0,1.0,0.0,colorado,0
18,2700-7208colorado,2700colorado,1.4,0.69,50.9,44.97,1163,54.4,0,80615001079,0.0,0.0,1.0,0.0,colorado,0
19,2700-7208colorado,2700colorado,0.41,0.41,52.97,42.79,1227,43.9,0,80615001079,0.0,0.0,1.0,0.0,colorado,0
21,2700-7208colorado,2700colorado,0.9,0.76,53.98,40.94,1319,46.8,0,80615001079,0.4,0.3,0.3,0.5,colorado,1
17,2700-7214colorado,2700colorado,0.7,0.91,59.51,32.75,1536,29.2,0,80615001613,0.0,0.0,1.0,0.0,colorado,0
18,2700-7214colorado,2700colorado,0.4,0.81,58.65,33.54,1601,33.5,0,80615001613,0.0,0.0,1.0,0.0,colorado,0
19,2700-7214colorado,2700colorado,0.5,0.75,57.31,34.79,1607,29.1,0,80615001613,0.0,0.0,1.0,0.0,colorado,0
21,2700-7214colorado,2700colorado,1.0,0.69,53.76,36.32,1594,34.8,0,80615001613,0.4,0.3,0.3,0.5,colorado,1
17,2700-7534colorado,2700colorado,0.7,0.72,78.26,15.58,276,34.7,0,80615001082,0.0,0.0,1.0,0.0,colorado,0
18,2700-7534colorado,2700colorado,1.1,0.76,75.38,17.42,264,38.0,0,80615001082,0.0,0.0,1.0,0.0,colorado,0
19,2700-7534colorado,2700colorado,0.4,0.4,72.4,20.0,250,33.0,0,80615001082,0.0,0.0,1.0,0.0,colorado,0
21,2700-7534colorado,2700colorado,3.0,0.0,72.22,20.37,270,42.2,0,80615001082,0.4,0.3,0.3,0.5,colorado,1
17,2700-7879colorado,2700colorado,0.0,0.0,75.27,20.33,182,29.2,1,80615006360,0.0,0.0,1.0,0.0,colorado,0
18,2700-7879colorado,2700colorado,0.6,0.0,67.96,24.86,181,25.0,1,80615006360,0.0,0.0,1.0,0.0,colorado,0
19,2700-7879colorado,2700colorado,0.57,0.0,68.0,25.14,175,13.1,1,80615006360,0.0,0.0,1.0,0.0,colorado,0
21,2700-7879colorado,2700colorado,0.0,0.6,67.47,23.49,166,22.8,1,80615006360,0.0,0.1,0.9,0.1,colorado,1
17,2710-5762colorado,2710colorado,0.0,0.0,85.14,11.71,222,25.1,0,80561000967,0.0,0.0,1.0,0.0,colorado,0
18,2710-5762colorado,2710colorado,0.0,0.47,85.12,12.09,215,27.2,0,80561000967,0.0,0.0,1.0,0.0,colorado,0
19,2710-5762colorado,2710colorado,0.0,0.93,86.05,11.16,215,30.4,0,80561000967,0.0,0.0,1.0,0.0,colorado,0
21,2710-5762colorado,2710colorado,0.4,0.0,87.5,10.0,240,27.3,0,80561000967,0.0,0.0,1.0,0.0,colorado,1
17,2720-7276colorado,2720colorado,0.0,0.0,88.79,8.41,214,27.5,0,80618001088,0.0,0.0,1.0,0.0,colorado,0
18,2720-7276colorado,2720colorado,1.4,0.0,89.81,7.41,216,25.6,0,80618001088,0.0,0.0,1.0,0.0,colorado,0
19,2720-7276colorado,2720colorado,0.46,0.0,88.94,8.76,217,27.2,0,80618001088,0.0,0.0,1.0,0.0,colorado,0
21,2720-7276colorado,2720colorado,0.8,0.0,84.84,11.89,244,37.8,0,80618001088,0.0,0.0,1.0,0.0,colorado,1
17,2730-2150colorado,2730colorado,0.6,0.0,38.79,60.0,165,39.7,0,80330000290,0.0,0.0,1.0,0.0,colorado,0
18,2730-2150colorado,2730colorado,1.9,0.0,47.13,52.23,157,45.0,0,80330000290,0.0,0.0,1.0,0.0,colorado,0
19,2730-2150colorado,2730colorado,1.83,0.0,47.25,50.92,218,37.8,0,80330000290,0.0,0.0,1.0,0.0,colorado,0
21,2730-2150colorado,2730colorado,0.5,0.98,43.14,52.94,204,36.0,0,80330000290,0.0,0.0,1.0,0.0,colorado,1
17,2740-6046colorado,2740colorado,0.9,0.31,24.53,72.67,322,66.5,0,80576001356,0.0,0.0,1.0,0.0,colorado,0
18,2740-6046colorado,2740colorado,0.9,0.62,23.44,71.88,320,61.8,0,80576001356,0.0,0.0,1.0,0.0,colorado,0
19,2740-6046colorado,2740colorado,0.94,0.63,24.14,70.85,319,67.0,0,80576001356,0.0,0.0,1.0,0.0,colorado,0
21,2740-6046colorado,2740colorado,0.0,0.0,23.34,73.19,317,65.6,0,80576001356,0.7,0.0,0.3,0.35,colorado,1
17,2750-7664colorado,2750colorado,0.7,0.0,71.22,24.46,139,35.0,0,80645001118,0.0,0.0,1.0,0.0,colorado,0
18,2750-7664colorado,2750colorado,0.0,0.0,64.66,29.32,133,35.6,0,80645001118,0.0,0.0,1.0,0.0,colorado,0
19,2750-7664colorado,2750colorado,0.0,0.0,62.4,32.0,125,35.5,0,80645001118,0.0,0.0,1.0,0.0,colorado,0
21,2750-7664colorado,2750colorado,0.0,0.85,70.34,25.42,118,42.7,0,80645001118,0.0,0.0,1.0,0.0,colorado,1
17,2760-3862colorado,2760colorado,0.0,0.74,82.96,13.33,135,40.5,0,80459001348,0.0,0.0,1.0,0.0,colorado,0
18,2760-3862colorado,2760colorado,0.0,1.32,77.48,17.88,151,30.1,0,80459001348,0.0,0.0,1.0,0.0,colorado,0
19,2760-3862colorado,2760colorado,0.0,1.45,77.54,18.84,138,30.8,0,80459001348,0.0,0.0,1.0,0.0,colorado,0
21,2760-3862colorado,2760colorado,0.0,2.4,77.6,19.2,125,30.8,0,80459001348,0.0,0.0,1.0,0.0,colorado,1
17,2770-8212colorado,2770colorado,0.4,0.96,84.15,10.68,833,12.8,0,80666001144,0.0,0.0,1.0,0.0,colorado,0
18,2770-8212colorado,2770colorado,0.4,1.12,82.58,11.8,890,12.8,0,80666001144,0.0,0.0,1.0,0.0,colorado,0
19,2770-8212colorado,2770colorado,0.22,0.77,83.04,12.0,908,10.0,0,80666001144,0.0,0.0,1.0,0.0,colorado,0
21,2770-8212colorado,2770colorado,0.5,0.55,83.0,12.06,912,10.2,0,80666001144,0.78,0.0,0.22,0.39,colorado,1
17,2780-8050colorado,2780colorado,1.7,0.0,94.87,3.42,117,30.4,0,80591001014,0.0,0.0,1.0,0.0,colorado,0
18,2780-8050colorado,2780colorado,0.0,0.0,92.45,5.66,106,35.7,0,80591001014,0.0,0.0,1.0,0.0,colorado,0
19,2780-8050colorado,2780colorado,0.0,0.8,90.4,6.4,125,34.2,0,80591001014,0.0,0.0,1.0,0.0,colorado,0
21,2780-8050colorado,2780colorado,0.0,0.87,88.7,8.7,115,23.0,0,80591001014,0.0,0.0,1.0,0.0,colorado,1
17,2790-6146colorado,2790colorado,0.0,0.0,69.62,27.85,79,82.8,0,80630001415,0.0,0.0,1.0,0.0,colorado,0
18,2790-6146colorado,2790colorado,2.6,7.69,62.82,26.92,78,75.2,0,80630001415,0.0,0.0,1.0,0.0,colorado,0
19,2790-6146colorado,2790colorado,2.9,1.45,65.22,31.88,69,71.2,0,80630001415,0.0,0.0,1.0,0.0,colorado,0
21,2790-6146colorado,2790colorado,0.0,0.0,71.64,23.88,67,66.2,0,80630001415,0.1,0.2,0.7,0.25,colorado,1
17,2800-2018colorado,2800colorado,0.0,2.5,82.5,10.0,40,72.5,1,80570001511,0.0,0.0,1.0,0.0,colorado,0
18,2800-2018colorado,2800colorado,0.0,2.17,80.43,4.35,46,77.6,1,80570001511,0.0,0.0,1.0,0.0,colorado,0
19,2800-2018colorado,2800colorado,0.0,0.0,60.42,18.75,48,85.5,1,80570001511,0.0,0.0,1.0,0.0,colorado,0
21,2800-2018colorado,2800colorado,0.0,0.0,63.46,23.08,52,70.6,1,80570001511,0.9,0.0,0.1,0.45,colorado,1
17,2800-5958colorado,2800colorado,0.0,0.0,76.47,9.8,51,86.0,0,80570000974,0.0,0.0,1.0,0.0,colorado,0
18,2800-5958colorado,2800colorado,1.5,0.0,76.12,5.97,67,79.7,0,80570000974,0.0,0.0,1.0,0.0,colorado,0
19,2800-5958colorado,2800colorado,0.0,2.82,84.51,4.23,71,80.2,0,80570000974,0.0,0.0,1.0,0.0,colorado,0
21,2800-5958colorado,2800colorado,1.1,2.3,75.86,9.2,87,74.8,0,80570000974,0.0,0.0,1.0,0.0,colorado,1
17,2830-8794colorado,2830colorado,0.7,0.36,77.9,17.75,276,23.8,0,80687001171,0.0,0.0,1.0,0.0,colorado,0
18,2830-8794colorado,2830colorado,0.0,0.37,75.82,18.68,273,24.2,0,80687001171,0.0,0.0,1.0,0.0,colorado,0
19,2830-8794colorado,2830colorado,0.64,0.64,78.34,16.88,314,22.5,0,80687001171,0.0,0.0,1.0,0.0,colorado,0
21,2830-8794colorado,2830colorado,0.3,0.34,78.72,17.91,296,13.2,0,80687001171,0.78,0.0,0.22,0.39,colorado,1
17,2840-6422colorado,2840colorado,0.0,0.0,87.14,7.86,140,49.8,0,80588001012,0.0,0.0,1.0,0.0,colorado,0
18,2840-6422colorado,2840colorado,0.0,0.79,85.83,9.45,127,47.0,0,80588001012,0.0,0.0,1.0,0.0,colorado,0
19,2840-6422colorado,2840colorado,0.0,0.0,88.14,9.32,118,26.9,0,80588001012,0.0,0.0,1.0,0.0,colorado,0
21,2840-6422colorado,2840colorado,0.0,0.0,85.19,12.35,81,34.4,0,80588001012,0.0,0.1,0.9,0.1,colorado,1
17,2862-4369colorado,2862colorado,7.6,6.08,64.05,22.78,395,51.6,0,80486006387,0.0,0.0,1.0,0.0,colorado,0
18,2862-4369colorado,2862colorado,3.4,2.29,71.92,14.61,349,37.2,0,80486006387,0.0,0.0,1.0,0.0,colorado,0
19,2862-4369colorado,2862colorado,1.27,1.27,64.65,27.39,314,13.6,0,80486006387,0.0,0.0,1.0,0.0,colorado,0
21,2862-4369colorado,2862colorado,1.0,4.78,55.13,30.24,711,47.4,0,80486006387,0.0,0.0,1.0,0.0,colorado,1
17,2862-4492colorado,2862colorado,1.6,0.0,60.66,31.97,122,55.0,0,80486000813,0.0,0.0,1.0,0.0,colorado,0
18,2862-4492colorado,2862colorado,0.0,0.0,63.71,27.42,124,61.3,0,80486000813,0.0,0.0,1.0,0.0,colorado,0
19,2862-4492colorado,2862colorado,0.76,0.0,62.12,31.06,132,54.4,0,80486000813,0.0,0.0,1.0,0.0,colorado,0
21,2862-4492colorado,2862colorado,0.0,0.0,71.32,27.21,136,44.4,0,80486000813,0.0,0.0,1.0,0.0,colorado,1
17,2865-7322colorado,2865colorado,0.0,0.0,83.87,11.29,62,53.7,0,80600001021,0.0,0.0,1.0,0.0,colorado,0
18,2865-7322colorado,2865colorado,1.8,0.0,87.72,8.77,57,61.2,0,80600001021,0.0,0.0,1.0,0.0,colorado,0
19,2865-7322colorado,2865colorado,3.13,0.0,89.06,9.38,64,50.0,0,80600001021,0.0,0.0,1.0,0.0,colorado,0
21,2865-7322colorado,2865colorado,1.6,0.0,87.1,9.68,62,41.8,0,80600001021,0.0,0.0,1.0,0.0,colorado,1
17,3000-8375colorado,3000colorado,2.6,1.28,52.56,37.18,78,47.9,0,80681006464,0.0,0.0,1.0,0.0,colorado,0
18,3000-8375colorado,3000colorado,1.3,1.3,53.25,38.96,77,31.1,0,80681006464,0.0,0.0,1.0,0.0,colorado,0
19,3000-8375colorado,3000colorado,0.0,0.0,60.82,31.96,97,40.5,0,80681006464,0.0,0.0,1.0,0.0,colorado,0
21,3000-8375colorado,3000colorado,0.0,0.0,72.41,20.69,87,24.1,0,80681006464,0.9,0.1,0.0,0.55,colorado,1
17,3000-8378colorado,3000colorado,0.4,1.63,64.26,29.43,982,29.2,0,80681001164,0.0,0.0,1.0,0.0,colorado,0
18,3000-8378colorado,3000colorado,0.5,2.09,64.41,28.51,1003,26.5,0,80681001164,0.0,0.0,1.0,0.0,colorado,0
19,3000-8378colorado,3000colorado,0.85,1.71,64.1,29.06,1053,27.7,0,80681001164,0.0,0.0,1.0,0.0,colorado,0
21,3000-8378colorado,3000colorado,0.9,1.15,61.17,33.84,1043,30.3,0,80681001164,0.9,0.1,0.0,0.55,colorado,1
17,3010-2024colorado,3010colorado,3.3,2.75,85.71,8.24,182,61.8,0,80318000281,0.0,0.0,1.0,0.0,colorado,0
18,3010-2024colorado,3010colorado,3.8,2.17,84.24,7.61,184,60.2,0,80318000281,0.0,0.0,1.0,0.0,colorado,0
19,3010-2024colorado,3010colorado,1.91,1.91,86.12,7.18,209,57.8,0,80318000281,0.0,0.0,1.0,0.0,colorado,0
21,3010-2024colorado,3010colorado,4.3,2.86,83.33,12.38,210,39.3,0,80318000281,0.7,0.1,0.2,0.45,colorado,1
17,3020-9696colorado,3020colorado,1.2,0.98,84.55,8.81,919,26.7,0,80738001267,0.0,0.0,1.0,0.0,colorado,0
18,3020-9696colorado,3020colorado,1.8,0.88,82.71,10.28,914,27.6,0,80738001267,0.0,0.0,1.0,0.0,colorado,0
19,3020-9696colorado,3020colorado,1.9,0.67,82.27,10.59,897,28.7,0,80738001267,0.0,0.0,1.0,0.0,colorado,0
21,3020-9696colorado,3020colorado,1.0,0.25,80.76,13.16,790,30.4,0,80738001267,0.2,0.0,0.8,0.1,colorado,1
17,3030-0090colorado,3030colorado,2.5,0.0,79.51,16.39,122,40.4,0,80204000025,0.0,0.0,1.0,0.0,colorado,0
18,3030-0090colorado,3030colorado,2.8,0.0,80.37,14.95,107,45.6,0,80204000025,0.0,0.0,1.0,0.0,colorado,0
19,3030-0090colorado,3030colorado,0.88,0.0,78.07,15.79,114,46.7,0,80204000025,0.0,0.0,1.0,0.0,colorado,0
21,3030-0090colorado,3030colorado,2.7,0.9,77.48,16.22,111,40.2,0,80204000025,0.0,0.0,1.0,0.0,colorado,1
17,3040-0308colorado,3040colorado,0.0,1.89,73.58,24.53,53,44.8,0,80222000042,0.0,0.0,1.0,0.0,colorado,0
18,3040-0308colorado,3040colorado,0.0,0.0,73.58,26.42,53,44.6,0,80222000042,0.0,0.0,1.0,0.0,colorado,0
19,3040-0308colorado,3040colorado,0.0,0.0,78.18,21.82,55,52.3,0,80222000042,0.0,0.0,1.0,0.0,colorado,0
21,3040-0308colorado,3040colorado,0.0,2.04,77.55,20.41,49,46.0,0,80222000042,0.0,0.0,1.0,0.0,colorado,1
17,3050-6586colorado,3050colorado,0.0,2.7,85.59,7.21,111,47.5,0,80594001017,0.0,0.0,1.0,0.0,colorado,0
18,3050-6586colorado,3050colorado,0.8,2.5,83.33,9.17,120,56.0,0,80594001017,0.0,0.0,1.0,0.0,colorado,0
19,3050-6586colorado,3050colorado,1.87,2.8,87.85,6.54,107,47.2,0,80594001017,0.0,0.0,1.0,0.0,colorado,0
21,3050-6586colorado,3050colorado,0.0,3.67,84.4,10.09,109,51.6,0,80594001017,0.0,0.0,1.0,0.0,colorado,1
17,3080-9032colorado,3080colorado,1.5,0.75,40.93,55.77,667,45.9,0,80420000580,0.0,0.0,1.0,0.0,colorado,0
18,3080-9032colorado,3080colorado,1.3,0.63,38.67,58.16,631,46.9,0,80420000580,0.0,0.0,1.0,0.0,colorado,0
19,3080-9032colorado,3080colorado,0.64,0.64,37.14,59.32,622,43.4,0,80420000580,0.0,0.0,1.0,0.0,colorado,0
21,3080-9032colorado,3080colorado,0.6,0.47,36.36,60.34,638,51.0,0,80420000580,0.1,0.7,0.2,0.75,colorado,1
17,3085-2456colorado,3085colorado,0.5,1.01,71.84,25.63,593,25.3,0,80360000476,0.0,0.0,1.0,0.0,colorado,0
18,3085-2456colorado,3085colorado,0.5,0.84,73.23,24.24,594,29.6,0,80360000476,0.0,0.0,1.0,0.0,colorado,0
19,3085-2456colorado,3085colorado,0.49,0.49,74.01,23.36,608,31.5,0,80360000476,0.0,0.0,1.0,0.0,colorado,0
21,3085-2456colorado,3085colorado,1.1,0.48,70.65,27.1,620,27.3,0,80360000476,0.0,0.0,1.0,0.0,colorado,1
17,3090-1446colorado,3090colorado,4.5,1.02,56.12,38.78,784,35.3,0,80492000819,0.0,0.0,1.0,0.0,colorado,0
18,3090-1446colorado,3090colorado,1.3,0.9,55.48,39.1,775,33.9,0,80492000819,0.0,0.0,1.0,0.0,colorado,0
19,3090-1446colorado,3090colorado,2.03,0.76,52.41,43.04,790,32.6,0,80492000819,0.0,0.0,1.0,0.0,colorado,0
21,3090-1446colorado,3090colorado,0.8,1.01,51.45,44.63,791,41.8,0,80492000819,0.9,0.1,0.0,0.55,colorado,1
17,3100-9393colorado,3100colorado,0.0,0.28,85.07,7.32,355,7.5,1,80735006650,0.0,0.0,1.0,0.0,colorado,0
