,elapass_black_hybridper_inf
4177,-2.2468245119106875e-05
4178,-0.00011532386172837376
4179,-8.265434142546063e-05
4180,6.671783679347353e-06
4181,6.143719873569433e-05
4182,-0.00039577698011200374
4183,8.910355356996542e-05
4184,6.470914327892921e-05
4185,-0.00014377988448593037
4186,1.334704792253514e-06
4187,-1.464255625803461e-05
4188,-8.110406346643317e-06
4189,-0.00016987735759892622
4190,2.7341344562445766e-05
4191,-0.0005040149307007088
4192,0.0021035076757889076
4193,-0.0014810500645927951
4194,-0.0007122557209051129
4195,-0.0011654118717587042
4196,0.00019558244067111226
4197,-6.625649258160914e-05
4198,-0.00013760105666989696
4199,0.00021025419828195034
4200,-0.0009058403968821307
4201,-0.00011627105738703017
4202,1.6203331886210436e-05
4203,-0.0019168888926675046
4204,0.00012201823959235877
4205,0.00016902431175567576
4206,-0.00012907199255349076
4207,-0.00014713398898369973
4208,2.5219144276454838e-05
4209,0.00017414634769758776
4210,2.3213259891234716e-05
4211,0.0007511755502507119
4212,1.4498654969895018e-05
4213,-1.064063493694599e-05
4214,-1.4537156501729533e-06
4215,-3.388911057494301e-05
4216,0.0019024106461451664
4217,0.0005083851409456603
4218,-0.0016034128822337195
4219,0.0042211612534993285
4220,-0.0005636726639581399
4221,-0.00035246520651364597
4222,-0.00013769125637853085
4223,-0.003139353883487374
4224,0.0029110810222768976
4225,-0.003642216616321804
4226,0.0007900351238390085
4227,0.0017088892353605044
4228,0.00016596796987456778
4229,-0.0015098176737540854
4230,-0.0002858188955821465
4231,-0.004880708879129826
4232,6.156224952281954e-05
4233,-2.5236989598548225e-05
4234,7.31816229670609e-05
4235,3.6212223131166353e-06
4236,-0.0003205309140362684
4237,-0.00020739701078096855
4238,-0.00023663434021008314
4239,-0.002406590052122805
4240,0.00014969646316156083
4241,1.0625246138532198e-05
4242,-4.125468388003792e-05
4243,-5.331640935035383e-05
4244,0.0002692969007661946
4245,-6.582089988940058e-05
4246,8.208721399300661e-06
4247,0.00037776421974334407
4248,2.6242130112511487e-05
4249,-7.154209283981837e-05
4250,1.5742770524861305e-05
4251,-0.00036350676420033803
4252,-1.143679684345066e-05
4253,0.00012183288028296327
4254,0.0007255992250035603
4255,0.001800085352234976
4256,0.0003637938873190159
4257,-0.0003238326624891044
4258,-0.00010475690728380066
4259,-0.0005069135314744532
4260,-0.000785795567624492
4261,9.794170279117034e-06
4262,0.0001280990186763212
4263,-0.0009225095830013316
4264,-0.00029886022260131045
4265,-0.0005295852263858991
4266,1.0570044286698949e-05
4267,-0.0018231041303171864
4268,0.0001750798253995062
4269,-0.0005695767941299635
4270,4.966945471148934e-05
4271,-0.0013144572691588554
4272,-0.0002984116691060355
4273,0.00016730920626961728
4274,0.00022364660318540278
4275,0.0009434233830707296
4276,0.0001691311248833423
4277,-0.0001335072928999313
4278,2.0195610582167572e-05
4279,0.00029744289880919675
4280,0.00024802544414847166
4281,7.265578771157208e-05
4282,-0.00011839640202193624
4283,0.00045553918175623813
4284,8.279124852444992e-05
4285,-7.18500806473664e-05
4286,-6.493149577968635e-05
4287,1.8698673670641098e-05
4288,5.303847328025846e-07
4289,9.597128588634717e-05
4290,-0.0005163492385862264
4291,-0.0004657983406156351
4292,-6.611527417782342e-05
4293,-6.960722668699185e-05
4294,0.00011716994656478703
4295,-0.00020383883131925895
4296,0.0007193017004916965
4297,-0.00024456209032508447
4298,-0.000573696502829001
4299,-0.00030690003889200727
4300,-0.00037416532355576967
4301,0.0001170065451777956
4302,5.915588035082331e-06
4303,-0.0009175639140484459
4304,-0.00010018325891371214
4305,0.00012154454480425018
4306,-5.612805585985678e-08
4307,0.0004065313851695912
4308,-0.00053701728364558
4309,2.9177996062624242e-06
4310,-3.678253564846672e-05
4311,-3.1735775976714493e-06
4312,-0.00014562958159177242
4313,0.0004065848623126132
4314,-9.25299160738317e-06
4315,-0.00010219948450972507
4316,0.0004879908500412278
4317,-2.556530121643604e-05
4318,6.096791648945678e-05
4319,-0.00015751982202288868
4320,-0.00025632764298334727
4321,-0.00011673020925505426
4322,3.616711418662318e-05
4323,-0.0006962067781083865
4324,9.243613924564004e-06
4325,-0.000200827032916088
4326,-1.579719870006893e-05
4327,-0.000797266215038106
4328,0.0040650544632410395
4329,0.0010381600523204563
4330,-0.003137923607488438
4331,0.0050850533618101304
4332,0.00031048546062977975
4333,0.0001726754312553954
4334,-0.0012209526622543377
4335,-0.0030956821385131586
4336,8.706420098447075e-06
4337,0.00032593740345567815
4338,-8.656468076078327e-05
4339,-0.00011184382949287675
4340,-0.00028250086064706103
4341,2.9468095683092054e-05
4342,-3.932694465579006e-05
4343,-0.0010928860528536183
4344,-9.613464571431588e-05
4345,0.0004470573351649438
4346,-0.00019068349746027157
4347,0.0001545468508294828
4348,5.918435060670709e-05
4349,-8.215967183439815e-06
4350,2.7070503917973257e-06
4351,-0.0001278135075963995
4352,-0.0005541835262131822
4353,-0.00022656724881999152
4354,0.0001944278732084209
4355,-0.001712876842779231
4356,-0.0019115074055940276
4357,0.00041368861557128514
4358,-0.00015253668679316798
4359,-0.004084135098504638
4360,0.00020931869371851493
4361,0.000770351483797829
4362,-0.0004906734628617994
4363,0.0012565698516396422
4364,0.0009409568306781566
4365,-0.00023093574721575006
4366,0.0009735383598803477
4367,0.00429500996803831
4368,1.7612507441253357e-05
4369,-0.0002319913721268676
4370,2.0341030598960883e-05
4371,-0.0005944514820929377
4372,-1.541450206297645e-07
4373,2.836936378644716e-05
4374,-0.00021776166540965524
4375,0.0001064697377984212
4376,-5.3222451943627026e-05
4377,4.025468054696488e-06
4378,-0.0001262146213555624
4379,1.8219160769104904e-05
4380,-0.000154221303854125
4381,0.00029861037868412864
4382,-0.00021675300647369672
4383,-0.0007281632476361458
4384,-0.00031768560980962706
4385,0.0001577279415575717
4386,9.649295425479946e-06
4387,-0.0009411231944695022
4388,-0.001384806636577048
4389,0.00039946094221458833
4390,-0.0005037448557940895
4391,-0.003251824571487387
4392,0.00017534311130892877
4393,-0.0003418966693077368
4394,-4.0812307985281065e-05
4395,-5.481039346452129e-05
4396,0.000241465854688876
4397,-6.52674228601011e-05
4398,5.227231916049528e-08
4399,0.00019107551687599773
4400,2.321021214898415e-05
4401,-2.5177993607958307e-06
4402,2.5284971499151176e-05
4403,1.461064705608633e-06
4404,0.00018744623047279967
4405,0.00020948924866070394
4406,4.835407776742184e-05
4407,0.00033235564544009297
4408,-2.528463857964923e-05
4409,9.230793764895751e-05
4410,-4.24997742518244e-05
4411,0.00019078372513805386
4412,0.0013557141407318078
4413,-0.002312319504510084
4414,0.0017200409282970967
4415,0.0022103963643467623
4416,-0.00040953196528952467
4417,-2.0995188035777607e-05
4418,0.00032257192247649055
4419,0.0007378958216368666
4420,0.0002427851923217895
4421,-0.00017987339225199878
4422,4.638502433167774e-05
4423,0.00022854355164450565
4424,0.000211923995606618
4425,-0.00017450576567378337
4426,-1.872099570026761e-05
4427,-0.00014288399790154995
4428,3.8161352730965295e-05
4429,7.393857260405196e-06
4430,0.00026220910709426207
4431,-2.5255816772810415e-05
4432,-4.102208740654676e-05
4433,0.00056008574619934
4434,-3.0168269979948648e-05
4435,0.0005854639422005474
4436,-6.389517282375743e-05
4437,-0.000326262959049032
4438,0.0002333360707630436
4439,-0.0002749663690498224
4440,0.0003004122872586412
4441,-3.7767050299458416e-06
4442,0.0003002188969783965
4443,-7.295003289713183e-05
4444,0.00021811808274106972
4445,-0.0005030411438352054
4446,8.36976409423882e-05
4447,-0.0008804889110688858
4448,4.078319734482701e-05
4449,1.3877439163517937e-06
4450,-0.0001207294914161092
4451,0.00014762435126200463
4452,-5.49385661987275e-05
4453,3.690831873689135e-05
4454,-0.00014635195894373268
4455,0.0001239550043240804
4456,0.0005874975482617103
4457,0.0011187934738923963
4458,-0.0006489041193101858
4459,0.0027903073789653276
4460,-0.0004899204536639546
4461,0.0007210207922032443
4462,7.642223293465832e-05
4463,0.0007317512050696373
4464,1.5289548294435284e-05
4465,-0.000728698691719261
4466,-7.016458518065618e-05
4467,-0.0007434986654894122
4468,6.2023930997950876e-06
4469,-0.0004256457302338772
4470,0.00038682405440874793
4471,-0.00021720321548854605
4472,-0.0001428363871291884
4473,4.9506499921957685e-06
4474,-0.0002374278273609819
4475,-0.0017649548216491207
4476,0.000255948757092132
4477,0.0008111871484105577
4478,3.936362204431927e-05
4479,0.0011591432416871391
4480,-0.0010993968891185345
4481,-0.0006217338392940893
4482,7.303174375537418e-06
4483,-0.004346452062307812
4484,3.7731114152103983e-05
4485,7.679259297013368e-05
4486,-0.0002066818047261283
4487,-0.0010186240100603205
4488,-0.00012931071073964159
4489,-1.784342966540544e-07
4490,3.1614188625321016e-07
4491,2.8611328390429695e-05
4492,0.001456120852852937
4493,-0.000504157651051761
4494,0.0003628546511106604
4495,0.003020843992267436
4496,0.00043544159321988967
4497,-0.0001930488219930352
4498,-0.00021975635104619714
4499,0.0005154245730642667
4500,-0.00034446351850819757
4501,0.0014975745774730347
4502,0.000526344670165484
4503,0.004500982740277827
4504,1.85777492295606e-05
4505,-0.0004173788112002017
4506,-0.00029358353359165755
4507,-0.0024237137824316174
4508,0.0013097442970513684
4509,-0.0003640958759069336
4510,-0.000913970969848629
4511,-0.0011908706951365517
4512,9.015021095712438e-05
4513,-2.8291097771751992e-05
4514,-8.54128687009168e-06
4515,-0.00022706113223480348
4516,-7.053775532256788e-05
4517,-2.7147820071183242e-05
4518,6.927037086124878e-06
4519,-0.0007717436344219146
4520,0.000964752281332423
4521,0.00012021220815503751
4522,-0.003926400190104917
4523,-0.007083217215886562
4524,3.96027737396599e-05
4525,2.7756531290684732e-05
4526,0.0013474279426768214
4527,0.0014732208621669345
4528,0.00025193627788411835
4529,-0.00047046024946932857
4530,0.00018420898871666764
4531,0.0004305283455574001
4532,0.0019229698841031779
4533,-0.0013102997727657837
4534,8.42521996000623e-05
4535,0.0017477428545938781
4536,0.002997537746036976
4537,-0.001087740772807188
4538,-0.007057214682880444
4539,-0.01174542337260298
4540,0.0007715551882935503
4541,-0.00020485925923883623
4542,0.00010249219640151302
4543,0.001844016480259198
4544,-0.00017524543108134874
4545,0.00015890371398001024
4546,-1.2999129739268628e-05
4547,8.978411200094315e-05
4548,0.00038231338107159177
4549,-0.0005731729807084547
4550,-0.00013768735039179015
4551,-0.0015623474029801685
4552,-6.912828082208003e-05
4553,-2.3253255333910484e-08
4554,-5.01848686334633e-06
4555,-1.9343375483224175e-05
4556,-0.00034858152079651224
4557,0.0001726071054081471
4558,9.981160551749652e-05
4559,-0.0003124966577682334
4560,-0.00017206260719396024
4561,2.151051419395301e-05
4562,2.522154219582527e-05
4563,7.750737353429722e-05
4564,-0.000467962375462093
4565,-0.00024415363608551807
4566,-9.399034012886484e-05
4567,-0.0022258732759479673
4568,-3.139212564322438e-06
4569,0.0007672687224636938
4570,-0.0006430249054217745
4571,0.0008815051963465978
4572,-2.0419123924651045e-06
4573,-3.5941221296751705e-06
4574,-1.5513610938374694e-05
4575,-0.00015965059749560316
4576,6.66913941461229e-05
4577,-7.097157795340009e-05
4578,-9.416581493637376e-05
4579,-0.00028670080007039153
4580,0.00046125531881709337
4581,3.983650628032863e-05
4582,-0.00029089129026265407
4583,0.0009493156456713888
4584,-0.0010276422853466164
4585,-0.0016633749187637914
4586,0.00011747084895947704
4587,-0.006191628509071164
4588,-7.76323168844979e-05
4589,-6.097845827394854e-05
4590,-2.3720471921954883e-05
4591,-0.00010871455711739261
4592,0.00011134872865156421
4593,0.00014475926065780337
4594,0.00016127812739357884
4595,0.0012704711859683891
4596,0.0001221955119120331
4597,0.0021243235572023403
4598,5.481210193428719e-05
4599,0.00717622859628968
4600,0.002766566043381977
4601,0.0003176839872130014
4602,-0.002479425370660395
4603,0.001317069220476125
4604,-0.0016839227044262955
4605,0.001548808859576142
4606,4.1684613589466314e-05
4607,-0.0002880814300051687
4608,7.923103072686834e-05
4609,-1.1136524341151457e-06
4610,-6.984467935432683e-05
4611,-6.661293934698594e-05
4612,-0.00016503817524561845
4613,0.00011022957223815251
4614,8.454150392869875e-05
4615,-0.0003301975771770784
4616,-0.0009771665186125347
4617,0.0004308945765335624
4618,-2.2183090707809025e-05
4619,-0.0011433590031427856
4620,0.0016553290169523758
4621,-0.0012576119294275725
4622,-0.0007177150183404766
4623,-0.000517192005337042
4624,-9.682624698829468e-05
4625,-0.00021230410321069687
4626,-5.6106069918271986e-05
4627,-0.0011801065562468932
4628,0.00022014635785914526
4629,-0.00016623695552616684
4630,-2.095918447896199e-05
4631,-0.000176876499916859
4632,-9.204739089936799e-05
4633,-6.854983048426942e-05
4634,1.4902107802429939e-05
4635,-3.7427370742967724e-05
4636,0.00021452497912929897
4637,-2.6117604743030887e-05
4638,-0.00015834891231138694
4639,-0.00019596344437113332
4640,8.285603944972938e-05
4641,0.0001853383115414317
4642,-1.7964450918642997e-05
4643,0.0010150120411763276
4644,3.347028723355073e-05
4645,-0.000253929914410769
4646,0.0006144614187338378
4647,0.0006331974745067693
4648,-0.0005340917878258089
4649,2.8123137480944104e-05
4650,0.000457806012531821
4651,0.0006862696162237262
4652,-3.469492415912904e-06
4653,-6.494496721658286e-05
4654,-5.786893970778371e-05
4655,-0.0004163822853348597
4656,2.958428890654767e-06
4657,-0.00016702182246596152
4658,0.00019770825126867538
4659,-0.00023671879550851685
4660,-0.0005093561098357786
4661,-0.0001401839762551494
4662,-2.7815898502199006e-07
4663,-0.0013036043911964666
4664,-0.0002030324389234994
4665,8.63136329855822e-07
4666,7.286291063823864e-05
4667,-0.0001188310585364651
4668,0.00018291226963193028
4669,0.00016767124586628297
4670,0.0004208726752974647
4671,0.0023594397115122086
4672,-5.873000352662239e-05
4673,4.078642728716984e-05
4674,-0.00048517474407586483
4675,-0.0009763440883372033
4676,-4.036087408890067e-05
4677,-0.0004550487872426455
4678,-4.7529474523653036e-05
4679,-0.0013102979603009687
4680,-6.359432420189813e-05
4681,-8.04782292854628e-05
4682,0.00011949715916564144
4683,0.001406465322477575
4684,1.0202817549728228e-05
4685,-0.0002007821836763532
4686,9.664832261119111e-05
4687,-0.0002732825839346908
4688,-0.0001690852936146349
4689,-0.00037617213504296615
4690,-0.0002833115722385728
4691,-0.002574793483650361
4692,-2.8558440494099855e-05
4693,-0.00036759716949385184
4694,0.0002538957672281519
4695,-0.0003013362944883752
4696,-0.001766895470131451
4697,-0.00036896340718108153
4698,0.0035496491805009182
4699,0.004038185405129166
4700,-6.198332275203635e-05
4701,-0.00013499679004687034
4702,-2.428964686794974e-05
4703,-0.0003493079853823252
4704,-0.00013531869763296737
4705,-5.066832710442434e-06
4706,4.4362320116876955e-05
4707,-0.00014251461464543912
4708,-0.00011396804731210975
4709,2.1856994906669428e-05
4710,0.00020645542685965187
4711,-6.882454253206187e-05
4712,-5.029360552674426e-06
4713,-1.97245647098919e-05
4714,-0.00014836882867874603
4715,-0.00029214704064499386
4716,-0.0005039180145300862
4717,0.002010939984766764
4718,-0.0009585145226039555
4719,0.0016165856611592248
4720,0.005178638833806723
4721,-0.004364836943802678
4722,0.000967822870088233
4723,0.005519048591496496
4724,0.00012803723636489668
4725,9.781842039308408e-05
4726,-3.646691413245898e-05
4727,0.00012224825178167655
4728,0.0025543571984122525
4729,0.00017016745050649372
4730,-0.00312582508387242
4731,4.730057095138476e-05
4732,0.00041827145929610647
4733,-0.00014613056865695026
4734,-0.00023807968837501274
4735,0.0005938075110443174
4736,-1.574199760589194e-05
4737,-4.943148535464144e-06
4738,5.045075305891364e-05
4739,1.735712796273966e-05
4740,-0.00010841655931514722
4741,-2.5309846111144216e-05
4742,2.0548054892058496e-05
4743,-0.00013397254010762258
4744,-0.0004748927689037694
4745,-0.0011422455777985487
4746,0.000989910751774868
4747,-0.001695950850485765
4748,1.1494408982208654e-06
4749,-9.52228427156165e-05
4750,1.4912796784180576e-05
4751,0.0002058233305402864
4752,-0.0005759191058350586
4753,-0.001479883132048153
4754,3.822552988862769e-05
4755,-0.005116404352580479
4756,0.00014851983920646707
4757,0.0001425833852128314
4758,-2.065610110592005e-05
4759,0.00031264534311124776
4760,-8.39114785550041e-05
4761,-0.00012840137894681682
4762,0.00021151261170924545
4763,-0.00014234163784563217
4764,-0.0011319588481984155
4765,-0.002540624128137979
4766,0.003337994102659979
4767,-0.0011095371413790175
4768,4.540421906622164e-05
4769,0.00019383122478239484
4770,-2.667507790863578e-05
4771,0.00037982530625554445
4772,0.00013868776069107092
4773,-4.876018917698206e-06
4774,-8.53336213929654e-06
4775,-3.442513916266372e-05
4776,-0.00013333585761574025
4777,-0.00023361182109477046
4778,0.001128368115828865
4779,0.0018074054071155912
4780,0.0016447606578951985
4781,0.0002822682557872061
4782,4.565752148748637e-05
4783,0.0064622386378780155
4784,0.0009371586707157963
4785,0.00020098821062717538
4786,-4.196941708434607e-05
4787,0.002801292146492895
4788,-5.203301509903348e-05
4789,-0.00018320356658395803
4790,0.001559087693715766
4791,0.0031997839818212036
4792,-0.0001369799889712548
4793,7.227768750434396e-06
4794,9.876909213308202e-05
4795,5.1647037876764e-05
4796,1.9274162149328477e-06
4797,2.8690931958859865e-05
4798,0.00012419775045852314
4799,-0.00018241946895005518
4800,-1.8945327487121377e-05
4801,9.349598884400308e-05
4802,-3.8496212191353015e-05
4803,-7.0097043606567975e-06
4804,-0.0026068334082786624
4805,0.0019514598124739976
4806,-0.0003341004057283013
4807,-0.003527774647175663
4808,4.5131304500641456e-05
4809,7.848353040743211e-05
4810,-2.8499154504439254e-05
4811,0.0006579725273612468
4812,-0.0004104803119605541
4813,5.954727034433971e-05
4814,-0.00019497247397483037
4815,-0.0025151551221669435
4816,2.649303581931907e-05
4817,1.4130661019610348e-05
4818,8.421830562119059e-05
4819,0.000321937768769762
4820,0.0009118866825921859
4821,-0.00013221327088700405
4822,0.00038206165800433624
4823,0.0027930269710545776
4824,-0.0010860769967520683
4825,-0.0006685334400336179
4826,-2.7701326095548653e-05
4827,-0.00482215183652257
4828,0.0002379100766354656
4829,7.236254944555941e-06
4830,-8.326948456791524e-06
4831,0.00028260239317574805
4832,0.0007188064136696749
4833,-0.003842459407534082
4834,0.005111249865694203
4835,0.004869299965235025
4836,-1.149485850001916e-05
4837,-0.0003442044387881384
4838,-0.0001032291712759234
4839,-0.0011008579184310567
4840,0.0010403733924700626
4841,-0.00016009365099154676
4842,-0.0010718713974589705
4843,-0.0008688958075241494
4844,6.008753049827229e-05
4845,0.00022139580613675383
4846,4.9528901748317555e-05
4847,0.0002168613835538264
4848,1.3211524773577779e-06
4849,-3.6282588281209786e-05
4850,-1.2419080904731522e-05
4851,-2.6973215539288704e-06
4852,-4.314707626000965e-05
4853,4.357249370191392e-05
4854,-3.1923721523743034e-05
4855,1.750644016973386e-05
4856,0.00014553129295725442
4857,0.0003187995038911762
4858,4.1155485504387366e-05
4859,0.0014972686302651408
4860,-0.0014051659152342433
4861,0.0017268558879156713
4862,-0.0009276899822830781
4863,-0.0028238120221882688
4864,-0.00019901639647489338
4865,0.001121227398136769
4866,-6.293215398226937e-05
4867,0.00017509071802095685
4868,5.072600720381438e-05
4869,-2.299577407446062e-05
4870,0.0007837729734483063
4871,0.00033578039741654064
4872,0.003059520377777986
4873,0.0011443724652511016
4874,0.001701658352074944
4875,0.0039613739734954915
4876,-1.6691502306175278e-05
4877,0.0005832481071314659
4878,-0.0006888297491190912
4879,-0.0013991451109927418
4880,-7.180830957277352e-05
4881,0.0003128790630918414
4882,1.6005292352853908e-05
4883,0.0007943819524656227
4884,-0.0005069472028946459
4885,0.00014959523441036946
4886,0.000362173617477078
4887,-3.339777568233242e-05
4888,-8.568247486430419e-07
4889,-0.0003642235626735193
4890,-0.00044250574896966075
4891,-0.0017198155229769313
4892,6.620737279987647e-05
4893,0.00021972380191166707
4894,0.0003529143786122276
4895,0.0018738378380592498
4896,0.00022917218388743654
4897,-2.7892029942290143e-05
4898,-3.316855148520472e-05
4899,-3.124742499230462e-05
4900,0.003178626884786017
4901,-0.001636250777094929
4902,-0.0006055268809491659
4903,0.002786512330006019
4904,-2.1294950972317335e-05
4905,0.00026136331913736137
4906,-3.3658479288555216e-05
4907,9.931331639694543e-05
4908,7.237971160117621e-05
4909,-9.509696440404143e-06
4910,3.994485552129296e-05
4911,-0.000574411685705567
4912,-0.00029770280022647715
4913,0.0002060719408640231
4914,0.00023541135163432248
4915,0.0005517460767605121
4916,-1.8359231266544724e-05
4917,-0.0007449675554322696
4918,0.00032119223833142115
4919,-0.0006545820300845664
4920,6.236518641327307e-05
4921,0.00013636687544697716
4922,-4.856061961094023e-05
4923,0.00020010823924868198
4924,-0.00020544460581186426
4925,0.0005245518267243326
4926,-0.00029860722386980935
4927,0.000268210177987362
4928,0.0007144114453218584
4929,-0.003643291294290688
4930,0.0018687206614803674
4931,-0.002824885211355787
4932,0.0011854583981512068
4933,5.1260177353663514e-05
4934,-0.001006371198365497
4935,0.0009665674568339664
4936,-0.0003873177352824385
4937,-0.0001274125983412114
4938,-6.093490606666208e-05
4939,-0.0019518852333243566
4940,9.88634066067509e-06
4941,4.359026067853019e-05
4942,0.0001889722830993037
4943,6.236994611544578e-05
4944,8.721520823013818e-05
4945,-0.0003916296938911045
4946,-1.317169984542323e-05
4947,-0.0007195415849212495
4948,0.004688052320476991
4949,-0.00010091040516191398
4950,-0.003118032450647486
4951,0.005011465536976236
4952,0.00020448725658552198
4953,-0.0006615806643755052
4954,0.0007499981311642428
4955,0.001348495836209307
4956,0.00013014256710488993
4957,-0.0005906407961686654
4958,0.001921914136294863
4959,0.0044583096595158965
4960,2.1774888128764906e-05
4961,-0.0008525913391499724
4962,6.442250849679636e-05
4963,-0.0017313527687712793
4964,-0.0003676907893315884
4965,0.00034315824244964633
4966,-0.0003405767445424594
4967,-0.0013985754768368827
4968,0.00043481012969291395
4969,-0.0005183054865190772
4970,0.000454584709996981
4971,0.000801296477739127
4972,-1.5213593238912878e-05
4973,-5.346263427401647e-06
4974,-2.5326612330830502e-05
4975,-0.0001497769050398023
4976,-0.0011659622604891352
4977,0.0005830465084410075
4978,0.0007944825791964208
4979,0.0005370398080876215
4980,-6.657815063275688e-05
4981,-0.00045953954018936787
4982,0.0004029802034962448
4983,2.5562559886937533e-05
4984,-5.55270647059249e-05
4985,4.997385391777376e-05
4986,0.00015698103632898018
4987,0.0004578946884976851
4988,-9.08785652429228e-06
4989,2.2717650897124193e-05
4990,-1.1529475207279728e-05
4991,-0.0002724336744660817
4992,0.0016692799408724993
4993,-0.0009201646425275021
4994,0.0006539749575853164
4995,0.004329767129071676
4996,-3.40557003119704e-05
4997,0.00038749948907785517
4998,-2.002347172110497e-05
4999,0.0006505233658631898
5000,-0.00011035101012803882
5001,0.0003708229058751727
5002,-7.050950952486497e-05
5003,0.0006932601187618085
5004,0.0011065115282805986
5005,0.0003921195268581408
5006,-0.0012882182395882772
5007,0.0005309953086916416
5008,-9.345497948330385e-05
5009,-0.000583959736701604
5010,-0.0012878045756282987
5011,-0.005681251192148417
5012,-0.00020003265451930415
5013,-1.23942254375755e-05
5014,-7.414882672112744e-05
5015,-0.000891075243540017
5016,0.00010937099558545348
5017,6.470651969520241e-05
5018,4.419284903990157e-06
5019,0.00036868135963174234
5020,0.0010514117342432154
5021,-0.0006371648809546781
5022,-0.0006634876507980588
5023,-0.0004263875001115115
5024,0.0023073501282056927
5025,-0.0016185107504536553
5026,0.002219740966400238
5027,0.008290551220731095
5028,-7.29475954662161e-05
5029,-0.00030451857130126567
5030,0.00022348552891451897
5031,-2.969757776526773e-05
5032,0.0003836619918127304
5033,-2.2066194464748214e-05
5034,6.364691850651892e-05
5035,-0.00071339488083465
5036,-8.685497751354796e-05
5037,-0.00014618506877161694
5038,-6.470509053352301e-06
5039,-6.43805369131198e-05
5040,-0.00041186538591281833
5041,0.0009373421829577928
5042,-0.0010689968362742113
5043,-0.002393369342647514
5044,-0.0009917754960796041
5045,0.0027621338673976515
5046,-0.0019007875168903046
5047,-0.0029591385640355726
5048,-0.00012006778142645341
5049,-0.00034169285781416757
5050,0.0003560579230444287
5051,-0.00038562975627858746
5052,-0.0009357724489539882
5053,0.0005596669589337021
5054,-1.7458862515602097e-05
5055,-0.002146152424159398
5056,-0.00012210916283721224
5057,0.00044786342798667096
5058,-6.82866804150871e-05
5059,0.0003802337311030669
5060,0.0006608969168498179
5061,3.611114367402504e-05
5062,0.0002662821163951374
5063,0.0031309308298353117
5064,-0.0009158670379658046
5065,0.0005839943056812732
5066,0.00010394412763072881
5067,-0.000794285078310712
5068,-0.00046278303314361673
5069,-0.0001787004871173437
5070,0.0008017505920145742
5071,0.00039727140111595744
5072,0.0002452202051552008
5073,-0.0005367634050674445
5074,-8.755354007753268e-05
5075,-0.0016509327371821223
5076,-8.716048003984808e-05
5077,-4.362084156846933e-06
5078,-5.229972493045337e-06
5079,-0.00040702400016617716
5080,0.0009760226608189631
5081,-0.0008632476225456775
5082,-0.0004975123677893041
5083,-0.001278323856987704
5084,-0.014704934334024155
5085,0.012023207423235307
5086,0.011507382910142454
5087,0.025385620036449178
5088,0.0002323399226054362
5089,-2.4963229612517233e-06
5090,9.055473388091878e-06
5091,5.625907365743249e-05
5092,8.86659801239015e-05
5093,9.927198270928023e-05
5094,-7.966215555757622e-05
5095,0.0008194866465572496
5096,-4.0979535960303084e-05
5097,-0.00024138535891101215
5098,0.0002147976711678268
5099,-5.042040450539299e-05
5100,0.0008277459774046854
5101,2.550219767288629e-05
5102,0.0001906940296910048
5103,0.0002959399834111519
5104,-0.00016811640799094049
5105,0.0002835090944810908
5106,0.00013440164192316353
5107,0.0005754125883303121
5108,-0.000722686163292319
5109,0.0006530087703763348
5110,-0.00040478833415926184
5111,-0.0014900564053193087
5112,0.00056089229328281
5113,-0.00018145963810310063
5114,-0.00030866436078707274
5115,-0.0008976814547896034
5116,6.356056811169191e-05
5117,1.7617555119165487e-05
5118,0.00024977426124472477
5119,3.596899050576949e-05
5120,0.000299491403069811
5121,-0.00012628844127894354
5122,-0.00020758922478683088
5123,0.00015370563375692755
5124,-9.222078331553213e-06
5125,9.092869025254938e-05
5126,5.9695616239532124e-05
5127,0.0003866723628655448
5128,-0.00022413897028184657
5129,0.0012459042238600374
5130,-0.0013455241680786656
5131,-0.00019394824300260092
5132,-9.878479039000568e-05
5133,0.00037430839016192963
5134,0.00012470984528672544
5135,-0.00016518366277213763
5136,0.00045735764114410697
5137,-6.247529719648224e-05
5138,2.6345871432746303e-06
5139,0.00035596781838824574
5140,-0.00014154270499613502
5141,0.00024279577957107433
5142,0.00034653134115583196
5143,0.0009704149232929372
5144,9.823938224624943e-05
5145,-0.00017699530620297516
5146,1.2640809477855086e-05
5147,-0.0002793786704064104
5148,-2.0913343666204535e-06
5149,-0.00010433662904888847
5150,-3.699782240718588e-05
5151,-7.510755470537584e-05
5152,-9.509815242916757e-05
5153,-0.0003240982542303835
5154,3.3896377131465105e-06
5155,3.43854578307662e-05
5156,-0.0006476813696637023
5157,9.920207069845938e-06
5158,-0.0003883089351805505
5159,-0.00272012639606389
5160,0.0005207733714669007
5161,0.00015043351899687957
5162,-1.8253968791862612e-05
5163,0.0006202163825561957
5164,-0.0003664710054714668
5165,-0.0004986066483422404
5166,0.00027800504146875075
5167,-0.0006671233764454326
5168,0.00029102605384177273
5169,-6.579641663920436e-05
5170,-0.0001571914816355093
5171,-1.833183496634658e-05
5172,-0.0006650248936206414
5173,-0.0005133506761734483
5174,-0.00011451498244541008
5175,-0.00375022714970927
5176,-1.0601998697176033e-05
5177,4.5578776346698296e-05
5178,-0.00013448173518216646
5179,-0.0006874243275033185
5180,-0.00015856108965565545
5181,0.00012157820202398162
5182,-0.00012705448769614416
5183,-0.0008563448923746689
5184,3.460858178346901e-05
5185,3.824907450317663e-05
