County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Grade,Total Pupil Count,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count,School Closed Note
EL PASO,1110,FALCON 49,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,2311,0.0720,129,739,1243,
EL PASO,1110,FALCON 49,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,2918,0.2650,147,1429,1175,
EL PASO,1110,FALCON 49,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,1147,0.0130,100,224,689,
EL PASO,1110,FALCON 49,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,4065,0.1940,247,1653,1864,
EL PASO,1110,FALCON 49,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,5159,0.1990,201,2470,2202,
EL PASO,1110,FALCON 49,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,7826,0.0040,589,1554,4853,
EL PASO,1110,FALCON 49,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,12985,0.0810,790,4024,7055,
EL PASO,1120,EDISON 54 JT,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
EL PASO,1120,EDISON 54 JT,2504,EDISON ACADEMY,10,1,0.0000,0,0,1,
EL PASO,1120,EDISON 54 JT,2504,EDISON ACADEMY,11,2,0.5000,0,0,2,
EL PASO,1120,EDISON 54 JT,2504,EDISON ACADEMY,12,7,0.0000,0,2,5,
EL PASO,1120,EDISON 54 JT,2504,EDISON ACADEMY,ALL,10,0.1000,0,2,8,
EL PASO,1120,EDISON 54 JT,2523,EDISON PREP,9,2,0.0000,0,0,2,
EL PASO,1120,EDISON 54 JT,2523,EDISON PREP,10,14,0.0000,0,1,10,
EL PASO,1120,EDISON 54 JT,2523,EDISON PREP,11,31,0.0000,0,0,29,
EL PASO,1120,EDISON 54 JT,2523,EDISON PREP,12,46,0.0000,0,3,36,
EL PASO,1120,EDISON 54 JT,2523,EDISON PREP,ALL,93,0.0000,0,4,77,
EL PASO,1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,7,13,0.0000,0,1,12,
EL PASO,1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,8,12,0.0000,0,1,10,
EL PASO,1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,9,11,0.0000,0,1,10,
EL PASO,1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,10,10,0.0000,0,0,10,
EL PASO,1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,11,12,0.0000,0,1,11,
EL PASO,1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,12,17,0.0000,0,1,16,
EL PASO,1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,ALL,75,0.0000,0,5,69,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,13,0.0000,0,1,12,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,13,0.0000,0,1,12,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,12,0.0000,0,1,10,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,12,0.0000,0,1,10,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,13,0.0000,0,1,12,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,13,0.0000,0,1,12,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,25,0.0000,0,1,21,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,25,0.0000,0,1,21,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,44,0.0230,0,1,41,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,44,0.0230,0,1,41,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,69,0.0000,0,6,56,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,69,0.0000,0,6,56,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,176,0.0060,0,11,152,
EL PASO,1120,EDISON 54 JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,176,0.0060,0,11,152,
EL PASO,1130,MIAMI/YODER 60 JT,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
EL PASO,1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER MIDDLE/HIGH SCHOOL,7,23,0.0000,0,8,15,
EL PASO,1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER MIDDLE/HIGH SCHOOL,8,24,0.0000,0,5,19,
EL PASO,1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER MIDDLE/HIGH SCHOOL,9,32,0.0000,0,9,19,
EL PASO,1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER MIDDLE/HIGH SCHOOL,10,34,0.0590,1,9,24,
EL PASO,1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER MIDDLE/HIGH SCHOOL,11,25,0.0400,0,2,23,
EL PASO,1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER MIDDLE/HIGH SCHOOL,12,16,0.0000,0,2,13,
EL PASO,1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER MIDDLE/HIGH SCHOOL,ALL,154,0.0190,1,35,113,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,23,0.0000,0,8,15,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,23,0.0000,0,8,15,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,24,0.0000,0,5,19,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,24,0.0000,0,5,19,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,32,0.0000,0,9,19,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,32,0.0000,0,9,19,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,34,0.0590,1,9,24,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,34,0.0590,1,9,24,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,25,0.0400,0,2,23,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,25,0.0400,0,2,23,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,16,0.0000,0,2,13,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,16,0.0000,0,2,13,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,154,0.0190,1,35,113,
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,154,0.0190,1,35,113,
FREMONT,1140,CANON CITY RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
FREMONT,1140,CANON CITY RE-1,0419,CANON ONLINE ACADEMY,7,3,0.0000,0,0,2,
FREMONT,1140,CANON CITY RE-1,0419,CANON ONLINE ACADEMY,8,8,0.0000,0,2,6,
FREMONT,1140,CANON CITY RE-1,0419,CANON ONLINE ACADEMY,9,17,0.0000,0,2,13,
FREMONT,1140,CANON CITY RE-1,0419,CANON ONLINE ACADEMY,10,14,0.0000,0,2,12,
FREMONT,1140,CANON CITY RE-1,0419,CANON ONLINE ACADEMY,11,27,0.0000,0,2,25,
FREMONT,1140,CANON CITY RE-1,0419,CANON ONLINE ACADEMY,12,22,0.3640,0,0,21,
FREMONT,1140,CANON CITY RE-1,0419,CANON ONLINE ACADEMY,ALL,91,0.0880,0,8,79,
FREMONT,1140,CANON CITY RE-1,1262,CANON CITY MIDDLE SCHOOL,7,152,0.0070,1,24,120,
FREMONT,1140,CANON CITY RE-1,1262,CANON CITY MIDDLE SCHOOL,8,150,0.0000,1,24,123,
FREMONT,1140,CANON CITY RE-1,1262,CANON CITY MIDDLE SCHOOL,ALL,302,0.0030,2,48,243,
FREMONT,1140,CANON CITY RE-1,1266,CANON CITY HIGH SCHOOL,9,320,0.0030,1,39,265,
FREMONT,1140,CANON CITY RE-1,1266,CANON CITY HIGH SCHOOL,10,300,0.0130,1,37,249,
FREMONT,1140,CANON CITY RE-1,1266,CANON CITY HIGH SCHOOL,11,287,0.0660,2,28,246,
FREMONT,1140,CANON CITY RE-1,1266,CANON CITY HIGH SCHOOL,12,334,0.1050,2,24,294,
FREMONT,1140,CANON CITY RE-1,1266,CANON CITY HIGH SCHOOL,ALL,1241,0.0480,6,128,1054,
FREMONT,1140,CANON CITY RE-1,3802,HARRISON SCHOOL,7,148,0.0140,0,24,117,
FREMONT,1140,CANON CITY RE-1,3802,HARRISON SCHOOL,8,130,0.0000,1,19,107,
FREMONT,1140,CANON CITY RE-1,3802,HARRISON SCHOOL,ALL,278,0.0070,1,43,224,
FREMONT,1140,CANON CITY RE-1,6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,7,29,0.0000,1,4,24,
FREMONT,1140,CANON CITY RE-1,6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,8,27,0.0000,1,5,19,
FREMONT,1140,CANON CITY RE-1,6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,ALL,56,0.0000,2,9,43,
FREMONT,1140,CANON CITY RE-1,7950,CANON EXPLORATORY SCHOOL,7,27,0.0000,0,0,25,
FREMONT,1140,CANON CITY RE-1,7950,CANON EXPLORATORY SCHOOL,8,19,0.0000,0,2,16,
FREMONT,1140,CANON CITY RE-1,7950,CANON EXPLORATORY SCHOOL,ALL,46,0.0000,0,2,41,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,343,0.0090,2,51,274,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,343,0.0090,2,51,274,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,314,0.0000,3,49,254,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,314,0.0000,3,49,254,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,327,0.0030,1,39,271,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,327,0.0030,1,39,271,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,308,0.0130,1,37,257,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,308,0.0130,1,37,257,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,306,0.0620,2,29,264,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,306,0.0620,2,29,264,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,348,0.1240,2,24,308,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,348,0.1240,2,24,308,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,1946,0.0360,11,229,1628,
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,1946,0.0360,11,229,1628,
FREMONT,1150,FREMONT RE-2,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
FREMONT,1150,FREMONT RE-2,3002,FLORENCE HIGH SCHOOL,9,143,0.0070,1,30,108,
FREMONT,1150,FREMONT RE-2,3002,FLORENCE HIGH SCHOOL,10,132,0.0150,1,18,109,
FREMONT,1150,FREMONT RE-2,3002,FLORENCE HIGH SCHOOL,11,126,0.0560,0,24,97,
FREMONT,1150,FREMONT RE-2,3002,FLORENCE HIGH SCHOOL,12,95,0.0740,1,14,74,
FREMONT,1150,FREMONT RE-2,3002,FLORENCE HIGH SCHOOL,ALL,496,0.0340,3,86,388,
FREMONT,1150,FREMONT RE-2,3226,FREMONT MIDDLE SCHOOL,7,124,0.0000,0,21,97,
FREMONT,1150,FREMONT RE-2,3226,FREMONT MIDDLE SCHOOL,8,115,0.0000,2,24,82,
FREMONT,1150,FREMONT RE-2,3226,FREMONT MIDDLE SCHOOL,ALL,239,0.0000,2,45,179,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,124,0.0000,0,21,97,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,124,0.0000,0,21,97,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,114,0.0000,2,24,81,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,114,0.0000,2,24,81,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,143,0.0070,1,30,108,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,143,0.0070,1,30,108,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,132,0.0150,1,18,109,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,132,0.0150,1,18,109,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,126,0.0560,0,24,97,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,126,0.0560,0,24,97,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,95,0.0740,1,14,74,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,95,0.0740,1,14,74,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,734,0.0230,5,131,566,
FREMONT,1150,FREMONT RE-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,734,0.0230,5,131,566,
FREMONT,1160,COTOPAXI RE-3,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
FREMONT,1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,7,16,0.0000,0,2,14,
FREMONT,1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,8,35,0.0570,0,2,30,
FREMONT,1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,9,23,0.0000,0,0,22,
FREMONT,1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,10,19,0.0530,0,2,16,
FREMONT,1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,11,16,0.0630,0,1,12,
FREMONT,1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,12,12,0.0830,0,1,11,
FREMONT,1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,ALL,121,0.0410,0,8,105,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,16,0.0000,0,2,14,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,16,0.0000,0,2,14,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,35,0.0570,0,2,30,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,35,0.0570,0,2,30,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,23,0.0000,0,0,22,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,23,0.0000,0,0,22,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,19,0.0530,0,2,16,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,19,0.0530,0,2,16,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,16,0.0630,0,1,12,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,16,0.0630,0,1,12,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,12,0.0830,0,1,11,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,12,0.0830,0,1,11,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,121,0.0410,0,8,105,
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,121,0.0410,0,8,105,
GARFIELD,1180,ROARING FORK RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
GARFIELD,1180,ROARING FORK RE-1,0429,CARBONDALE COMMUNITY CHARTER SCHOOL,7,15,0.0000,0,2,13,
GARFIELD,1180,ROARING FORK RE-1,0429,CARBONDALE COMMUNITY CHARTER SCHOOL,8,15,0.0000,0,0,15,
GARFIELD,1180,ROARING FORK RE-1,0429,CARBONDALE COMMUNITY CHARTER SCHOOL,ALL,30,0.0000,0,2,28,
GARFIELD,1180,ROARING FORK RE-1,0561,BASALT MIDDLE SCHOOL,7,155,0.0000,0,83,68,
GARFIELD,1180,ROARING FORK RE-1,0561,BASALT MIDDLE SCHOOL,8,129,0.0000,0,71,57,
GARFIELD,1180,ROARING FORK RE-1,0561,BASALT MIDDLE SCHOOL,ALL,284,0.0000,0,154,125,
GARFIELD,1180,ROARING FORK RE-1,0570,BASALT HIGH SCHOOL,9,125,0.0160,0,68,53,
GARFIELD,1180,ROARING FORK RE-1,0570,BASALT HIGH SCHOOL,10,130,0.0540,0,89,36,
GARFIELD,1180,ROARING FORK RE-1,0570,BASALT HIGH SCHOOL,11,103,0.0490,0,71,30,
GARFIELD,1180,ROARING FORK RE-1,0570,BASALT HIGH SCHOOL,12,122,0.1390,0,86,30,
GARFIELD,1180,ROARING FORK RE-1,0570,BASALT HIGH SCHOOL,ALL,480,0.0650,0,314,149,
GARFIELD,1180,ROARING FORK RE-1,1006,BRIDGES,9,2,0.0000,0,0,2,
GARFIELD,1180,ROARING FORK RE-1,1006,BRIDGES,10,22,0.1820,1,8,12,
GARFIELD,1180,ROARING FORK RE-1,1006,BRIDGES,11,28,0.1070,0,8,19,
GARFIELD,1180,ROARING FORK RE-1,1006,BRIDGES,12,50,0.1400,0,32,18,
GARFIELD,1180,ROARING FORK RE-1,1006,BRIDGES,ALL,102,0.1370,1,48,51,
GARFIELD,1180,ROARING FORK RE-1,1296,CARBONDALE MIDDLE SCHOOL,7,114,0.0000,0,82,30,
GARFIELD,1180,ROARING FORK RE-1,1296,CARBONDALE MIDDLE SCHOOL,8,92,0.0000,0,52,37,
GARFIELD,1180,ROARING FORK RE-1,1296,CARBONDALE MIDDLE SCHOOL,ALL,206,0.0000,0,134,67,
GARFIELD,1180,ROARING FORK RE-1,3464,GLENWOOD SPRINGS MIDDLE SCHOOL,7,232,0.0040,0,126,102,
GARFIELD,1180,ROARING FORK RE-1,3464,GLENWOOD SPRINGS MIDDLE SCHOOL,8,194,0.0050,0,110,81,
GARFIELD,1180,ROARING FORK RE-1,3464,GLENWOOD SPRINGS MIDDLE SCHOOL,ALL,426,0.0050,0,236,183,
GARFIELD,1180,ROARING FORK RE-1,3468,GLENWOOD SPRINGS HIGH SCHOOL,9,288,0.0000,0,117,163,
GARFIELD,1180,ROARING FORK RE-1,3468,GLENWOOD SPRINGS HIGH SCHOOL,10,255,0.0080,3,107,133,
GARFIELD,1180,ROARING FORK RE-1,3468,GLENWOOD SPRINGS HIGH SCHOOL,11,257,0.0540,0,110,135,
GARFIELD,1180,ROARING FORK RE-1,3468,GLENWOOD SPRINGS HIGH SCHOOL,12,200,0.0300,0,96,99,
GARFIELD,1180,ROARING FORK RE-1,3468,GLENWOOD SPRINGS HIGH SCHOOL,ALL,1000,0.0220,3,430,530,
GARFIELD,1180,ROARING FORK RE-1,7422,ROARING FORK HIGH SCHOOL,9,132,0.0080,0,70,60,
GARFIELD,1180,ROARING FORK RE-1,7422,ROARING FORK HIGH SCHOOL,10,99,0.0200,0,58,38,
GARFIELD,1180,ROARING FORK RE-1,7422,ROARING FORK HIGH SCHOOL,11,106,0.0280,0,62,40,
GARFIELD,1180,ROARING FORK RE-1,7422,ROARING FORK HIGH SCHOOL,12,88,0.0450,0,49,36,
GARFIELD,1180,ROARING FORK RE-1,7422,ROARING FORK HIGH SCHOOL,ALL,425,0.0240,0,239,174,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,508,0.0020,0,285,213,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,508,0.0020,0,285,213,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,427,0.0020,0,232,188,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,427,0.0020,0,232,188,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),9,1,0.0000,0,0,1,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,525,0.0060,0,249,262,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,526,0.0060,0,249,263,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,22,0.1820,1,8,12,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,473,0.0230,3,249,202,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,495,0.0300,4,257,214,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,28,0.1070,0,8,19,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,454,0.0480,0,237,199,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,482,0.0520,0,245,218,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,49,0.1430,0,32,17,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,400,0.0680,0,221,165,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,449,0.0760,0,253,182,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,100,0.1400,1,48,49,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,2787,0.0230,3,1473,1229,
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,2887,0.0270,4,1521,1278,
GARFIELD,1195,GARFIELD RE-2,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
GARFIELD,1195,GARFIELD RE-2,0065,COAL RIDGE HIGH SCHOOL,9,175,0.0060,0,69,98,
