County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Grade,Total Pupil Count,Total Dropouts,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count
LARIMER,1560,THOMPSON R2-J,6220,NEW VISION CHARTER SCHOOL, 7,59,0,0.0000,0,13,44
LARIMER,1560,THOMPSON R2-J,6220,NEW VISION CHARTER SCHOOL, 8,56,0,0.0000,0,7,46
LARIMER,1560,THOMPSON R2-J,6220,NEW VISION CHARTER SCHOOL,ALL,115,0,0.0000,0,20,90
LARIMER,1560,THOMPSON R2-J,8824,THOMPSON VALLEY HIGH SCHOOL, 9,361,0,0.0000,9,60,279
LARIMER,1560,THOMPSON R2-J,8824,THOMPSON VALLEY HIGH SCHOOL,10,358,2,0.0060,2,74,274
LARIMER,1560,THOMPSON R2-J,8824,THOMPSON VALLEY HIGH SCHOOL,11,328,14,0.0430,3,64,257
LARIMER,1560,THOMPSON R2-J,8824,THOMPSON VALLEY HIGH SCHOOL,12,354,19,0.0540,2,59,280
LARIMER,1560,THOMPSON R2-J,8824,THOMPSON VALLEY HIGH SCHOOL,ALL,1401,35,0.0250,16,257,1090
LARIMER,1560,THOMPSON R2-J,8855,8855  SCHOOL CLOSED 2014-15, 7,6,0,0.0000,0,1,4
LARIMER,1560,THOMPSON R2-J,8855,8855  SCHOOL CLOSED 2014-15, 8,7,0,0.0000,0,2,4
LARIMER,1560,THOMPSON R2-J,8855,8855  SCHOOL CLOSED 2014-15, 9,6,0,0.0000,0,2,3
LARIMER,1560,THOMPSON R2-J,8855,8855  SCHOOL CLOSED 2014-15,10,7,0,0.0000,0,2,5
LARIMER,1560,THOMPSON R2-J,8855,8855  SCHOOL CLOSED 2014-15,11,8,1,0.1250,1,1,5
LARIMER,1560,THOMPSON R2-J,8855,8855  SCHOOL CLOSED 2014-15,12,11,2,0.1820,0,2,9
LARIMER,1560,THOMPSON R2-J,8855,8855  SCHOOL CLOSED 2014-15,ALL,45,3,0.0670,1,10,30
LARIMER,1560,THOMPSON R2-J,8925,TURNER MIDDLE SCHOOL, 7,160,0,0.0000,1,19,134
LARIMER,1560,THOMPSON R2-J,8925,TURNER MIDDLE SCHOOL, 8,158,1,0.0060,0,18,133
LARIMER,1560,THOMPSON R2-J,8925,TURNER MIDDLE SCHOOL,ALL,318,1,0.0030,1,37,267
LARIMER,1560,THOMPSON R2-J,9228,WALT CLARK MIDDLE SCHOOL, 7,196,1,0.0050,1,36,148
LARIMER,1560,THOMPSON R2-J,9228,WALT CLARK MIDDLE SCHOOL, 8,162,0,0.0000,1,34,122
LARIMER,1560,THOMPSON R2-J,9228,WALT CLARK MIDDLE SCHOOL,ALL,358,1,0.0030,2,70,270
LARIMER,1560,THOMPSON R2-J,9260,HAROLD FERGUSON HIGH SCHOOL,10,31,1,0.0320,0,3,26
LARIMER,1560,THOMPSON R2-J,9260,HAROLD FERGUSON HIGH SCHOOL,11,52,8,0.1540,1,13,33
LARIMER,1560,THOMPSON R2-J,9260,HAROLD FERGUSON HIGH SCHOOL,12,119,32,0.2690,2,25,84
LARIMER,1560,THOMPSON R2-J,9260,HAROLD FERGUSON HIGH SCHOOL,ALL,202,41,0.2030,3,41,143
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,1287,3,0.0020,18,256,960
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,1287,3,0.0020,18,256,960
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,1280,5,0.0040,12,255,961
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,1280,5,0.0040,12,255,961
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,1421,4,0.0030,22,285,1050
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,1421,4,0.0030,22,285,1050
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,31,1,0.0320,0,3,26
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,1357,8,0.0060,14,265,1024
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,1388,9,0.0060,14,268,1050
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,52,8,0.1540,1,13,33
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,1215,32,0.0260,13,227,929
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,1267,40,0.0320,14,240,962
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,116,32,0.2760,2,24,82
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,1290,59,0.0460,15,209,1013
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,1406,91,0.0650,17,233,1095
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,199,41,0.2060,3,40,141
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,7850,111,0.0140,94,1497,5937
LARIMER,1560,THOMPSON R2-J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,8049,152,0.0190,97,1537,6078
LARIMER,1570,ESTES PARK R-3,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
LARIMER,1570,ESTES PARK R-3,2788,ESTES PARK OPTIONS SCHOOL, 7,6,0,0.0000,0,0,6
LARIMER,1570,ESTES PARK R-3,2788,ESTES PARK OPTIONS SCHOOL, 8,1,0,0.0000,0,0,1
LARIMER,1570,ESTES PARK R-3,2788,ESTES PARK OPTIONS SCHOOL, 9,3,0,0.0000,0,0,3
LARIMER,1570,ESTES PARK R-3,2788,ESTES PARK OPTIONS SCHOOL,10,1,0,0.0000,0,0,1
LARIMER,1570,ESTES PARK R-3,2788,ESTES PARK OPTIONS SCHOOL,11,3,0,0.0000,0,0,3
LARIMER,1570,ESTES PARK R-3,2788,ESTES PARK OPTIONS SCHOOL,12,3,0,0.0000,0,0,3
LARIMER,1570,ESTES PARK R-3,2788,ESTES PARK OPTIONS SCHOOL,ALL,17,0,0.0000,0,0,17
LARIMER,1570,ESTES PARK R-3,2792,ESTES PARK MIDDLE SCHOOL, 7,79,0,0.0000,0,18,53
LARIMER,1570,ESTES PARK R-3,2792,ESTES PARK MIDDLE SCHOOL, 8,95,0,0.0000,1,20,73
LARIMER,1570,ESTES PARK R-3,2792,ESTES PARK MIDDLE SCHOOL,ALL,174,0,0.0000,1,38,126
LARIMER,1570,ESTES PARK R-3,2794,ESTES PARK HIGH SCHOOL, 9,101,0,0.0000,1,24,72
LARIMER,1570,ESTES PARK R-3,2794,ESTES PARK HIGH SCHOOL,10,98,0,0.0000,2,10,78
LARIMER,1570,ESTES PARK R-3,2794,ESTES PARK HIGH SCHOOL,11,83,1,0.0120,0,16,65
LARIMER,1570,ESTES PARK R-3,2794,ESTES PARK HIGH SCHOOL,12,79,2,0.0250,2,17,60
LARIMER,1570,ESTES PARK R-3,2794,ESTES PARK HIGH SCHOOL,ALL,361,3,0.0080,5,67,275
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 7,5,0,0.0000,0,0,5
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,79,0,0.0000,0,18,53
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,84,0,0.0000,0,18,58
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 8,1,0,0.0000,0,0,1
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,95,0,0.0000,1,20,73
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,96,0,0.0000,1,20,74
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 9,3,0,0.0000,0,0,3
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,101,0,0.0000,1,24,72
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,104,0,0.0000,1,24,75
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,1,0,0.0000,0,0,1
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,98,0,0.0000,2,10,78
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,99,0,0.0000,2,10,79
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,3,0,0.0000,0,0,3
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,83,1,0.0120,0,16,65
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,86,1,0.0120,0,16,68
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,3,0,0.0000,0,0,3
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,79,2,0.0250,2,17,60
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,82,2,0.0240,2,17,63
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,16,0,0.0000,0,0,16
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,535,3,0.0060,6,105,401
LARIMER,1570,ESTES PARK R-3,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,551,3,0.0050,6,105,417
LAS ANIMAS,1580,TRINIDAD 1,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
LAS ANIMAS,1580,TRINIDAD 1,1386,TRINIDAD MIDDLE SCHOOL, 7,116,0,0.0000,1,78,30
LAS ANIMAS,1580,TRINIDAD 1,1386,TRINIDAD MIDDLE SCHOOL, 8,104,0,0.0000,0,77,25
LAS ANIMAS,1580,TRINIDAD 1,1386,TRINIDAD MIDDLE SCHOOL,ALL,220,0,0.0000,1,155,55
LAS ANIMAS,1580,TRINIDAD 1,8906,TRINIDAD HIGH SCHOOL, 9,103,0,0.0000,0,90,12
LAS ANIMAS,1580,TRINIDAD 1,8906,TRINIDAD HIGH SCHOOL,10,81,0,0.0000,0,58,21
LAS ANIMAS,1580,TRINIDAD 1,8906,TRINIDAD HIGH SCHOOL,11,67,0,0.0000,0,43,21
LAS ANIMAS,1580,TRINIDAD 1,8906,TRINIDAD HIGH SCHOOL,12,59,0,0.0000,0,42,16
LAS ANIMAS,1580,TRINIDAD 1,8906,TRINIDAD HIGH SCHOOL,ALL,310,0,0.0000,0,233,70
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,116,0,0.0000,1,78,30
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,116,0,0.0000,1,78,30
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,104,0,0.0000,0,77,25
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,104,0,0.0000,0,77,25
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,102,0,0.0000,0,89,12
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,102,0,0.0000,0,89,12
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,81,0,0.0000,0,58,21
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,81,0,0.0000,0,58,21
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,67,0,0.0000,0,43,21
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,67,0,0.0000,0,43,21
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,59,0,0.0000,0,42,16
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,59,0,0.0000,0,42,16
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,529,0,0.0000,1,387,125
LAS ANIMAS,1580,TRINIDAD 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,529,0,0.0000,1,387,125
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL, 7,15,0,0.0000,0,0,14
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL, 8,17,0,0.0000,0,1,16
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL, 9,22,0,0.0000,0,0,21
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,10,22,0,0.0000,0,0,22
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,11,15,0,0.0000,0,0,15
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,12,13,0,0.0000,0,0,13
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,ALL,104,0,0.0000,0,1,101
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,15,0,0.0000,0,0,14
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,15,0,0.0000,0,0,14
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,17,0,0.0000,0,1,16
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,17,0,0.0000,0,1,16
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,22,0,0.0000,0,0,21
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,22,0,0.0000,0,0,21
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,22,0,0.0000,0,0,22
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,22,0,0.0000,0,0,22
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,15,0,0.0000,0,0,15
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,15,0,0.0000,0,0,15
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,13,0,0.0000,0,0,13
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,13,0,0.0000,0,0,13
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,104,0,0.0000,0,1,101
LAS ANIMAS,1590,PRIMERO REORGANIZED 2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,104,0,0.0000,0,1,101
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4045,4045  SCHOOL CLOSED 2014-15, 8,26,0,0.0000,0,11,15
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4045,4045  SCHOOL CLOSED 2014-15,ALL,26,0,0.0000,0,11,15
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS, 7,32,0,0.0000,0,14,18
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS, 8,29,0,0.0000,0,14,15
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS, 9,41,0,0.0000,0,17,23
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS,10,31,1,0.0320,0,14,14
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS,11,30,0,0.0000,0,14,14
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS,12,29,0,0.0000,0,7,20
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS,ALL,192,1,0.0050,0,80,104
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,32,0,0.0000,0,14,18
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,32,0,0.0000,0,14,18
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,29,0,0.0000,0,14,15
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,29,0,0.0000,0,14,15
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,41,0,0.0000,0,17,23
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,41,0,0.0000,0,17,23
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,31,1,0.0320,0,14,14
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,31,1,0.0320,0,14,14
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,30,0,0.0000,0,14,14
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,30,0,0.0000,0,14,14
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,29,0,0.0000,0,7,20
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,29,0,0.0000,0,7,20
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,192,1,0.0050,0,80,104
LAS ANIMAS,1600,HOEHNE REORGANIZED 3,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,192,1,0.0050,0,80,104
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL, 7,14,0,0.0000,0,7,7
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL, 8,11,0,0.0000,0,7,4
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL, 9,14,0,0.0000,0,8,6
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,10,9,2,0.2220,0,8,1
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,11,7,0,0.0000,0,1,6
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,12,6,0,0.0000,0,3,3
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,ALL,61,2,0.0330,0,34,27
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,14,0,0.0000,0,7,7
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,14,0,0.0000,0,7,7
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,11,0,0.0000,0,7,4
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,11,0,0.0000,0,7,4
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,14,0,0.0000,0,8,6
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,14,0,0.0000,0,8,6
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,9,2,0.2220,0,8,1
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,9,2,0.2220,0,8,1
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,7,0,0.0000,0,1,6
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,7,0,0.0000,0,1,6
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,6,0,0.0000,0,3,3
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,6,0,0.0000,0,3,3
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,61,2,0.0330,0,34,27
LAS ANIMAS,1620,AGUILAR REORGANIZED 6,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,61,2,0.0330,0,34,27
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE, 7,53,0,0.0000,1,13,35
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE, 8,54,0,0.0000,0,18,34
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE, 9,68,3,0.0440,6,13,47
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE,10,55,0,0.0000,2,13,38
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE,11,45,1,0.0220,5,10,27
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE,12,49,2,0.0410,2,10,37
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE,ALL,324,6,0.0190,16,77,218
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0978,BRANSON SCHOOL, 7,3,0,0.0000,0,0,2
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0978,BRANSON SCHOOL, 8,5,0,0.0000,1,2,2
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0978,BRANSON SCHOOL, 9,3,0,0.0000,1,1,1
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0978,BRANSON SCHOOL,10,5,0,0.0000,0,2,3
LAS ANIMAS,1750,BRANSON REORGANIZED 82,0978,BRANSON SCHOOL,11,6,0,0.0000,0,3,3
