Org. Code,Organization Name,School Code,School Name,Grade Level,Black or African American Female,Black or African American Male,Hispanic or Latino Female,Hispanic or Latino Male,White Female,White Male,PK-12 Total
0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,2,1,9,9,21
0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,3,19,23,47
0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,010 (1st),0,0,3,2,39,35,81
0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,020 (2nd),1,0,2,3,41,33,89
0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,030 (3rd),0,1,1,4,43,41,97
0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,040 (4th),2,0,3,5,42,58,122
0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,050 (5th),0,2,3,9,36,38,95
0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,,3,3,14,27,229,237,552
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,004 (PK),0,0,1,5,16,14,40
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,0,2,11,14,28
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,007 (Full Day K),1,0,2,0,7,10,22
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,010 (1st),0,0,3,4,22,23,59
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,020 (2nd),0,0,5,4,30,28,73
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,030 (3rd),1,0,3,6,29,29,71
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,040 (4th),0,0,4,5,24,25,67
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,050 (5th),0,0,5,1,17,28,58
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,060 (6th),0,0,3,4,25,23,62
0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,,2,0,26,31,181,194,480
0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,006 (1/2 Day K),0,2,2,2,24,16,49
0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,007 (Full Day K),1,0,4,4,20,9,46
0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,010 (1st),1,1,3,4,35,36,90
0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,020 (2nd),0,0,3,3,17,20,49
0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,030 (3rd),0,0,3,3,27,27,67
0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,040 (4th),0,0,1,1,24,27,57
0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,050 (5th),0,0,4,3,17,20,52
0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,,2,3,20,20,164,155,410
0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,004 (PK),0,0,1,0,10,15,35
0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,2,5,12,17,43
0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,007 (Full Day K),0,0,2,0,22,15,44
0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,010 (1st),0,0,6,6,30,36,87
0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,020 (2nd),0,0,3,5,44,46,113
0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,030 (3rd),0,0,7,5,43,36,108
0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,040 (4th),1,0,5,5,29,41,101
0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,050 (5th),0,0,3,6,41,47,106
0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,,1,0,29,32,231,253,637
0900,DOUGLAS COUNTY RE 1 TOTAL,,,,401,433,4505,4706,24408,26113,66896
0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,004 (PK),0,0,6,17,2,0,26
0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,1,4,0,1,7
0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,007 (Full Day K),0,0,17,20,9,11,59
0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,010 (1st),0,0,22,9,5,13,51
0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,020 (2nd),0,0,22,15,18,11,68
0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,030 (3rd),0,0,19,19,10,15,64
0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,040 (4th),0,0,16,16,5,14,52
0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,050 (5th),0,0,11,18,14,9,53
0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,,0,0,114,118,63,74,380
0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,004 (PK),0,0,10,5,4,10,29
0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,0,0,1,0,1
0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,007 (Full Day K),0,0,5,5,19,30,62
0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,010 (1st),0,0,3,3,24,21,52
0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,020 (2nd),0,0,4,6,24,30,65
0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,030 (3rd),0,1,5,7,30,33,79
0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,040 (4th),0,0,4,6,35,32,78
0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,050 (5th),0,0,3,6,24,22,55
0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,,0,1,34,38,161,178,421
0910,EAGLE COUNTY RE 50,0039,GYPSUM CREEK MIDDLE SCHOOL,060 (6th),0,0,36,47,20,22,127
0910,EAGLE COUNTY RE 50,0039,GYPSUM CREEK MIDDLE SCHOOL,070 (7th),0,0,35,50,21,16,124
0910,EAGLE COUNTY RE 50,0039,GYPSUM CREEK MIDDLE SCHOOL,080 (8th),0,0,39,36,15,26,120
0910,EAGLE COUNTY RE 50,0039,GYPSUM CREEK MIDDLE SCHOOL,,0,0,110,133,56,64,371
0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,090 (9th),0,0,4,1,1,1,7
0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,100 (10th),0,1,6,18,2,4,33
0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,110 (11th),0,0,11,18,3,13,45
0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,120 (12th),0,0,25,40,9,14,89
0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,,0,1,46,77,15,32,174
0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,004 (PK),0,0,15,13,4,2,39
0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,0,1,0,0,1
0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,007 (Full Day K),0,0,25,13,3,6,48
0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,010 (1st),1,1,16,27,5,0,53
0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,020 (2nd),1,1,17,19,0,4,44
0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,030 (3rd),0,0,30,18,1,0,52
0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,040 (4th),0,0,17,22,1,2,45
0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,050 (5th),0,0,17,10,2,0,30
0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,,2,2,137,123,16,14,312
0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,090 (9th),0,0,55,68,40,49,215
0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,100 (10th),1,2,63,58,54,47,236
0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,110 (11th),0,0,55,61,42,40,205
0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,120 (12th),1,3,58,48,52,37,205
0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,,2,5,231,235,188,173,861
0910,EAGLE COUNTY RE 50,0793,BERRY CREEK MIDDLE SCHOOL,060 (6th),1,1,48,41,12,13,121
0910,EAGLE COUNTY RE 50,0793,BERRY CREEK MIDDLE SCHOOL,070 (7th),1,0,41,56,18,25,141
0910,EAGLE COUNTY RE 50,0793,BERRY CREEK MIDDLE SCHOOL,080 (8th),0,1,42,44,14,18,122
0910,EAGLE COUNTY RE 50,0793,BERRY CREEK MIDDLE SCHOOL,,2,2,131,141,44,56,384
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,007 (Full Day K),0,0,1,1,21,15,38
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,010 (1st),0,0,0,0,18,20,39
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,020 (2nd),0,0,1,0,19,17,38
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,030 (3rd),0,0,1,0,20,17,38
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,040 (4th),0,0,1,0,13,23,38
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,050 (5th),0,0,2,2,18,16,39
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,060 (6th),0,0,0,1,13,22,38
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,070 (7th),0,0,1,0,18,18,40
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,080 (8th),0,0,0,0,17,21,38
0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,,0,0,7,4,157,169,346
0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,004 (PK),0,0,5,15,2,7,29
0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,0,1,0,0,1
0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,007 (Full Day K),1,0,18,16,12,19,68
0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,010 (1st),0,0,17,20,12,10,60
0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,020 (2nd),0,0,13,12,9,19,54
0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,030 (3rd),0,1,13,20,11,13,59
0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,040 (4th),0,0,11,12,16,19,61
0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,050 (5th),0,0,13,10,11,9,44
0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,,1,1,90,106,73,96,376
0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,090 (9th),0,0,62,65,48,56,237
0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,100 (10th),0,0,55,69,56,50,238
0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,110 (11th),0,1,47,52,27,50,183
0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,120 (12th),0,0,50,44,37,29,164
0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,,0,1,214,230,168,185,822
0910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,060 (6th),0,0,13,23,43,41,125
0910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,070 (7th),0,0,12,16,32,44,108
0910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,080 (8th),0,0,14,22,34,41,116
0910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,,0,0,39,61,109,126,349
0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,004 (PK),0,0,4,8,0,2,14
0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,007 (Full Day K),0,0,12,16,5,12,45
0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,010 (1st),0,0,11,13,9,9,45
0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,020 (2nd),0,0,16,12,8,14,51
0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,030 (3rd),0,0,20,11,11,9,52
0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,040 (4th),1,0,10,19,16,1,50
0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,050 (5th),0,0,13,21,15,7,59
0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,,1,0,86,100,64,54,316
0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,004 (PK),0,0,12,20,2,4,38
0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,1,0,0,1,2
0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,007 (Full Day K),0,0,11,17,4,5,39
0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,010 (1st),0,0,14,23,4,6,47
0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,020 (2nd),0,0,20,20,1,3,45
0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,030 (3rd),0,0,24,20,8,8,61
0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,040 (4th),0,0,22,37,8,7,74
0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,050 (5th),0,0,20,25,5,6,57
0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,,0,0,124,162,32,40,363
0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,004 (PK),0,0,13,10,2,5,30
0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,007 (Full Day K),0,0,24,22,0,1,47
0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,010 (1st),0,1,15,19,4,3,43
0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,020 (2nd),0,0,22,18,1,3,47
0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,030 (3rd),0,0,26,14,6,3,52
0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,040 (4th),0,0,23,34,0,4,61
0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,050 (5th),0,0,12,18,4,6,40
0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,,0,1,135,135,17,25,320
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,004 (PK),0,0,11,11,0,1,26
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,007 (Full Day K),0,0,13,7,5,4,29
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,010 (1st),0,1,6,22,14,11,56
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,020 (2nd),0,0,10,18,7,8,45
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,030 (3rd),0,0,16,15,12,7,53
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,040 (4th),0,1,10,7,7,17,44
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,050 (5th),1,0,9,10,8,13,41
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,060 (6th),2,1,21,17,19,15,79
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,070 (7th),2,0,17,25,23,14,88
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,080 (8th),0,1,25,21,22,16,90
0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,,5,4,138,153,117,106,551
0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,004 (PK),0,0,3,3,5,3,14
0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,007 (Full Day K),0,0,3,7,8,10,32
0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,010 (1st),0,0,5,4,7,11,30
0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,020 (2nd),1,0,5,4,19,12,44
0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,030 (3rd),0,0,3,9,14,19,48
0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,040 (4th),0,0,6,2,15,12,36
0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,050 (5th),0,0,6,6,10,10,32
0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,,1,0,31,35,78,77,236
0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),050 (5th),0,0,1,0,4,4,10
0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),060 (6th),0,0,0,0,6,13,21
0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),070 (7th),0,0,0,0,12,10,22
0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),080 (8th),0,0,0,0,13,14,30
0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),090 (9th),0,0,1,1,17,12,32
0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),100 (10th),0,0,0,2,8,15,28
0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),110 (11th),0,0,0,0,11,12,23
0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),120 (12th),0,0,0,0,2,7,11
0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),,0,0,2,3,73,87,177
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,007 (Full Day K),0,0,0,0,0,2,2
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,010 (1st),0,0,0,0,1,0,1
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,020 (2nd),0,0,0,0,1,0,1
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,030 (3rd),0,0,0,0,0,1,1
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,040 (4th),0,0,0,0,2,1,3
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,050 (5th),0,0,0,0,0,1,1
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,060 (6th),0,0,0,0,1,1,2
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,070 (7th),0,0,0,0,0,1,1
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,080 (8th),0,0,2,0,2,2,6
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,100 (10th),0,0,0,1,2,2,5
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,110 (11th),0,0,1,1,2,4,8
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,120 (12th),1,0,1,5,1,5,14
0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,,1,0,4,7,12,20,45
0910,EAGLE COUNTY RE 50 TOTAL,,,,15,18,1673,1861,1443,1576,6804
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,007 (Full Day K),1,0,1,1,17,17,38
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,010 (1st),0,0,2,3,22,22,50
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,020 (2nd),0,0,1,1,21,22,49
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,030 (3rd),0,0,3,1,29,15,50
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,040 (4th),0,0,0,2,19,26,51
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,050 (5th),0,0,1,0,19,29,52
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,060 (6th),0,0,2,2,28,23,57
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,070 (7th),0,0,0,2,22,27,53
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,080 (8th),0,0,1,0,16,15,34
0920,ELIZABETH C-1,2572,LEGACY ACADEMY,,1,0,11,12,193,196,434
0920,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,060 (6th),0,0,10,9,62,62,147
0920,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,070 (7th),0,0,6,6,64,49,129
0920,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,080 (8th),0,0,4,9,71,69,161
0920,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,,0,0,20,24,197,180,437
0920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,090 (9th),1,0,14,6,101,70,198
0920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,100 (10th),0,1,8,5,67,68,153
0920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,110 (11th),0,1,4,9,77,78,181
0920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,120 (12th),1,0,5,8,75,72,169
0920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,,2,2,31,28,320,288,701
0920,ELIZABETH C-1,3236,FRONTIER HIGH SCHOOL,090 (9th),0,0,0,0,2,17,19
0920,ELIZABETH C-1,3236,FRONTIER HIGH SCHOOL,100 (10th),0,0,2,0,5,6,14
0920,ELIZABETH C-1,3236,FRONTIER HIGH SCHOOL,110 (11th),0,0,0,3,3,3,9
0920,ELIZABETH C-1,3236,FRONTIER HIGH SCHOOL,120 (12th),1,0,0,0,4,7,12
0920,ELIZABETH C-1,3236,FRONTIER HIGH SCHOOL,,1,0,2,3,14,33,54
0920,ELIZABETH C-1,7300,ELIZABETH RUNNING CREEK PRESCHOOL,004 (PK),0,0,4,2,24,33,66
0920,ELIZABETH C-1,7300,ELIZABETH RUNNING CREEK PRESCHOOL,,0,0,4,2,24,33,66
0920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,007 (Full Day K),0,0,4,1,17,19,45
0920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,010 (1st),0,0,2,3,21,29,58
0920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,020 (2nd),0,0,2,5,28,21,57
0920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,030 (3rd),0,0,5,5,24,27,66
0920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,040 (4th),0,0,1,4,23,24,55
0920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,050 (5th),0,0,4,5,17,24,51
0920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,,0,0,18,23,130,144,332
0920,ELIZABETH C-1,7924,SINGING HILLS PRESCHOOL,004 (PK),0,0,3,1,23,31,63
0920,ELIZABETH C-1,7924,SINGING HILLS PRESCHOOL,,0,0,3,1,23,31,63
0920,ELIZABETH C-1,7925,SINGING HILLS ELEMENTARY SCHOOL,007 (Full Day K),0,0,3,3,24,23,55
0920,ELIZABETH C-1,7925,SINGING HILLS ELEMENTARY SCHOOL,010 (1st),0,1,2,3,28,26,62
0920,ELIZABETH C-1,7925,SINGING HILLS ELEMENTARY SCHOOL,020 (2nd),0,0,5,2,33,32,74
0920,ELIZABETH C-1,7925,SINGING HILLS ELEMENTARY SCHOOL,030 (3rd),0,0,2,4,22,29,60
0920,ELIZABETH C-1,7925,SINGING HILLS ELEMENTARY SCHOOL,040 (4th),0,0,5,3,24,36,71
0920,ELIZABETH C-1,7925,SINGING HILLS ELEMENTARY SCHOOL,050 (5th),0,0,4,8,31,26,72
0920,ELIZABETH C-1,7925,SINGING HILLS ELEMENTARY SCHOOL,,0,1,21,23,162,172,394
0920,ELIZABETH C-1 TOTAL,,,,4,3,110,116,1063,1077,2481
0930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,004 (PK),0,0,2,0,9,9,20
0930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,007 (Full Day K),0,0,1,2,11,8,24
0930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,010 (1st),0,0,2,1,6,10,20
0930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,2,9,11
0930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,030 (3rd),0,0,3,1,2,5,11
0930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,040 (4th),0,0,2,2,10,8,23
0930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,050 (5th),0,0,2,0,11,10,23
0930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,,0,0,12,6,51,59,132
