COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME,K-12 COUNT,FREE LUNCH,REDUCED LUNCH,NOT ELIGIBLE,FREE AND REDUCED,% FREE,% REDUCED,% FREE AND REDUCED
51,PUEBLO,2690,PUEBLO CITY 60,2394,EAST HIGH SCHOOL,1164,656,61,423,717,56.4%,5.2%,0.6160
51,PUEBLO,2690,PUEBLO CITY 60,2438,EVA R BACA ELEMENTARY SCHOOL,301,265,9,27,274,88.0%,3.0%,0.9103
51,PUEBLO,2690,PUEBLO CITY 60,2620,FOUNTAIN INTERNATIONAL MAGNET SCHOOL,400,96,39,265,135,24.0%,9.8%,0.3375
51,PUEBLO,2690,PUEBLO CITY 60,3206,HEROES MIDDLE SCHOOL,265,198,11,56,209,74.7%,4.2%,0.7887
51,PUEBLO,2690,PUEBLO CITY 60,3724,HAAFF ELEMENTARY SCHOOL,319,213,27,79,240,66.8%,8.5%,0.7524
51,PUEBLO,2690,PUEBLO CITY 60,3924,HERITAGE ELEMENTARY SCHOOL,369,272,25,71,297,73.7%,6.8%,0.8049
51,PUEBLO,2690,PUEBLO CITY 60,3976,HIGHLAND PARK ELEMENTARY SCHOOL,575,362,49,164,411,63.0%,8.5%,0.7148
51,PUEBLO,2690,PUEBLO CITY 60,4302,IRVING ELEMENTARY SCHOOL,305,265,13,27,278,86.9%,4.3%,0.9115
51,PUEBLO,2690,PUEBLO CITY 60,4376,RISLEY INTERNATIONAL ACADEMY OF INNOVATION,358,323,13,21,336,90.2%,3.6%,0.9385
51,PUEBLO,2690,PUEBLO CITY 60,5048,PUEBLO ACADEMY OF ARTS,538,394,46,98,440,73.2%,8.6%,0.8178
51,PUEBLO,2690,PUEBLO CITY 60,5916,MINNEQUA ELEMENTARY SCHOOL,379,338,6,35,344,89.2%,1.6%,0.9077
51,PUEBLO,2690,PUEBLO CITY 60,6132,MORTON ELEMENTARY SCHOOL,553,350,26,177,376,63.3%,4.7%,0.6799
51,PUEBLO,2690,PUEBLO CITY 60,6399,NORTHMOOR PRESCHOOL,0,0,0,0,0,0.0%,0.0%,0.0000
51,PUEBLO,2690,PUEBLO CITY 60,6770,PARK VIEW ELEMENTARY SCHOOL,443,390,16,37,406,88.0%,3.6%,0.9165
51,PUEBLO,2690,PUEBLO CITY 60,7209,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,452,212,64,176,276,46.9%,14.2%,0.6106
51,PUEBLO,2690,PUEBLO CITY 60,7481,RONCALLI STEM ACADEMY,366,270,28,67,298,73.8%,7.7%,0.8142
51,PUEBLO,2690,PUEBLO CITY 60,8030,HEROES ACADEMY PREK-5,283,216,10,57,226,76.3%,3.5%,0.7986
51,PUEBLO,2690,PUEBLO CITY 60,8082,SOUTH HIGH SCHOOL,1292,577,65,645,642,44.7%,5.0%,0.4969
51,PUEBLO,2690,PUEBLO CITY 60,8116,SOUTH PARK ELEMENTARY SCHOOL,289,186,31,72,217,64.4%,10.7%,0.7509
51,PUEBLO,2690,PUEBLO CITY 60,8402,SUNSET PARK ELEMENTARY SCHOOL,472,261,46,165,307,55.3%,9.7%,0.6504
51,PUEBLO,2690,PUEBLO CITY 60,9188,W H HEATON MIDDLE SCHOOL,738,482,72,184,554,65.3%,9.8%,0.7507
51,PUEBLO,2700,PUEBLO COUNTY 70,0025,SKY VIEW MIDDLE SCHOOL,618,145,46,427,191,23.5%,7.4%,0.3091
51,PUEBLO,2700,PUEBLO COUNTY 70,0026,DESERT SAGE ELEMENTARY SCHOOL,398,190,29,179,219,47.7%,7.3%,0.5503
51,PUEBLO,2700,PUEBLO COUNTY 70,0472,AVONDALE ELEMENTARY SCHOOL,188,133,13,42,146,70.7%,6.9%,0.7766
51,PUEBLO,2700,PUEBLO COUNTY 70,0852,BEULAH ELEMENTARY SCHOOL,92,41,5,46,46,44.6%,5.4%,0.5000
51,PUEBLO,2700,PUEBLO COUNTY 70,0856,BEULAH MIDDLE SCHOOL,62,25,3,34,28,40.3%,4.8%,0.4516
51,PUEBLO,2700,PUEBLO COUNTY 70,1377,CEDAR RIDGE ELEMENTARY SCHOOL,482,108,29,345,137,22.4%,6.0%,0.2842
51,PUEBLO,2700,PUEBLO COUNTY 70,5990,70 ONLINE,163,82,8,68,90,50.3%,4.9%,0.5521
51,PUEBLO,2700,PUEBLO COUNTY 70,6354,NORTH MESA ELEMENTARY SCHOOL,397,177,25,195,202,44.6%,6.3%,0.5088
51,PUEBLO,2700,PUEBLO COUNTY 70,7086,PLEASANT VIEW MIDDLE SCHOOL,384,193,40,151,233,50.3%,10.4%,0.6068
51,PUEBLO,2700,PUEBLO COUNTY 70,7153,PRAIRIE WINDS ELEMENTARY SCHOOL,524,171,58,295,229,32.6%,11.1%,0.4370
51,PUEBLO,2700,PUEBLO COUNTY 70,7208,PUEBLO COUNTY HIGH SCHOOL,865,363,62,437,425,42.0%,7.2%,0.4913
51,PUEBLO,2700,PUEBLO COUNTY 70,7210,LIBERTY POINT ELEMENTARY SCHOOL,302,191,15,96,206,63.2%,5.0%,0.6821
51,PUEBLO,2700,PUEBLO COUNTY 70,7212,LIBERTY POINT INTERNATIONAL SCHOOL,470,190,47,233,237,40.4%,10.0%,0.5043
51,PUEBLO,2700,PUEBLO COUNTY 70,7214,PUEBLO WEST HIGH SCHOOL,1343,321,112,906,433,23.9%,8.3%,0.3224
51,PUEBLO,2700,PUEBLO COUNTY 70,7530,RYE ELEMENTARY SCHOOL,335,132,32,171,164,39.4%,9.6%,0.4896
51,PUEBLO,2700,PUEBLO COUNTY 70,7532,CRAVER MIDDLE SCHOOL,166,58,14,94,72,34.9%,8.4%,0.4337
51,PUEBLO,2700,PUEBLO COUNTY 70,7534,RYE HIGH SCHOOL,254,81,30,141,111,31.9%,11.8%,0.4370
51,PUEBLO,2700,PUEBLO COUNTY 70,7879,SWALLOWS CHARTER ACADEMY HIGH SCHOOL,147,37,9,100,46,25.2%,6.1%,0.3129
51,PUEBLO,2700,PUEBLO COUNTY 70,7886,SIERRA VISTA ELEMENTARY SCHOOL,442,174,31,236,205,39.4%,7.0%,0.4638
51,PUEBLO,2700,PUEBLO COUNTY 70,8110,SOUTH MESA ELEMENTARY SCHOOL,425,199,48,178,247,46.8%,11.3%,0.5812
51,PUEBLO,2700,PUEBLO COUNTY 70,8420,SWALLOWS CHARTER ACADEMY,409,81,30,297,111,19.8%,7.3%,0.2714
51,PUEBLO,2700,PUEBLO COUNTY 70,8810,THE CONNECT CHARTER SCHOOL,270,10,3,257,13,3.7%,1.1%,0.0481
51,PUEBLO,2700,PUEBLO COUNTY 70,9130,VINELAND ELEMENTARY SCHOOL,250,123,16,111,139,49.2%,6.4%,0.5560
51,PUEBLO,2700,PUEBLO COUNTY 70,9134,VINELAND MIDDLE SCHOOL,313,188,33,92,221,60.1%,10.5%,0.7061
52,RIO BLANCO,2710,MEEKER RE1,5750,MEEKER ELEMENTARY SCHOOL,316,94,23,199,117,29.7%,7.3%,0.3703
52,RIO BLANCO,2710,MEEKER RE1,5754,BARONE MIDDLE SCHOOL,138,30,13,95,43,21.7%,9.4%,0.3116
52,RIO BLANCO,2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,191,51,10,129,61,26.7%,5.2%,0.3194
52,RIO BLANCO,2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,288,115,0,173,115,39.9%,0.0%,0.3993
52,RIO BLANCO,2720,RANGELY RE-4,7276,RANGELY JUNIOR/SENIOR HIGH SCHOOL,216,50,13,153,63,23.1%,6.0%,0.2917
53,RIO GRANDE,2730,DEL NORTE C-7,2148,DEL NORTE MIDDLE SCHOOL,123,51,24,48,75,41.5%,19.5%,0.6098
53,RIO GRANDE,2730,DEL NORTE C-7,2150,DEL NORTE HIGH SCHOOL,136,47,21,68,68,34.6%,15.4%,0.5000
53,RIO GRANDE,2730,DEL NORTE C-7,8960,UNDERWOOD ELEMENTARY SCHOOL,167,113,18,36,131,67.7%,10.8%,0.7844
53,RIO GRANDE,2740,MONTE VISTA C-8,5579,MARSH ELEMENTARY SCHOOL,102,72,9,21,81,70.6%,8.8%,0.7941
53,RIO GRANDE,2740,MONTE VISTA C-8,6030,BYRON SYRING DELTA CENTER,33,23,2,8,25,69.7%,6.1%,0.7576
53,RIO GRANDE,2740,MONTE VISTA C-8,6036,BILL METZ ELEMENTARY SCHOOL,399,278,45,76,323,69.7%,11.3%,0.8095
53,RIO GRANDE,2740,MONTE VISTA C-8,6044,MONTE VISTA MIDDLE SCHOOL,235,146,33,55,179,62.1%,14.0%,0.7617
53,RIO GRANDE,2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,274,146,38,90,184,53.3%,13.9%,0.6715
53,RIO GRANDE,2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,97,14,7,76,21,14.4%,7.2%,0.2165
53,RIO GRANDE,2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,208,57,25,126,82,27.4%,12.0%,0.3942
53,RIO GRANDE,2750,SARGENT RE-33J,7664,SARGENT SENIOR HIGH SCHOOL,128,25,10,93,35,19.5%,7.8%,0.2734
53,RIO GRANDE,2750,SARGENT RE-33J,7668,SARGENT JUNIOR HIGH SCHOOL,70,18,13,39,31,25.7%,18.6%,0.4429
54,ROUTT,2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,162,41,25,96,66,25.3%,15.4%,0.4074
54,ROUTT,2760,HAYDEN RE-1,3860,HAYDEN MIDDLE SCHOOL,98,30,9,59,39,30.6%,9.2%,0.3980
54,ROUTT,2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,110,34,5,70,39,30.9%,4.5%,0.3545
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,4812,STEAMBOAT SPRINGS EARLY CHILDHOOD CENTER,0,0,0,0,0,0.0%,0.0%,0.0000
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,95,1,0,94,1,1.1%,0.0%,0.0105
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,579,89,19,471,108,15.4%,3.3%,0.1865
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,589,89,22,478,111,15.1%,3.7%,0.1885
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8212,STEAMBOAT SPRINGS HIGH SCHOOL,715,95,26,591,121,13.3%,3.6%,0.1692
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,519,102,28,388,130,19.7%,5.4%,0.2505
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,9757,YAMPA VALLEY HIGH SCHOOL,19,7,1,11,8,36.8%,5.3%,0.4211
54,ROUTT,2780,SOUTH ROUTT RE 3,0000,Not a school,1,0,0,0,0,0.0%,0.0%,0.0000
54,ROUTT,2780,SOUTH ROUTT RE 3,8048,SOROCO MIDDLE SCHOOL,84,23,13,48,36,27.4%,15.5%,0.4286
54,ROUTT,2780,SOUTH ROUTT RE 3,8050,SOROCO HIGH SCHOOL,101,23,7,71,30,22.8%,6.9%,0.2970
54,ROUTT,2780,SOUTH ROUTT RE 3,8119,SOROCO PRESCHOOL AT YAMPA,0,0,0,0,0,0.0%,0.0%,0.0000
54,ROUTT,2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,140,64,10,66,74,45.7%,7.1%,0.5286
55,SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,38,23,0,15,23,60.5%,0.0%,0.6053
55,SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,34,25,4,5,29,73.5%,11.8%,0.8529
55,SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,47,25,1,21,26,53.2%,2.1%,0.5532
55,SAGUACHE,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,82,54,11,17,65,65.9%,13.4%,0.7927
55,SAGUACHE,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,110,89,7,14,96,80.9%,6.4%,0.8727
55,SAGUACHE,2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,5,4,0,1,4,80.0%,0.0%,0.8000
55,SAGUACHE,2810,CENTER 26 JT,1368,CENTER VIRTUAL ACADEMY,9,7,0,2,7,77.8%,0.0%,0.7778
55,SAGUACHE,2810,CENTER 26 JT,1412,HASKIN ELEMENTARY SCHOOL,284,246,21,17,267,86.6%,7.4%,0.9401
55,SAGUACHE,2810,CENTER 26 JT,1416,SKOGLUND MIDDLE SCHOOL,138,117,12,9,129,84.8%,8.7%,0.9348
55,SAGUACHE,2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,166,134,13,19,147,80.7%,7.8%,0.8855
56,SAN JUAN,2820,SILVERTON 1,7900,SILVERTON ELEMENTARY SCHOOL,32,18,5,9,23,56.3%,15.6%,0.7188
56,SAN JUAN,2820,SILVERTON 1,7902,SILVERTON MIDDLE SCHOOL,17,8,1,8,9,47.1%,5.9%,0.5294
56,SAN JUAN,2820,SILVERTON 1,7904,SILVERTON HIGH SCHOOL,15,8,1,6,9,53.3%,6.7%,0.6000
57,SAN MIGUEL,2830,TELLURIDE R-1,8786,TELLURIDE ELEMENTARY SCHOOL,515,86,43,386,129,16.7%,8.3%,0.2505
57,SAN MIGUEL,2830,TELLURIDE R-1,8790,TELLURIDE MIDDLE SCHOOL,136,26,10,100,36,19.1%,7.4%,0.2647
57,SAN MIGUEL,2830,TELLURIDE R-1,8794,TELLURIDE HIGH SCHOOL,244,44,13,187,57,18.0%,5.3%,0.2336
57,SAN MIGUEL,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,245,95,45,105,140,38.8%,18.4%,0.5714
58,SEDGWICK,2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,381,112,71,197,183,29.4%,18.6%,0.4803
58,SEDGWICK,2862,JULESBURG RE-1,4488,JULESBURG ELEMENTARY SCHOOL,146,84,16,46,100,57.5%,11.0%,0.6849
58,SEDGWICK,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,101,37,19,45,56,36.6%,18.8%,0.5545
58,SEDGWICK,2865,REVERE SCHOOL DISTRICT,7050,REVERE ELEMENTARY,72,39,12,21,51,54.2%,16.7%,0.7083
58,SEDGWICK,2865,REVERE SCHOOL DISTRICT,7322,REVERE JUNIOR-SENIOR HIGH SCHOOL,60,22,11,27,33,36.7%,18.3%,0.5500
59,SUMMIT,3000,SUMMIT RE-1,8370,DILLON VALLEY ELEMENTARY SCHOOL,404,157,67,180,224,38.9%,16.6%,0.5545
59,SUMMIT,3000,SUMMIT RE-1,8372,BRECKENRIDGE ELEMENTARY SCHOOL,235,21,7,207,28,8.9%,3.0%,0.1191
59,SUMMIT,3000,SUMMIT RE-1,8374,FRISCO ELEMENTARY SCHOOL,239,35,15,189,50,14.6%,6.3%,0.2092
59,SUMMIT,3000,SUMMIT RE-1,8375,SNOWY PEAKS HIGH SCHOOL,39,20,3,16,23,51.3%,7.7%,0.5897
59,SUMMIT,3000,SUMMIT RE-1,8376,SILVERTHORNE ELEMENTARY SCHOOL,310,167,57,84,224,53.9%,18.4%,0.7226
59,SUMMIT,3000,SUMMIT RE-1,8377,SUMMIT MIDDLE SCHOOL,744,178,64,501,242,23.9%,8.6%,0.3253
59,SUMMIT,3000,SUMMIT RE-1,8378,SUMMIT HIGH SCHOOL,832,190,95,546,285,22.8%,11.4%,0.3425
59,SUMMIT,3000,SUMMIT RE-1,8385,SUMMIT COVE ELEMENTARY SCHOOL,273,62,23,188,85,22.7%,8.4%,0.3114
59,SUMMIT,3000,SUMMIT RE-1,8993,UPPER BLUE ELEMENTARY SCHOOL,270,60,22,188,82,22.2%,8.1%,0.3037
60,TELLER,3010,CRIPPLE CREEK-VICTOR RE-1,2024,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,146,65,16,65,81,44.5%,11.0%,0.5548
60,TELLER,3010,CRIPPLE CREEK-VICTOR RE-1,9080,CRESSON ELEMENTARY SCHOOL,179,108,19,51,127,60.3%,10.6%,0.7095
60,TELLER,3020,WOODLAND PARK RE-2,8379,SUMMIT ELEMENTARY SCHOOL,333,105,21,204,126,31.5%,6.3%,0.3784
60,TELLER,3020,WOODLAND PARK RE-2,9692,GATEWAY ELEMENTARY SCHOOL,314,95,24,195,119,30.3%,7.6%,0.3790
60,TELLER,3020,WOODLAND PARK RE-2,9694,WOODLAND PARK MIDDLE SCHOOL,567,142,60,365,202,25.0%,10.6%,0.3563
60,TELLER,3020,WOODLAND PARK RE-2,9696,WOODLAND PARK HIGH SCHOOL,782,163,63,549,226,20.8%,8.1%,0.2890
60,TELLER,3020,WOODLAND PARK RE-2,9698,COLUMBINE ELEMENTARY SCHOOL,400,66,21,312,87,16.5%,5.3%,0.2175
61,WASHINGTON,3030,AKRON R-1,0086,AKRON ELEMENTARY SCHOOL,223,87,42,94,129,39.0%,18.8%,0.5785
61,WASHINGTON,3030,AKRON R-1,0090,AKRON HIGH SCHOOL,112,29,19,64,48,25.9%,17.0%,0.4286
61,WASHINGTON,3040,ARICKAREE R-2,0304,ARICKAREE ELEMENTARY SCHOOL,50,16,10,23,26,32.0%,20.0%,0.5200
61,WASHINGTON,3040,ARICKAREE R-2,0308,ARICKAREE UNDIVIDED HIGH SCHOOL,48,15,12,21,27,31.3%,25.0%,0.5625
61,WASHINGTON,3050,OTIS R-3,6582,OTIS ELEMENTARY SCHOOL,124,59,14,50,73,47.6%,11.3%,0.5887
61,WASHINGTON,3050,OTIS R-3,6586,OTIS JUNIOR-SENIOR HIGH SCHOOL,99,31,22,45,53,31.3%,22.2%,0.5354
61,WASHINGTON,3060,LONE STAR 101,5238,LONE STAR MIDDLE SCHOOL,29,8,2,19,10,27.6%,6.9%,0.3448
61,WASHINGTON,3060,LONE STAR 101,5254,LONE STAR ELEMENTARY SCHOOL,54,19,4,31,23,35.2%,7.4%,0.4259
61,WASHINGTON,3060,LONE STAR 101,5258,LONE STAR UNDIVIDED HIGH SCHOOL,20,8,2,10,10,40.0%,10.0%,0.5000
61,WASHINGTON,3070,WOODLIN R-104,9700,WOODLIN ELEMENTARY SCHOOL,52,28,1,23,29,53.8%,1.9%,0.5577
61,WASHINGTON,3070,WOODLIN R-104,9704,WOODLIN UNDIVIDED HIGH SCHOOL,44,15,4,23,19,34.1%,9.1%,0.4318
62,WELD,3080,WELD COUNTY RE-1,3398,GILCREST ELEMENTARY SCHOOL,153,98,18,37,116,64.1%,11.8%,0.7582
62,WELD,3080,WELD COUNTY RE-1,4852,PETE MIRICH ELEMENTARY SCHOOL,366,156,50,159,206,42.6%,13.7%,0.5628
62,WELD,3080,WELD COUNTY RE-1,4854,NORTH VALLEY MIDDLE SCHOOL,238,113,38,87,151,47.5%,16.0%,0.6345
62,WELD,3080,WELD COUNTY RE-1,7056,PLATTEVILLE ELEMENTARY SCHOOL,328,168,32,128,200,51.2%,9.8%,0.6098
62,WELD,3080,WELD COUNTY RE-1,7058,SOUTH VALLEY MIDDLE SCHOOL,179,88,21,70,109,49.2%,11.7%,0.6089
62,WELD,3080,WELD COUNTY RE-1,9032,VALLEY HIGH SCHOOL,606,250,56,300,306,41.3%,9.2%,0.5050
62,WELD,3085,EATON RE-2,0754,BENJAMIN EATON ELEMENTARY SCHOOL,388,103,42,243,145,26.5%,10.8%,0.3737
62,WELD,3085,EATON RE-2,2448,EATON ELEMENTARY SCHOOL,393,98,39,256,137,24.9%,9.9%,0.3486
62,WELD,3085,EATON RE-2,2452,EATON MIDDLE SCHOOL,467,131,50,286,181,28.1%,10.7%,0.3876
62,WELD,3085,EATON RE-2,2456,EATON HIGH SCHOOL,533,119,39,375,158,22.3%,7.3%,0.2964
62,WELD,3085,EATON RE-2,3286,GALETON ELEMENTARY SCHOOL,137,47,24,66,71,34.3%,17.5%,0.5182
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,1299,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,173,14,19,140,33,8.1%,11.0%,0.1908
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,1446,WELD CENTRAL SENIOR HIGH SCHOOL,623,197,67,358,264,31.6%,10.8%,0.4238
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,3090,LOCHBUIE ELEMENTARY SCHOOL,459,214,52,193,266,46.6%,11.3%,0.5795
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,4148,HUDSON ACADEMY OF ARTS AND SCIENCES,278,147,38,93,185,52.9%,13.7%,0.6655
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,4526,HOFF ELEMENTARY SCHOOL,202,81,12,109,93,40.1%,5.9%,0.4604
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,9347,WELD CENTRAL MIDDLE SCHOOL,484,205,55,224,260,42.4%,11.4%,0.5372
62,WELD,3100,WINDSOR RE-4,0055,GRANDVIEW ELEMENTARY SCHOOL,412,35,18,359,53,8.5%,4.4%,0.1286
62,WELD,3100,WINDSOR RE-4,6750,MOUNTAIN VIEW ELEMENTARY SCHOOL,340,49,18,273,67,14.4%,5.3%,0.1971
62,WELD,3100,WINDSOR RE-4,7755,SEVERANCE MIDDLE SCHOOL,483,48,23,411,71,9.9%,4.8%,0.1470
62,WELD,3100,WINDSOR RE-4,7958,SKYVIEW ELEMENTARY SCHOOL,341,64,30,244,94,18.8%,8.8%,0.2757
62,WELD,3100,WINDSOR RE-4,8459,RANGE VIEW ELEMENTARY,581,67,27,487,94,11.5%,4.6%,0.1618
62,WELD,3100,WINDSOR RE-4,8886,TOZER ELEMENTARY SCHOOL,372,82,12,277,94,22.0%,3.2%,0.2527
62,WELD,3100,WINDSOR RE-4,9393,WINDSOR CHARTER ACADEMY MIDDLE AND EARLY COLLEGE HIGH SCHOOL,300,15,9,276,24,5.0%,3.0%,0.0800
62,WELD,3100,WINDSOR RE-4,9665,WINDSOR CHARTER ACADEMY ELEMENTARY SCHOOL,565,15,14,536,29,2.7%,2.5%,0.0513
62,WELD,3100,WINDSOR RE-4,9670,WINDSOR MIDDLE SCHOOL,627,91,30,506,121,14.5%,4.8%,0.1930
62,WELD,3100,WINDSOR RE-4,9672,WINDSOR HIGH SCHOOL,1347,142,58,"1,142",200,10.5%,4.3%,0.1485
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,4785,KNOWLEDGE QUEST ACADEMY,410,97,39,274,136,23.7%,9.5%,0.3317
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,5078,LETFORD ELEMENTARY SCHOOL,447,118,41,288,159,26.4%,9.2%,0.3557
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,5896,MILLIKEN ELEMENTARY SCHOOL,512,193,67,252,260,37.7%,13.1%,0.5078
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,5902,MILLIKEN MIDDLE SCHOOL,718,170,57,485,227,23.7%,7.9%,0.3162
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,6963,PIONEER RIDGE ELEMENTARY SCHOOL,641,46,33,561,79,7.2%,5.1%,0.1232
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,7490,ROOSEVELT HIGH SCHOOL,925,139,67,709,206,15.0%,7.2%,0.2227
62,WELD,3120,GREELEY 6,0052,HEIMAN ELEMENTARY SCHOOL,715,322,91,300,413,45.0%,12.7%,0.5776
62,WELD,3120,GREELEY 6,0053,WINOGRAD K-8 ELEMENTARY SCHOOL,699,308,74,316,382,44.1%,10.6%,0.5465
62,WELD,3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,1039,834,120,85,954,80.3%,11.5%,0.9182
62,WELD,3120,GREELEY 6,0988,BRENTWOOD MIDDLE SCHOOL,438,305,46,87,351,69.6%,10.5%,0.8014
62,WELD,3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,636,521,68,47,589,81.9%,10.7%,0.9261
62,WELD,3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,681,231,88,362,319,33.9%,12.9%,0.4684
62,WELD,3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,1597,217,106,"1,270",323,13.6%,6.6%,0.2023
62,WELD,3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,559,364,79,116,443,65.1%,14.1%,0.7925
62,WELD,3120,GREELEY 6,2657,EARLY COLLEGE ACADEMY,141,73,23,44,96,51.8%,16.3%,0.6809
62,WELD,3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,99,63,5,31,68,63.6%,5.1%,0.6869
62,WELD,3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,1784,364,163,"1,255",527,20.4%,9.1%,0.2954
62,WELD,3120,GREELEY 6,3162,FRANKLIN MIDDLE SCHOOL,650,501,71,73,572,77.1%,10.9%,0.8800
62,WELD,3120,GREELEY 6,3610,GREELEY CENTRAL HIGH SCHOOL,1413,817,169,425,986,57.8%,12.0%,0.6978
62,WELD,3120,GREELEY 6,3614,GREELEY WEST HIGH SCHOOL,1574,849,192,515,"1,041",53.9%,12.2%,0.6614
62,WELD,3120,GREELEY 6,3880,HEATH MIDDLE SCHOOL,740,531,76,133,607,71.8%,10.3%,0.8203
62,WELD,3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,464,373,38,53,411,80.4%,8.2%,0.8858
62,WELD,3120,GREELEY 6,4425,JEFFERSON HIGH SCHOOL,435,289,25,95,314,66.4%,5.7%,0.7218
62,WELD,3120,GREELEY 6,4438,PRAIRIE HEIGHTS MIDDLE SCHOOL,757,538,97,117,635,71.1%,12.8%,0.8388
62,WELD,3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,505,422,55,27,477,83.6%,10.9%,0.9446
62,WELD,3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,597,505,44,48,549,84.6%,7.4%,0.9196
62,WELD,3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,502,173,54,274,227,34.5%,10.8%,0.4522
62,WELD,3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,485,296,67,121,363,61.0%,13.8%,0.7485
62,WELD,3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,481,178,44,259,222,37.0%,9.1%,0.4615
62,WELD,3120,GREELEY 6,6364,NORTHRIDGE HIGH SCHOOL,1181,695,130,339,825,58.8%,11.0%,0.6986
62,WELD,3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,575,522,32,20,554,90.8%,5.6%,0.9635
62,WELD,3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,494,347,68,77,415,70.2%,13.8%,0.8401
62,WELD,3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,396,265,46,85,311,66.9%,11.6%,0.7854
62,WELD,3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,706,560,83,62,643,79.3%,11.8%,0.9108
62,WELD,3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,485,151,43,291,194,31.1%,8.9%,0.4000
62,WELD,3120,GREELEY 6,8975,UNION COLONY ELEMENTARY SCHOOL,438,264,36,138,300,60.3%,8.2%,0.6849
