COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME, K-12 COUNT , FREE LUNCH , REDUCED LUNCH , NOT ELIGIBLE , FREE AND REDUCED COUNT ,% FREE,% REDUCED,% FREE AND REDUCED,FRL % RANGE
51,PUEBLO,2700,Pueblo County 70,8110,South Mesa Elementary School,347,185,28,134,213,53.30%,8.10%,0.614,50%-75%
51,PUEBLO,2700,Pueblo County 70,8420,Swallows Charter Academy,577,111,47,419,158,19.20%,8.10%,0.274,25%-50%
51,PUEBLO,2700,Pueblo County 70,8810,The Connect Charter School,268,30,4,234,34,11.20%,1.50%,0.127,0% - 25%
51,PUEBLO,2700,Pueblo County 70,9084,Villa Bella Expeditionary School,251,67,17,167,84,26.70%,6.80%,0.335,25%-50%
51,PUEBLO,2700,Pueblo County 70,9130,Vineland Elementary School,262,109,15,138,124,41.60%,5.70%,0.473,25%-50%
51,PUEBLO,2700,Pueblo County 70,9134,Vineland Middle School,351,196,36,119,232,55.80%,10.30%,0.661,50%-75%
52,RIO BLANCO,2710,Meeker RE-1,5750,Meeker Elementary School,277,78,13,186,91,28.20%,4.70%,0.329,25%-50%
52,RIO BLANCO,2710,Meeker RE-1,5754,Barone Middle School,152,50,7,95,57,32.90%,4.60%,0.375,25%-50%
52,RIO BLANCO,2710,Meeker RE-1,5762,Meeker High School,216,51,8,157,59,23.60%,3.70%,0.273,25%-50%
52,RIO BLANCO,2720,Rangely RE-4,7268,Parkview Elementary School,211,71,14,126,85,33.60%,6.60%,0.403,25%-50%
52,RIO BLANCO,2720,Rangely RE-4,7276,Rangely Junior/Senior High School,246,85,8,153,93,34.60%,3.30%,0.378,25%-50%
53,RIO GRANDE,2730,Upper Rio Grande School District C-7,2148,Del Norte Elementary School,210,88,6,116,94,41.90%,2.90%,0.448,25%-50%
53,RIO GRANDE,2730,Upper Rio Grande School District C-7,2150,Del Norte High Jr./Sr. High School,172,58,4,110,62,33.70%,2.30%,0.36,25%-50%
53,RIO GRANDE,2740,Monte Vista C-8,5579,Marsh Elementary School,55,37,4,14,41,67.30%,7.30%,0.745,50%-75%
53,RIO GRANDE,2740,Monte Vista C-8,6030,Byron Syring Delta Center,53, * , * , * , * , * , * ,*, * 
53,RIO GRANDE,2740,Monte Vista C-8,6036,Bill Metz Elementary School,380,236,46,98,282,62.10%,12.10%,0.742,50%-75%
53,RIO GRANDE,2740,Monte Vista C-8,6044,Monte Vista Middle School,232,153,26,53,179,65.90%,11.20%,0.772,75%-100%
53,RIO GRANDE,2740,Monte Vista C-8,6046,Monte Vista Senior High School,288,157,32,99,189,54.50%,11.10%,0.656,50%-75%
53,RIO GRANDE,2740,Monte Vista C-8,6520,Monte Vista On-Line Academy,117,21,9,87,30,17.90%,7.70%,0.256,25%-50%
53,RIO GRANDE,2750,Sargent RE-33J,7660,Sargent Elementary School,184,63,12,109,75,34.20%,6.50%,0.408,25%-50%
53,RIO GRANDE,2750,Sargent RE-33J,7664,Sargent Senior High School,96,30,11,55,41,31.30%,11.50%,0.427,25%-50%
53,RIO GRANDE,2750,Sargent RE-33J,7668,Sargent Junior High School,50, * , * , * , * , * , * ,*, * 
54,ROUTT,2760,Hayden RE-1,2522,Hayden Valley Elementary School,168,35,21,112,56,20.80%,12.50%,0.333,25%-50%
54,ROUTT,2760,Hayden RE-1,3860,Hayden Middle School,87,17,12,58,29,19.50%,13.80%,0.333,25%-50%
54,ROUTT,2760,Hayden RE-1,3862,Hayden High School,107,23,10,74,33,21.50%,9.30%,0.308,25%-50%
54,ROUTT,2770,Steamboat Springs RE-2,4812,Steamboat Springs Early Childhood Center,0, * , * , * , * , * , * ,*, * 
54,ROUTT,2770,Steamboat Springs RE-2,6363,North Routt Charter School,109, * , * , * , * , * , * ,*, * 
54,ROUTT,2770,Steamboat Springs RE-2,8208,Soda Creek Elementary School,505,53,15,437,68,10.50%,3.00%,0.135,0% - 25%
54,ROUTT,2770,Steamboat Springs RE-2,8210,Steamboat Springs Middle School,644,97,17,530,114,15.10%,2.60%,0.177,0% - 25%
54,ROUTT,2770,Steamboat Springs RE-2,8212,Steamboat Springs High School,830,71,14,745,85,8.60%,1.70%,0.102,0% - 25%
54,ROUTT,2770,Steamboat Springs RE-2,8358,Strawberry Park Elementary School,415,73,18,324,91,17.60%,4.30%,0.219,0% - 25%
54,ROUTT,2770,Steamboat Springs RE-2,9757,Yampa Valley High School,25, * , * , * , * , * , * ,*, * 
54,ROUTT,2780,South Routt RE 3,8048,Soroco Middle School,65,18,5,42,23,27.70%,7.70%,0.354,25%-50%
54,ROUTT,2780,South Routt RE 3,8050,Soroco High School,100,14,9,77,23,14.00%,9.00%,0.23,0% - 25%
54,ROUTT,2780,South Routt RE 3,8119,Soroco Preschool at Yampa,0, * , * , * , * , * , * ,*, * 
54,ROUTT,2780,South Routt RE 3,8120,South Routt Elementary School,117,24,12,81,36,20.50%,10.30%,0.308,25%-50%
55,SAGUACHE,2790,Mountain Valley RE 1,6146,Mountain Valley School,157,85,19,53,104,54.10%,12.10%,0.662,50%-75%
55,SAGUACHE,2800,Moffat 2,2018,Crestone Charter School,85,43,17,25,60,50.60%,20.00%,0.706,50%-75%
55,SAGUACHE,2800,Moffat 2,5958,Moffat Prek-12 School,135,86,15,34,101,63.70%,11.10%,0.748,50%-75%
55,SAGUACHE,2810,Center 26 JT,51,The Academic Recovery Center of San Luis Valley,19, * , * , * , * , * , * ,*, * 
55,SAGUACHE,2810,Center 26 JT,1368,Center Virtual Academy,13, * , * , * , * , * , * ,*, * 
55,SAGUACHE,2810,Center 26 JT,1412,Haskin Elementary School,251,216,16,19,232,86.10%,6.40%,0.924,75%-100%
55,SAGUACHE,2810,Center 26 JT,1416,Skoglund Middle School,142,124,8,10,132,87.30%,5.60%,0.93,75%-100%
55,SAGUACHE,2810,Center 26 JT,1420,Center High School,134,110,11,13,121,82.10%,8.20%,0.903,75%-100%
56,SAN JUAN,2820,Silverton 1,7900,Silverton Elementary School,39,19,9,11,28,48.70%,23.10%,0.718,50%-75%
56,SAN JUAN,2820,Silverton 1,7902,Silverton Middle School,19, * , * , * , * , * , * ,*, * 
56,SAN JUAN,2820,Silverton 1,7904,Silverton High School,17, * , * , * , * , * , * ,*, * 
57,SAN MIGUEL,2830,Telluride R-1,8786,Telluride Intermediate School,248,37,12,199,49,14.90%,4.80%,0.198,0% - 25%
57,SAN MIGUEL,2830,Telluride R-1,8790,Telluride Middle School,168,18,10,140,28,10.70%,6.00%,0.167,0% - 25%
57,SAN MIGUEL,2830,Telluride R-1,8794,Telluride High School,280,22,15,243,37,7.90%,5.40%,0.132,0% - 25%
57,SAN MIGUEL,2830,Telluride R-1,8811,Telluride Elementary School,171,27,8,136,35,15.80%,4.70%,0.205,0% - 25%
57,SAN MIGUEL,2840,Norwood R-2J,6422,Norwood Public Schools,163,38,18,107,56,23.30%,11.00%,0.344,25%-50%
58,SEDGWICK,2862,Julesburg Re-1,4369,Destinations Career Academy of Colorado,777,293,75,409,368,37.70%,9.70%,0.474,25%-50%
58,SEDGWICK,2862,Julesburg Re-1,4488,Julesburg Elementary School,115,53,18,44,71,46.10%,15.70%,0.617,50%-75%
58,SEDGWICK,2862,Julesburg Re-1,4492,Julesburg High School,108,33,15,60,48,30.60%,13.90%,0.444,25%-50%
58,SEDGWICK,2865,Revere School District,7050,Revere Elementary,68,22,8,38,30,32.40%,11.80%,0.441,25%-50%
58,SEDGWICK,2865,Revere School District,7322,Revere Junior-Senior High School,55,14,9,32,23,25.50%,16.40%,0.418,25%-50%
59,SUMMIT,3000,Summit RE-1,8370,Dillon Valley Elementary School,378,122,51,205,173,32.30%,13.50%,0.458,25%-50%
59,SUMMIT,3000,Summit RE-1,8372,Breckenridge Elementary School,180, * , * , * , * , * , * ,*, * 
59,SUMMIT,3000,Summit RE-1,8374,Frisco Elementary School,242,29,12,201,41,12.00%,5.00%,0.169,0% - 25%
59,SUMMIT,3000,Summit RE-1,8375,Snowy Peaks Junior/Senior High School,83,11,9,63,20,13.30%,10.80%,0.241,0% - 25%
59,SUMMIT,3000,Summit RE-1,8376,Silverthorne Elementary School,271,126,43,102,169,46.50%,15.90%,0.624,50%-75%
59,SUMMIT,3000,Summit RE-1,8377,Summit Middle School,801,209,94,498,303,26.10%,11.70%,0.378,25%-50%
59,SUMMIT,3000,Summit RE-1,8378,Summit High School,964,192,100,672,292,19.90%,10.40%,0.303,25%-50%
59,SUMMIT,3000,Summit RE-1,8385,Summit Cove Elementary School,207,35,23,149,58,16.90%,11.10%,0.28,25%-50%
59,SUMMIT,3000,Summit RE-1,8993,Upper Blue Elementary School,198,49,25,124,74,24.70%,12.60%,0.374,25%-50%
60,TELLER,3010,Cripple Creek-Victor RE-1,2024,Cripple Creek-Victor Junior-Senior High School,178,65,5,108,70,36.50%,2.80%,0.393,25%-50%
60,TELLER,3010,Cripple Creek-Victor RE-1,9080,Cresson Elementary School,137,73,7,57,80,53.30%,5.10%,0.584,50%-75%
60,TELLER,3020,Woodland Park Re-2,8379,Summit Elementary School,267,96,14,157,110,36.00%,5.20%,0.412,25%-50%
60,TELLER,3020,Woodland Park Re-2,9692,Gateway Elementary School,278,70,21,187,91,25.20%,7.60%,0.327,25%-50%
60,TELLER,3020,Woodland Park Re-2,9694,Woodland Park Middle School,461,115,34,312,149,24.90%,7.40%,0.323,25%-50%
60,TELLER,3020,Woodland Park Re-2,9696,Woodland Park High School,677,166,40,471,206,24.50%,5.90%,0.304,25%-50%
60,TELLER,3020,Woodland Park Re-2,9698,Columbine Elementary School,301,55,19,227,74,18.30%,6.30%,0.246,0% - 25%
61,WASHINGTON,3030,Akron R-1,86,Akron Elementary School,284,122,34,128,156,43.00%,12.00%,0.549,50%-75%
61,WASHINGTON,3030,Akron R-1,90,Akron High School,92,28,9,55,37,30.40%,9.80%,0.402,25%-50%
61,WASHINGTON,3040,Arickaree R-2,304,Arickaree Elementary School,37, * , * , * , * , * , * ,*, * 
61,WASHINGTON,3040,Arickaree R-2,308,Arickaree Undivided High School,50,14,9,27,23,28.00%,18.00%,0.46,25%-50%
61,WASHINGTON,3050,Otis R-3,6582,Otis Elementary School,87,34,11,42,45,39.10%,12.60%,0.517,50%-75%
61,WASHINGTON,3050,Otis R-3,6586,Otis Junior-Senior High School,122,52,11,59,63,42.60%,9.00%,0.516,50%-75%
61,WASHINGTON,3060,Lone Star 101,5238,Lone Star Middle School,33, * , * , * , * , * , * ,*, * 
61,WASHINGTON,3060,Lone Star 101,5254,Lone Star Elementary School,51, * , * , * , * , * , * ,*, * 
61,WASHINGTON,3060,Lone Star 101,5258,Lone Star Undivided High School,57,20,6,31,26,35.10%,10.50%,0.456,25%-50%
61,WASHINGTON,3070,Woodlin R-104,9700,Woodlin Elementary School,29,16,5,8,21,55.20%,17.20%,0.724,50%-75%
61,WASHINGTON,3070,Woodlin R-104,9704,Woodlin Undivided High School,43,26,6,11,32,60.50%,14.00%,0.744,50%-75%
62,WELD,3080,Weld County RE-1,3398,Gilcrest Elementary School,178,70,23,85,93,39.30%,12.90%,0.522,50%-75%
62,WELD,3080,Weld County RE-1,4852,Pete Mirich Elementary School,321,136,41,144,177,42.40%,12.80%,0.551,50%-75%
62,WELD,3080,Weld County RE-1,4854,North Valley Middle School,215,102,30,83,132,47.40%,14.00%,0.614,50%-75%
62,WELD,3080,Weld County RE-1,7056,Platteville Elementary School,298,140,26,132,166,47.00%,8.70%,0.557,50%-75%
62,WELD,3080,Weld County RE-1,7058,South Valley Middle School,198,93,21,84,114,47.00%,10.60%,0.576,50%-75%
62,WELD,3080,Weld County RE-1,9032,Valley High School,582,250,47,285,297,43.00%,8.10%,0.51,50%-75%
62,WELD,3085,Eaton RE-2,754,Benjamin Eaton Elementary School,393,64,39,290,103,16.30%,9.90%,0.262,25%-50%
62,WELD,3085,Eaton RE-2,2448,Eaton Elementary School,395,71,23,301,94,18.00%,5.80%,0.238,0% - 25%
62,WELD,3085,Eaton RE-2,2452,Eaton Middle School,484,122,47,315,169,25.20%,9.70%,0.349,25%-50%
62,WELD,3085,Eaton RE-2,2456,Eaton High School,557,102,50,405,152,18.30%,9.00%,0.273,25%-50%
62,WELD,3085,Eaton RE-2,3286,Galeton Elementary School,113,42,4,67,46,37.20%,3.50%,0.407,25%-50%
62,WELD,3090,Weld County School District RE-3J,1299,Cardinal Community Academy Charter School,177,6,5,166,11,3.40%,2.80%,0.062,0% - 25%
62,WELD,3090,Weld County School District RE-3J,1446,Weld Central Senior High School,684,207,79,398,286,30.30%,11.50%,0.418,25%-50%
62,WELD,3090,Weld County School District RE-3J,3090,Lochbuie Elementary School,269,120,33,116,153,44.60%,12.30%,0.569,50%-75%
62,WELD,3090,Weld County School District RE-3J,4148,Hudson Elementary School,255,123,37,95,160,48.20%,14.50%,0.627,50%-75%
62,WELD,3090,Weld County School District RE-3J,4526,Hoff Elementary School,204,62,6,136,68,30.40%,2.90%,0.333,25%-50%
62,WELD,3090,Weld County School District RE-3J,5855,Meadow Ridge Elementary School,313,124,36,153,160,39.60%,11.50%,0.511,50%-75%
62,WELD,3090,Weld County School District RE-3J,9347,Weld Central Middle School,531,197,61,273,258,37.10%,11.50%,0.486,25%-50%
62,WELD,3100,Windsor RE-4,55,Grandview Elementary School,550,58,22,470,80,10.50%,4.00%,0.145,0% - 25%
62,WELD,3100,Windsor RE-4,6750,Mountain View Elementary School,420,63,24,333,87,15.00%,5.70%,0.207,0% - 25%
62,WELD,3100,Windsor RE-4,7755,Severance Middle School,588,83,38,467,121,14.10%,6.50%,0.206,0% - 25%
62,WELD,3100,Windsor RE-4,7958,Skyview Elementary School,370,55,23,292,78,14.90%,6.20%,0.211,0% - 25%
62,WELD,3100,Windsor RE-4,8066,Severance High School,504,42,25,437,67,8.30%,5.00%,0.133,0% - 25%
62,WELD,3100,Windsor RE-4,8459,Range View Elementary,618,56,24,538,80,9.10%,3.90%,0.129,0% - 25%
62,WELD,3100,Windsor RE-4,8886,Tozer Elementary School,375,52,18,305,70,13.90%,4.80%,0.187,0% - 25%
62,WELD,3100,Windsor RE-4,9393,Windsor Charter Academy Early College High School,336,23,7,306,30,6.80%,2.10%,0.089,0% - 25%
62,WELD,3100,Windsor RE-4,9563,Windsor Charter Academy Middle School,371,22,13,336,35,5.90%,3.50%,0.094,0% - 25%
62,WELD,3100,Windsor RE-4,9665,Windsor Charter Academy Elementary School,775,45,20,710,65,5.80%,2.60%,0.084,0% - 25%
62,WELD,3100,Windsor RE-4,9670,Windsor Middle School,672,82,22,568,104,12.20%,3.30%,0.155,0% - 25%
62,WELD,3100,Windsor RE-4,9671,Inspire4 K-12 Online School ,618,90,15,513,105,14.60%,2.40%,0.17,0% - 25%
62,WELD,3100,Windsor RE-4,9672,Windsor High School,1116,81,23,"1,012",104,7.30%,2.10%,0.093,0% - 25%
62,WELD,3110,Johnstown-Milliken RE-5J,4785,Knowledge Quest Academy,400,64,40,296,104,16.00%,10.00%,0.26,25%-50%
62,WELD,3110,Johnstown-Milliken RE-5J,5078,Letford Elementary School,350,78,24,248,102,22.30%,6.90%,0.291,25%-50%
62,WELD,3110,Johnstown-Milliken RE-5J,5896,Milliken Elementary School,502,157,63,282,220,31.30%,12.50%,0.438,25%-50%
62,WELD,3110,Johnstown-Milliken RE-5J,5902,Milliken Middle School,778,179,97,502,276,23.00%,12.50%,0.355,25%-50%
62,WELD,3110,Johnstown-Milliken RE-5J,6963,Pioneer Ridge Elementary School,525,53,24,448,77,10.10%,4.60%,0.147,0% - 25%
62,WELD,3110,Johnstown-Milliken RE-5J,7490,Roosevelt High School,1047,224,97,726,321,21.40%,9.30%,0.307,25%-50%
62,WELD,3120,Greeley 6,52,Heiman Elementary School,667,381,83,203,464,57.10%,12.40%,0.696,50%-75%
62,WELD,3120,Greeley 6,53,Winograd K-8 Elementary School,645,346,57,242,403,53.60%,8.80%,0.625,50%-75%
62,WELD,3120,Greeley 6,54,Bella Romero Academy of Applied Technology,1051,751,152,148,903,71.50%,14.50%,0.859,75%-100%
62,WELD,3120,Greeley 6,988,Brentwood Middle School,649,402,100,147,502,61.90%,15.40%,0.773,75%-100%
62,WELD,3120,Greeley 6,1384,Centennial Elementary School,464,350,63,51,413,75.40%,13.60%,0.89,75%-100%
62,WELD,3120,Greeley 6,1500,Chappelow K-8 Magnet School,647,232,80,335,312,35.90%,12.40%,0.482,25%-50%
62,WELD,3120,Greeley 6,1875,Frontier Charter Academy,1670,283,122,"1,265",405,16.90%,7.30%,0.243,0% - 25%
62,WELD,3120,Greeley 6,2222,Dos Rios Elementary School,469,299,58,112,357,63.80%,12.40%,0.761,75%-100%
62,WELD,3120,Greeley 6,2657,Early College Academy,298,119,50,129,169,39.90%,16.80%,0.567,50%-75%
62,WELD,3120,Greeley 6,2703,ECC Aims District 6 Preschool,0, * , * , * , * , * , * ,*, * 
62,WELD,3120,Greeley 6,2850,University Schools,1742,472,161,"1,109",633,27.10%,9.20%,0.363,25%-50%
62,WELD,3120,Greeley 6,3162,Franklin Middle School,531,443,60,28,503,83.40%,11.30%,0.947,75%-100%
62,WELD,3120,Greeley 6,3173,Fred Tjardes School of Innovation,125,46,18,61,64,36.80%,14.40%,0.512,50%-75%
62,WELD,3120,Greeley 6,3610,Greeley Central High School,1552,943,158,451,"1,101",60.80%,10.20%,0.709,50%-75%
62,WELD,3120,Greeley 6,3614,Greeley West High School,1667,866,203,598,"1,069",51.90%,12.20%,0.641,50%-75%
62,WELD,3120,Greeley 6,3880,Heath Middle School,709,540,78,91,618,76.20%,11.00%,0.872,75%-100%
62,WELD,3120,Greeley 6,4356,Jackson Elementary School,411,307,43,61,350,74.70%,10.50%,0.852,75%-100%
62,WELD,3120,Greeley 6,4425,Jefferson Junior/Senior High,607,413,49,145,462,68.00%,8.10%,0.761,75%-100%
62,WELD,3120,Greeley 6,4438,Prairie Heights Middle School,648,407,91,150,498,62.80%,14.00%,0.769,75%-100%
62,WELD,3120,Greeley 6,5412,Madison Elementary School,407,312,53,42,365,76.70%,13.00%,0.897,75%-100%
62,WELD,3120,Greeley 6,5620,Maplewood Elementary School,570,471,53,46,524,82.60%,9.30%,0.919,75%-100%
62,WELD,3120,Greeley 6,5660,S. Christa McAuliffe STEM Academy,848,322,92,434,414,38.00%,10.80%,0.488,25%-50%
62,WELD,3120,Greeley 6,5752,Meeker Elementary School,483,278,70,135,348,57.60%,14.50%,0.72,50%-75%
62,WELD,3120,Greeley 6,5985,Monfort Elementary School,463,214,65,184,279,46.20%,14.00%,0.603,50%-75%
62,WELD,3120,Greeley 6,6364,Northridge High School,1217,743,121,353,864,61.10%,9.90%,0.71,50%-75%
62,WELD,3120,Greeley 6,6774,Martinez Elementary School,487,431,31,25,462,88.50%,6.40%,0.949,75%-100%
62,WELD,3120,Greeley 6,7700,Scott Elementary School,537,401,52,84,453,74.70%,9.70%,0.844,75%-100%
62,WELD,3120,Greeley 6,7814,Shawsheen Elementary School,319,215,52,52,267,67.40%,16.30%,0.837,75%-100%
62,WELD,3120,Greeley 6,8467,Salida del Sol Academy,609,447,86,76,533,73.40%,14.10%,0.875,75%-100%
62,WELD,3120,Greeley 6,8965,Union Colony Preparatory School,373,164,55,154,219,44.00%,14.70%,0.587,50%-75%
62,WELD,3120,Greeley 6,8975,Union Colony Elementary School,383,244,51,88,295,63.70%,13.30%,0.77,75%-100%
62,WELD,3120,Greeley 6,9611,West Ridge Academy,456,141,52,263,193,30.90%,11.40%,0.423,25%-50%
62,WELD,3130,Platte Valley RE-7,4670,Platte Valley High School,318,91,28,199,119,28.60%,8.80%,0.374,25%-50%
62,WELD,3130,Platte Valley RE-7,7052,Platte Valley Elementary School,474,186,34,254,220,39.20%,7.20%,0.464,25%-50%
62,WELD,3130,Platte Valley RE-7,7054,Platte Valley Middle School,238,97,21,120,118,40.80%,8.80%,0.496,25%-50%
62,WELD,3140,Weld Re-8 Schools,3066,Fort Lupton Middle School,453,272,65,116,337,60.00%,14.30%,0.744,50%-75%
62,WELD,3140,Weld Re-8 Schools,3070,Fort Lupton High School,667,383,87,197,470,57.40%,13.00%,0.705,50%-75%
62,WELD,3140,Weld Re-8 Schools,5050,Leo William Butler Elementary School,383,228,61,94,289,59.50%,15.90%,0.755,75%-100%
62,WELD,3140,Weld Re-8 Schools,7219,Kenneth Homyak PK-8,246,39,24,183,63,15.90%,9.80%,0.256,25%-50%
62,WELD,3140,Weld Re-8 Schools,8930,Twombly Elementary School,375,216,58,101,274,57.60%,15.50%,0.731,50%-75%
62,WELD,3140,Weld Re-8 Schools,9246,Little Trappers Preschool,0, * , * , * , * , * , * ,*, * 
62,WELD,3145,Ault-Highland RE-9,3958,Highland Elementary School,402,154,41,207,195,38.30%,10.20%,0.485,25%-50%
62,WELD,3145,Ault-Highland RE-9,3961,Highland Middle School,232,93,24,115,117,40.10%,10.30%,0.504,50%-75%
62,WELD,3145,Ault-Highland RE-9,3962,Highland High School,267,96,29,142,125,36.00%,10.90%,0.468,25%-50%
62,WELD,3146,Briggsdale RE-10,1008,Briggsdale Elementary School,65,13,9,43,22,20.00%,13.80%,0.338,25%-50%
62,WELD,3146,Briggsdale RE-10,1012,Briggsdale Undivided High School,93,16,14,63,30,17.20%,15.10%,0.323,25%-50%
62,WELD,3147,Prairie RE-11,7154,Prairie Elementary School,91, * , * , * , * , * , * ,*, * 
62,WELD,3147,Prairie RE-11,7156,Prairie Junior-Senior High School,115,24,6,85,30,20.90%,5.20%,0.261,25%-50%
62,WELD,3148,Pawnee RE-12,6812,Pawnee School PK-12,54,22,4,28,26,40.70%,7.40%,0.481,25%-50%
63,YUMA,3200,Yuma 1,5221,Little Indians Preschool,0, * , * , * , * , * , * ,*, * 
63,YUMA,3200,Yuma 1,9791,Yuma Middle School,263,146,30,87,176,55.50%,11.40%,0.669,50%-75%
63,YUMA,3200,Yuma 1,9795,Kenneth P Morris Elementary School,314,170,37,107,207,54.10%,11.80%,0.659,50%-75%
63,YUMA,3200,Yuma 1,9799,Yuma High School,267,117,37,113,154,43.80%,13.90%,0.577,50%-75%
63,YUMA,3210,Wray RD-2,9725,Wray Elementary School,374,157,50,167,207,42.00%,13.40%,0.553,50%-75%
63,YUMA,3210,Wray RD-2,9733,Wray Junior Senior High School,323,108,44,171,152,33.40%,13.60%,0.471,25%-50%
63,YUMA,3220,Idalia RJ-3,4227,Idalia Elementary School,85,30,11,44,41,35.30%,12.90%,0.482,25%-50%
63,YUMA,3220,Idalia RJ-3,4231,Idalia Junior-Senior High School,92,39,16,37,55,42.40%,17.40%,0.598,50%-75%
63,YUMA,3230,Liberty J-4,5123,Liberty School,56, * , * , * , * , * , * ,*, * 
90,COLORADO BOCS,9035,Centennial BOCES,1607,Centennial BOCES High School,92, * , * , * , * , * , * ,*, * 
90,COLORADO BOCS,9035,Centennial BOCES,3997,Innovative Connections High School,33, * , * , * , * , * , * ,*, * 
90,COLORADO BOCS,9050,San Juan BOCES,8121,Southwest Colorado eSchool,74, * , * , * , * , * , * ,*, * 
90,COLORADO BOCS,9130,Expeditionary BOCES,2840,Rocky Mountain School of Expeditionary Learning,388, * , * , * , * , * , * ,*, * 
90,COLORADO BOCS,9170,Education reEnvisioned BOCES,1448,Colorado Preparatory Academy Elementary School,2280,986,219,"1,075","1,205",43.20%,9.60%,0.529,50%-75%
90,COLORADO BOCS,9170,Education reEnvisioned BOCES,1501,Colorado Preparatory Academy Middle School,1178,461,100,617,561,39.10%,8.50%,0.476,25%-50%
90,COLORADO BOCS,9170,Education reEnvisioned BOCES,1550,Colorado Preparatory Academy High School,895,304,50,541,354,34.00%,5.60%,0.396,25%-50%
90,COLORADO BOCS,9170,Education reEnvisioned BOCES,1892,Orton Academy,200, * , * , * , * , * , * ,*, * 
90,COLORADO BOCS,9170,Education reEnvisioned BOCES,6971,Pikes Peak Online School,570,135,32,403,167,23.70%,5.60%,0.293,25%-50%
90,COLORADO BOCS,9175,Colorado River BOCES,6134,Yampah Mountain School,132, * , * , * , * , * , * ,*, * 
98,NONE,8001,Charter School Institute,15,Academy of Charter Schools,1863,305,164,"1,394",469,16.40%,8.80%,0.252,25%-50%
98,NONE,8001,Charter School Institute,75,Animas High School,198,36,8,154,44,18.20%,4.00%,0.222,0% - 25%
98,NONE,8001,Charter School Institute,79,Ascent Classical Academy,649,21,7,621,28,3.20%,1.10%,0.043,0% - 25%
98,NONE,8001,Charter School Institute,149,Colorado Early Colleges Fort Collins West,387,28,8,351,36,7.20%,2.10%,0.093,0% - 25%
98,NONE,8001,Charter School Institute,493,Axis International Academy,199,58,20,121,78,29.10%,10.10%,0.392,25%-50%
98,NONE,8001,Charter School Institute,653,Stone Creek School,310,35,22,253,57,11.30%,7.10%,0.184,0% - 25%
98,NONE,8001,Charter School Institute,655,High Point Academy,666,296,61,309,357,44.40%,9.20%,0.536,50%-75%
98,NONE,8001,Charter School Institute,657,Academy of Arts and Knowledge Elementary,185,58,23,104,81,31.40%,12.40%,0.438,25%-50%
98,NONE,8001,Charter School Institute,1005,Ascent Classical Academy Northern Colorado ,271, * , * , * , * , * , * ,*, * 
