,mathpass_in_hybridper_inf
804,-6.227529583779467e-05
805,0.0004060487948960486
806,-0.00035276855105660036
807,-0.0003287335330746375
808,0.0021948476036631453
809,-0.002629851556510865
810,0.0006510666014076553
811,0.0005876488390846205
812,0.0017837222408625126
813,-0.0020289415680563505
814,-0.00039140704151829594
815,-0.0013622814870272975
816,-0.00014732797100639982
817,-0.00011354005144019999
818,0.0002355792554149558
819,-0.0006856246578850427
820,5.3413469722996236e-05
821,-3.031240988540455e-05
822,-3.883435803150092e-05
823,5.1458771409976784e-05
824,0.004071956664858625
825,-0.001087617805260807
826,-0.0013881711400647325
827,0.004124282597078584
828,-5.441327054521691e-06
829,-0.0004643817434039284
830,0.0002924501672339171
831,-0.001706862667855929
832,-7.4825192899809115e-06
833,-6.45680392131737e-05
834,-8.194778234170411e-05
835,-0.0005762570496355037
836,-2.0837392531700558e-05
837,4.6480757928347915e-06
838,0.0002288344930794354
839,-0.0001403901478760389
840,-0.0003094350000836976
841,0.0002856043717440589
842,4.374374734812848e-05
843,0.00025752707123198956
844,-1.3944479528398178e-07
845,0.0003036006067634353
846,-0.00010797626192630773
847,0.0004701797594517128
848,0.0002059128895361886
849,-3.547796005029923e-05
850,3.9537665452102294e-05
851,0.00032913563459754214
852,-7.965030985995972e-05
853,-4.3843968655829484e-05
854,-0.00016001517320225793
855,-0.00012525999776418935
856,4.6052748871611985e-05
857,2.8319299704615195e-05
858,0.0004246830924612016
859,0.0017697588008460502
860,1.5878487602911855e-06
861,0.00019285366542495517
862,5.799210855863504e-05
863,0.00042153355290082645
864,3.618360327735011e-06
865,1.684599761182212e-05
866,8.80092291115659e-05
867,0.00036595733704142036
868,-1.6529720158434863e-05
869,-0.00014069342593775382
870,-6.744361257930515e-05
871,-0.0009009730180656297
872,0.0010990715792366654
873,-0.0004621547378479274
874,-0.0007374295930117933
875,-0.0008708846637442366
876,0.00016581113180221823
877,7.014271128758595e-05
878,0.00015504784052982283
879,0.001310522662178965
880,-6.019014615057484e-05
881,4.396137188467216e-05
882,1.1952454079774733e-06
883,9.910537549959276e-05
884,0.00014643602730635003
885,0.00017141763816202807
886,-0.0002200509975447176
887,0.00037282013933718155
888,-8.446563965084305e-05
889,0.0007907499535787426
890,0.001703620620338029
891,0.007773573095920535
892,2.2690940446634726e-05
893,9.336402152075024e-05
894,3.412939718686988e-05
895,8.547826712705402e-05
896,-0.0002345847200375522
897,0.00012116936923350979
898,-0.0010349014937386172
899,-0.0036037832594289034
900,-2.8009637608646805e-05
901,-0.00010725746210269603
902,0.0002482680739215179
903,-0.000446285156028297
904,-4.851843629965859e-05
905,9.626317329663751e-05
906,-5.459342195408709e-05
907,-9.837923878206499e-05
908,-0.00047033382905130734
909,0.0001377650274817957
910,0.000126488336582643
911,-0.00012334621463095616
912,2.811485830824717e-05
913,-7.026935076615371e-05
914,0.0002580509821721873
915,0.00014296614869130524
916,2.4827803933641854e-05
917,5.765090165300317e-05
918,7.25689012841058e-05
919,-0.0002689746914134309
920,0.001980772985154548
921,0.0015311057237825702
922,-0.0013933951883751475
923,0.004117989542381632
924,-0.0018918779224755056
925,0.0002102416982324582
926,-9.109404332374576e-05
927,-0.005214818562888102
928,-0.00011898371319759124
929,-2.7248273023592816e-05
930,0.00032411673455269905
931,0.001006473116145605
932,-6.31681218005542e-05
933,2.981657272198645e-05
934,-0.00014667896557307177
935,3.7370437820311134e-06
936,4.001672485790699e-05
937,-2.687439146437792e-05
938,-0.00017687669578179076
939,-0.00022383971918742292
940,2.7475941090852494e-05
941,0.000287814955035242
942,-1.4208102694975923e-05
943,-4.203913941885536e-06
944,-1.7047269022525622e-05
945,-1.7555462517872045e-05
946,-9.10621146979509e-05
947,2.5816517403941975e-05
948,0.0006546516899785808
949,0.0010689700427824688
950,-0.0008115794251649111
951,0.0018640898323916565
952,-7.49003143221472e-05
953,-5.3203757551246334e-06
954,1.8765268550908454e-05
955,-0.00012224718181906566
956,-2.809720200619179e-05
957,-0.00012599724574290205
958,-3.2072780396611086e-06
959,-0.0002981192042481356
960,-0.0001688653136519122
961,-9.097996765752309e-05
962,0.0002443736579076782
963,-1.4317805393178142e-06
964,1.2026114164196058e-05
965,-3.2565191022162305e-05
966,1.308882501875098e-05
967,-7.263822415850722e-05
968,1.321490073830337e-06
969,0.0003014059916077835
970,-2.0290128902567064e-05
971,0.00044887353800032145
972,-0.0021667650747142332
973,-0.0018723620813425967
974,0.0008591143710399657
975,-0.010377634109726462
976,-0.00012022924629479098
977,0.0003116134055584791
978,-3.578346718381062e-05
979,0.00026556908271418875
980,-4.080690379909093e-05
981,7.725093612355967e-05
982,0.00020370653832042028
983,4.244798117497345e-05
984,0.0003036383483329513
985,-0.00010420391718573985
986,-9.861128198025771e-05
987,1.350765691513387e-05
988,-4.461470122459427e-06
989,0.00014683125755086282
990,-5.4312584067112835e-05
991,-2.688845507914619e-05
992,0.0006157494893557273
993,-0.0004133795115948391
994,-3.381606641162553e-06
995,-0.00041318363599956385
996,0.00015393362921798404
997,6.612472651910753e-06
998,0.00031896740953228777
999,0.00010231789330004804
1000,-9.760754230033455e-05
1001,-2.6429391748127854e-05
1002,-9.618033197339236e-06
1003,-6.252985586860305e-06
1004,-0.0005883023520241776
1005,0.0010984961245146506
1006,-0.0033801444276166785
1007,-0.009056496898170886
1008,0.004821607382033547
1009,-0.002073148366327513
1010,0.00039502318881111246
1011,0.009569715664667192
1012,0.0002594990894585384
1013,-0.0021306935323742214
1014,0.0011066286116175415
1015,-0.0001227961265706206
1016,0.005004310665201713
1017,0.00045858885016847567
1018,-0.002859128681119023
1019,0.006160456792186685
1020,0.0006526754576350445
1021,-3.968139439095081e-05
1022,0.000793216137456579
1023,0.005445532093424855
1024,0.002012410510101063
1025,-0.0020023031426056907
1026,-0.0007835987510920833
1027,-0.003611566221394411
1028,0.0002382705511018915
1029,0.0001857879538167232
1030,3.278220572218023e-05
1031,0.001537676580938472
1032,-7.636176963988895e-05
1033,-0.00022397387201958963
1034,0.0005459489415933576
1035,0.00015680723971427823
1036,7.448517811232269e-05
1037,0.0003988813756781136
1038,-6.103537021881906e-05
1039,0.0006675220208149399
1040,3.8149236660477165e-06
1041,-6.865084125674696e-05
1042,1.3853748675096639e-05
1043,-0.00018789804585727074
1044,9.885148968112599e-05
1045,-0.00010514849402386085
1046,9.832275734420163e-06
1047,9.07967927702352e-06
1048,-2.2900042508056236e-05
1049,4.205840745452762e-05
1050,-1.3143662011481417e-05
1051,-1.9218978091701708e-05
1052,-9.759445046058255e-06
1053,-9.120865983154041e-05
1054,-1.793726244744956e-05
1055,-2.838065721390539e-05
1056,0.00030387595602206896
1057,-0.00010303888450326817
1058,0.00034839779316167834
1059,0.002139095237274821
1060,0.00020642749595780265
1061,-0.000127970737100322
1062,0.0006459387630345653
1063,0.0017552555819223322
1064,-2.5796461195019574e-05
1065,-0.0003174930197108644
1066,-0.00012708689514635908
1067,-0.0005677951059273763
1068,7.143469290553387e-05
1069,-5.514023149231856e-05
1070,-2.4948878768409923e-05
1071,6.588999732282238e-06
1072,-1.972219784852212e-05
1073,-3.833685413266147e-05
1074,-5.6759957159287074e-06
1075,-0.0003885218632265966
1076,-0.0002113973854512035
1077,0.00013338904516591117
1078,-0.00023450712608771864
1079,-0.0009161540994966229
1080,0.0001314329154548811
1081,3.8851732508792566e-05
1082,-0.00015122903841414072
