year,districtcode,schoolcode,black,lowincome,hispanic,white,mergecode
18,6195,140,0.6,37.03,5.1,91.3,6195-140
18,6195,150,0.5,38.6,5.16,91.35,6195-150
18,6195,170,0.0,29.45,5.48,93.15,6195-170
18,6195,9408,0.0,0.0,25.0,75.0,6195-9408
18,6216,110,1.14,39.77,9.58,86.36,6216-110
18,6216,150,2.78,37.96,7.41,88.89,6216-150
18,6216,160,1.49,34.49,7.69,88.34,6216-160
18,6216,200,1.62,26.71,7.4,88.81,6216-200
18,6216,300,1.89,34.85,6.44,87.12,6216-300
18,6223,60,3.65,61.46,9.3,56.15,6223-60
18,6223,80,2.99,47.4,4.57,51.97,6223-80
18,6223,100,4.1,66.39,11.07,45.08,6223-100
18,6223,110,6.38,59.4,7.38,55.7,6223-110
18,6223,120,0.0,22.4,1.6,92.0,6223-120
18,6223,130,1.64,13.52,0.82,82.38,6223-130
18,6223,150,0.0,18.9,5.51,81.89,6223-150
18,6223,180,2.06,49.83,5.5,70.1,6223-180
18,6223,200,1.84,40.89,7.07,66.09,6223-200
18,6223,205,3.44,46.75,9.01,67.68,6223-205
18,6223,220,3.65,74.43,10.96,42.01,6223-220
18,6223,260,1.74,22.17,0.43,90.43,6223-260
18,6223,280,0.43,23.61,3.43,75.11,6223-280
18,6223,300,2.21,31.93,2.61,74.9,6223-300
18,6223,320,2.56,26.74,5.86,70.33,6223-320
18,6223,340,0.72,66.27,12.77,40.72,6223-340
18,6223,360,1.77,34.2,5.72,72.97,6223-360
18,6223,380,1.19,35.19,4.45,69.78,6223-380
18,6223,400,5.63,54.93,5.63,73.24,6223-400
18,6223,410,1.72,27.59,3.45,91.38,6223-410
18,6223,800,0.0,30.0,3.33,83.33,6223-800
18,6230,80,0.0,57.52,2.65,91.59,6230-80
18,6230,100,0.0,46.41,1.31,95.42,6230-100
18,6230,120,1.39,50.0,0.0,95.83,6230-120
18,6237,30,1.79,54.24,19.2,74.78,6237-30
18,6237,60,2.78,64.81,9.26,83.33,6237-60
18,6237,80,1.0,61.65,20.3,76.69,6237-80
18,6237,140,1.46,54.39,20.49,72.68,6237-140
18,6244,20,16.15,17.19,4.95,67.53,6244-20
18,6244,40,19.04,26.99,9.4,54.46,6244-40
18,6244,100,16.06,18.61,8.03,65.33,6244-100
18,6244,110,0.58,5.23,0.58,85.47,6244-110
18,6244,120,3.34,6.69,5.35,81.94,6244-120
18,6244,140,16.92,19.05,6.27,67.67,6244-140
18,6244,160,23.41,31.77,7.02,53.18,6244-160
18,6244,180,6.53,8.79,6.53,76.88,6244-180
18,6244,190,89.06,90.63,4.69,6.25,6244-190
18,6244,200,13.23,16.28,5.09,72.26,6244-200
18,6244,220,16.4,30.6,14.51,52.05,6244-220
18,6244,240,14.24,16.41,5.26,71.52,6244-240
18,6244,280,23.53,27.53,6.23,57.21,6244-280
18,6244,290,18.48,23.1,7.61,58.29,6244-290
18,6244,300,8.86,13.92,10.13,65.82,6244-300
18,6244,430,22.83,8.66,11.81,59.84,6244-430
18,6251,20,1.0,63.0,1.0,95.0,6251-20
18,6251,40,0.0,48.57,0.95,96.19,6251-40
18,6251,250,2.6,55.84,0.0,94.81,6251-250
18,6293,60,0.0,56.41,2.56,78.39,6293-60
18,6293,80,0.98,49.02,5.88,81.37,6293-80
18,6293,100,0.0,59.8,3.52,78.39,6293-100
18,6300,20,17.69,60.0,31.54,38.97,6300-20
18,6300,40,11.27,56.46,27.79,51.42,6300-40
18,6300,60,6.48,58.03,27.89,55.21,6300-60
18,6300,80,4.75,35.88,15.57,70.45,6300-80
18,6300,100,12.11,38.66,11.6,62.63,6300-100
18,6300,120,14.81,73.22,38.46,34.76,6300-120
18,6300,140,4.37,45.2,18.56,59.17,6300-140
18,6300,160,6.72,60.63,29.66,48.13,6300-160
18,6300,220,10.02,41.21,16.45,62.38,6300-220
18,6300,280,10.95,62.77,33.94,42.7,6300-280
18,6300,300,4.69,38.97,19.72,66.2,6300-300
18,6300,340,10.43,41.51,18.4,62.37,6300-340
18,6300,380,18.7,73.98,45.12,23.58,6300-380
18,6300,410,7.14,0.0,21.43,57.14,6300-410
18,6300,420,11.98,41.92,12.28,65.57,6300-420
18,6300,440,16.39,76.02,35.25,32.17,6300-440
18,6300,480,7.11,53.67,22.71,55.73,6300-480
18,6300,490,14.2,68.52,26.54,48.15,6300-490
18,6307,10,3.22,32.33,8.84,83.68,6307-10
18,6307,40,2.89,29.66,4.46,84.78,6307-40
18,6307,50,2.61,25.93,5.41,88.81,6307-50
18,6307,60,2.01,36.09,7.02,86.47,6307-60
18,6307,70,4.01,44.61,9.77,77.69,6307-70
18,6307,80,0.27,24.8,4.58,89.22,6307-80
18,6307,100,1.85,23.62,6.09,85.42,6307-100
18,6307,110,0.0,0.0,5.26,94.74,6307-110
18,6307,120,1.25,9.06,7.5,84.06,6307-120
18,6307,160,2.55,33.3,7.64,85.37,6307-160
18,6307,200,2.68,24.67,4.93,89.46,6307-200
18,6307,400,33.33,0.0,0.0,66.67,6307-400
18,6307,430,1.72,27.59,6.9,89.66,6307-430
18,6321,100,0.0,21.01,0.0,97.48,6321-100
18,6321,160,0.92,30.15,0.92,92.31,6321-160
18,6321,180,0.0,40.74,1.85,93.21,6321-180
18,6321,200,0.0,22.16,3.21,94.75,6321-200
18,6321,9407,0.0,0.0,0.0,100.0,6321-9407
18,6328,110,2.95,23.62,4.36,79.08,6328-110
18,6328,120,3.35,17.36,3.66,81.69,6328-120
18,6328,140,4.7,27.83,6.27,79.76,6328-140
18,6328,150,1.19,11.1,4.2,78.77,6328-150
18,6335,20,0.0,54.46,11.88,86.14,6335-20
18,6335,60,1.32,53.64,13.25,85.43,6335-60
18,6335,80,0.54,52.83,6.2,86.52,6335-80
18,6335,100,1.69,48.65,5.41,89.86,6335-100
18,6335,200,0.0,43.71,5.96,92.05,6335-200
18,6354,100,1.23,45.68,0.0,95.06,6354-100
18,6354,120,0.0,50.0,0.0,96.43,6354-120
18,6354,160,0.0,42.28,3.25,93.5,6354-160
18,6370,60,1.24,27.06,2.14,92.0,6370-60
18,6370,80,0.59,19.65,2.16,94.3,6370-80
18,6370,100,0.47,21.08,3.98,91.57,6370-100
18,6384,40,0.0,19.13,5.22,92.17,6384-40
18,6384,80,1.17,37.35,13.23,83.27,6384-80
18,6384,100,0.0,28.3,6.79,91.7,6384-100
18,6384,120,0.54,38.04,7.07,89.67,6384-120
18,6384,9408,0.0,0.0,0.0,100.0,6384-9408
18,6412,20,0.6,40.24,2.82,92.76,6412-20
18,6419,20,7.5,2.05,5.73,74.76,6419-20
18,6419,29,9.49,2.56,4.52,76.2,6419-29
18,6419,80,6.06,0.96,4.31,82.14,6419-80
18,6419,100,7.6,1.9,5.07,78.56,6419-100
18,6426,80,0.46,47.03,13.01,83.11,6426-80
18,6426,120,1.16,34.2,8.12,86.96,6426-120
18,6440,20,1.18,62.35,2.35,90.59,6440-20
18,6440,40,7.04,53.52,4.23,84.51,6440-40
18,6440,9100,0.0,0.0,0.0,83.33,6440-9100
18,6461,20,2.51,42.82,30.98,61.73,6461-20
18,6461,40,0.0,22.92,13.54,80.73,6461-40
18,6461,80,4.51,46.48,30.42,58.03,6461-80
18,6461,100,5.0,0.0,15.0,75.0,6461-100
18,6461,120,3.0,43.24,39.64,55.26,6461-120
18,6461,140,1.19,33.5,26.53,68.88,6461-140
18,6470,40,2.48,22.12,17.35,71.86,6470-40
18,6470,80,2.09,21.16,12.09,74.88,6470-80
18,6470,100,2.02,16.37,11.15,78.41,6470-100
18,6470,120,3.14,23.39,16.75,69.81,6470-120
18,6470,130,2.65,12.39,6.19,79.65,6470-130
18,6475,20,0.0,35.56,4.44,91.11,6475-20
18,6475,40,0.4,46.56,14.98,80.97,6475-40
18,6475,60,1.94,36.57,8.41,86.73,6475-60
18,6482,20,0.89,24.56,8.28,88.46,6482-20
18,6482,30,0.59,28.4,10.65,87.57,6482-30
18,6482,40,1.93,22.71,11.11,83.57,6482-40
18,6545,20,0.37,27.51,7.99,87.27,6545-20
18,6608,40,0.38,19.74,2.05,94.49,6608-40
18,6608,60,1.15,17.5,2.31,93.46,6608-60
18,6608,80,0.82,14.99,3.81,92.37,6608-80
18,6615,60,0.0,60.16,1.63,83.74,6615-60
18,6615,80,0.0,48.65,1.35,87.84,6615-80
18,6615,100,4.08,55.1,2.04,83.67,6615-100
18,6678,50,0.0,53.68,2.11,85.26,6678-50
18,6678,60,0.47,53.74,32.71,56.07,6678-60
18,6678,100,0.46,36.34,12.96,78.47,6678-100
18,6678,120,1.28,54.3,23.22,65.08,6678-120
18,6678,200,0.24,48.23,17.73,73.05,6678-200
18,6685,50,1.81,43.12,5.01,85.12,6685-50
18,6685,60,1.16,24.13,1.16,93.31,6685-60
18,6685,80,0.36,59.64,11.27,74.18,6685-80
18,6685,120,3.99,61.96,6.75,76.07,6685-120
18,6685,140,1.71,29.14,5.14,80.0,6685-140
18,6685,160,1.88,35.03,2.95,88.74,6685-160
18,6685,170,2.18,68.12,7.08,75.75,6685-170
18,6685,180,1.3,25.97,0.0,93.51,6685-180
18,6685,220,1.1,33.7,2.76,92.27,6685-220
18,6685,280,1.21,42.6,3.93,87.61,6685-280
18,6685,290,2.64,47.98,5.42,81.78,6685-290
18,6685,300,0.52,36.79,4.92,89.64,6685-300
18,6685,430,3.66,64.63,7.32,76.83,6685-430
18,6692,20,0.0,37.82,3.11,89.9,6692-20
18,6692,120,0.0,42.89,9.78,79.33,6692-120
18,6692,140,0.61,30.18,7.01,83.84,6692-140
18,6713,60,0.65,51.63,1.96,94.12,6713-60
18,6713,80,1.83,45.87,2.75,92.66,6713-80
18,6713,100,0.0,55.13,1.28,88.46,6713-100
18,6720,20,0.75,44.47,4.13,80.49,6720-20
18,6734,20,0.8,27.77,10.46,83.3,6734-20
18,6734,30,0.0,20.17,10.5,86.74,6734-30
18,6734,40,0.41,11.86,3.89,92.64,6734-40
18,6748,20,0.0,9.5,6.7,89.63,6748-20
18,8001,8115,31.28,71.81,55.51,10.13,8001-8115
18,8001,8121,3.22,85.75,89.89,4.6,8001-8121
18,8001,8124,1.19,84.52,88.89,8.73,8001-8124
18,8002,100,2.64,85.88,94.35,1.88,8002-100
18,8101,1056,7.02,15.44,15.09,70.53,8101-1056
18,8105,1211,98.47,94.66,1.02,0.0,8105-1211
18,8106,1251,97.46,92.29,1.6,0.28,8106-1251
18,8109,100,87.06,93.71,1.75,0.7,8109-100
18,8110,100,47.57,77.61,30.78,12.31,8110-100
18,8113,8728,23.08,15.1,11.68,51.85,8113-8728
18,8114,100,91.3,0.0,1.19,1.98,8114-100
18,8123,100,0.08,34.47,97.9,1.86,8123-100
18,8127,400,98.95,96.17,0.35,0.0,8127-400
18,8128,800,95.11,15.31,2.61,1.63,8128-800
18,8129,100,95.17,91.12,0.47,0.47,8129-100
18,8131,400,9.17,85.0,78.33,6.67,8131-400
18,8132,100,63.83,54.26,8.16,10.99,8132-100
18,8135,100,26.71,8.9,47.26,19.86,8135-100
18,8136,8136,19.17,73.33,74.17,5.0,8136-8136
18,8139,8139,55.7,65.82,3.8,36.71,8139-8139
