year,mergecode,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,totaltest,mathpass,elapass,totalenroll,droprate,districtcode,black,lowincome,hispanic,white,year_21,state
19,4186-80wisconsin,551122001508,0.0,0.0,1.0,0.0,77,20.78,22.08,278,1.44,4186wisconsin,0.0,33.69,2.51,95.7,0,wisconsin
21,4186-80wisconsin,551122001508,0.0,0.0,1.0,0.0,69,23.19,26.09,274,2.19,4186wisconsin,0.37,38.2,3.37,92.13,1,wisconsin
17,4207-60wisconsin,551131001510,0.0,0.0,1.0,0.0,38,13.16,13.16,143,1.4,4207wisconsin,0.7,48.95,3.5,92.31,0,wisconsin
18,4207-60wisconsin,551131001510,0.0,0.0,1.0,0.0,30,20.0,16.67,153,0.65,4207wisconsin,0.66,44.37,3.31,94.04,0,wisconsin
19,4207-60wisconsin,551131001510,0.0,0.0,1.0,0.0,44,31.82,31.82,153,0.0,4207wisconsin,0.64,46.79,5.13,91.03,0,wisconsin
21,4207-60wisconsin,551131001510,1.0,0.0,0.0,0.5,37,10.81,5.41,135,0.0,4207wisconsin,0.0,46.43,5.71,92.86,1,wisconsin
17,422-20wisconsin,550108000156,0.0,0.0,1.0,0.0,103,42.72,45.63,463,0.43,422wisconsin,3.25,26.41,14.94,75.11,0,wisconsin
18,422-20wisconsin,550108000156,0.0,0.0,1.0,0.0,107,34.58,36.45,446,0.67,422wisconsin,4.43,35.03,13.75,74.72,0,wisconsin
19,422-20wisconsin,550108000156,0.0,0.0,1.0,0.0,105,20.95,31.43,447,0.22,422wisconsin,4.51,38.84,14.81,73.82,0,wisconsin
21,422-20wisconsin,550108000156,0.9,0.1,0.0,0.55,116,33.62,50.86,468,0.43,422wisconsin,2.99,41.03,12.61,75.0,1,wisconsin
17,4221-15wisconsin,551135002274,0.0,0.0,1.0,0.0,82,28.05,30.49,288,1.04,4221wisconsin,0.0,19.43,9.89,88.69,0,wisconsin
18,4221-15wisconsin,551135002274,0.0,0.0,1.0,0.0,70,32.86,30.0,293,0.0,4221wisconsin,0.0,24.32,11.64,86.99,0,wisconsin
19,4221-15wisconsin,551135002274,0.0,0.0,1.0,0.0,63,23.81,25.4,256,1.17,4221wisconsin,0.0,31.37,9.8,89.02,0,wisconsin
21,4221-15wisconsin,551135002274,0.0,0.0,1.0,0.0,39,17.95,17.95,198,0.51,4221wisconsin,0.5,35.82,13.43,84.58,1,wisconsin
17,4228-80wisconsin,551137001518,0.0,0.0,1.0,0.0,61,47.54,39.34,237,0.84,4228wisconsin,1.69,33.76,3.8,91.98,0,wisconsin
18,4228-80wisconsin,551137001518,0.0,0.0,1.0,0.0,55,34.55,32.73,217,1.38,4228wisconsin,0.46,28.57,3.69,92.63,0,wisconsin
19,4228-80wisconsin,551137001518,0.0,0.0,1.0,0.0,44,29.55,45.45,214,1.4,4228wisconsin,0.46,27.06,1.83,95.87,0,wisconsin
21,4228-80wisconsin,551137001518,1.0,0.0,0.0,0.5,59,33.9,59.32,231,0.43,4228wisconsin,0.85,24.79,2.14,94.44,1,wisconsin
17,4263-60wisconsin,551155001530,0.0,0.0,1.0,0.0,19,57.89,42.11,108,0.0,4263wisconsin,0.89,52.68,0.0,98.21,0,wisconsin
18,4263-60wisconsin,551155001530,0.0,0.0,1.0,0.0,18,50.0,33.33,114,1.75,4263wisconsin,0.84,58.82,0.0,96.64,0,wisconsin
19,4263-60wisconsin,551155001530,0.0,0.0,1.0,0.0,16,12.5,25.0,93,0.0,4263wisconsin,0.0,54.37,0.0,99.03,0,wisconsin
21,4263-60wisconsin,551155001530,0.0,0.0,1.0,0.0,20,10.0,25.0,103,0.0,4263wisconsin,1.0,67.0,1.0,98.0,1,wisconsin
17,427-40wisconsin,550111000161,0.0,0.0,1.0,0.0,19,36.84,47.37,114,3.51,427wisconsin,0.85,23.08,3.42,91.45,0,wisconsin
18,427-40wisconsin,550111000161,0.0,0.0,1.0,0.0,18,50.0,27.78,73,0.0,427wisconsin,0.0,15.71,1.43,91.43,0,wisconsin
19,427-40wisconsin,550111000161,0.0,0.0,1.0,0.0,17,35.29,52.94,66,0.0,427wisconsin,0.0,24.29,2.86,87.14,0,wisconsin
21,427-40wisconsin,550111000161,0.0,0.0,1.0,0.0,11,18.18,18.18,57,0.0,427wisconsin,0.0,23.21,5.36,91.07,1,wisconsin
17,4270-40wisconsin,551158001532,0.0,0.0,1.0,0.0,9,44.44,55.56,81,0.0,4270wisconsin,0.0,29.27,0.0,100.0,0,wisconsin
18,4270-40wisconsin,551158001532,0.0,0.0,1.0,0.0,14,57.14,57.14,81,0.0,4270wisconsin,0.0,28.92,0.0,100.0,0,wisconsin
19,4270-40wisconsin,551158001532,0.0,0.0,1.0,0.0,12,58.33,66.67,98,0.0,4270wisconsin,0.0,17.71,1.04,97.92,0,wisconsin
21,4270-40wisconsin,551158001532,0.0,0.0,1.0,0.0,17,23.53,29.41,109,0.0,4270wisconsin,0.0,25.89,3.57,94.64,1,wisconsin
17,4305-100wisconsin,551161001534,0.0,0.0,1.0,0.0,94,28.72,31.91,294,1.7,4305wisconsin,0.54,27.49,0.81,94.61,0,wisconsin
18,4305-100wisconsin,551161001534,0.0,0.0,1.0,0.0,107,29.91,42.06,374,0.8,4305wisconsin,0.0,27.87,0.55,95.9,0,wisconsin
19,4305-100wisconsin,551161001534,0.0,0.0,1.0,0.0,72,16.67,26.39,369,2.17,4305wisconsin,0.0,31.72,0.81,95.43,0,wisconsin
21,4305-100wisconsin,551161001534,0.73,0.0,0.27,0.36,88,15.91,23.86,356,0.84,4305wisconsin,0.28,36.72,1.41,95.2,1,wisconsin
17,4312-80wisconsin,551164001537,0.0,0.0,1.0,0.0,209,51.67,59.81,867,0.23,4312wisconsin,2.08,9.25,5.78,83.01,0,wisconsin
18,4312-80wisconsin,551164001537,0.0,0.0,1.0,0.0,202,62.87,70.3,897,0.22,4312wisconsin,1.33,8.08,6.76,81.62,0,wisconsin
19,4312-80wisconsin,551164001537,0.0,0.0,1.0,0.0,227,48.9,63.0,875,0.34,4312wisconsin,1.47,11.76,7.92,80.32,0,wisconsin
21,4312-80wisconsin,551164001537,0.64,0.0,0.36,0.32,190,43.68,62.11,865,0.58,4312wisconsin,1.26,15.29,7.36,80.34,1,wisconsin
17,434-40wisconsin,550114000162,0.0,0.0,1.0,0.0,118,29.66,25.42,558,0.72,434wisconsin,0.54,40.18,10.89,86.25,0,wisconsin
18,434-40wisconsin,550114000162,0.0,0.0,1.0,0.0,138,23.19,26.09,549,2.73,434wisconsin,0.56,36.85,12.41,83.33,0,wisconsin
19,434-40wisconsin,550114000162,0.0,0.0,1.0,0.0,133,27.07,31.58,552,2.9,434wisconsin,0.54,40.71,12.14,83.39,0,wisconsin
21,434-40wisconsin,550114000162,0.0,0.0,1.0,0.0,118,19.49,27.97,488,1.02,434wisconsin,0.61,45.25,15.56,79.8,1,wisconsin
17,4347-120wisconsin,551173001544,0.0,0.0,1.0,0.0,57,50.88,61.4,238,1.68,4347wisconsin,0.88,36.84,2.19,91.67,0,wisconsin
18,4347-120wisconsin,551173001544,0.0,0.0,1.0,0.0,55,41.82,47.27,237,0.84,4347wisconsin,2.04,37.14,2.45,89.8,0,wisconsin
19,4347-120wisconsin,551173001544,0.0,0.0,1.0,0.0,55,20.0,32.73,235,0.85,4347wisconsin,1.3,45.45,1.73,92.21,0,wisconsin
21,4347-120wisconsin,551173001544,1.0,0.0,0.0,0.5,46,28.26,39.13,215,0.93,4347wisconsin,0.95,42.18,2.37,93.36,1,wisconsin
17,4368-40wisconsin,551179001547,0.0,0.0,1.0,0.0,47,48.94,51.06,184,1.09,4368wisconsin,0.54,36.56,2.15,95.7,0,wisconsin
18,4368-40wisconsin,551179001547,0.0,0.0,1.0,0.0,42,23.81,26.19,185,0.54,4368wisconsin,0.0,34.59,1.08,97.3,0,wisconsin
19,4368-40wisconsin,551179001547,0.0,0.0,1.0,0.0,42,14.29,23.81,180,0.0,4368wisconsin,0.0,32.04,1.1,96.69,0,wisconsin
21,4368-40wisconsin,551179001547,0.5,0.0,0.5,0.25,40,17.5,20.0,169,0.0,4368wisconsin,0.0,32.96,4.47,92.74,1,wisconsin
17,4375-60wisconsin,551182001548,0.0,0.0,1.0,0.0,47,29.79,31.91,171,0.0,4375wisconsin,0.56,53.89,22.22,75.0,0,wisconsin
18,4375-60wisconsin,551182001548,0.0,0.0,1.0,0.0,38,21.05,21.05,162,1.23,4375wisconsin,1.18,59.17,21.89,75.74,0,wisconsin
19,4375-60wisconsin,551182001548,0.0,0.0,1.0,0.0,33,21.21,39.39,165,0.0,4375wisconsin,1.81,61.45,22.29,74.7,0,wisconsin
21,4375-60wisconsin,551182001548,0.0,0.0,1.0,0.0,40,15.0,12.5,159,0.0,4375wisconsin,1.25,63.13,29.38,69.38,1,wisconsin
17,4389-60wisconsin,551185001553,0.0,0.0,1.0,0.0,100,67.0,59.0,416,1.44,4389wisconsin,4.06,26.25,2.86,88.07,0,wisconsin
18,4389-60wisconsin,551185001553,0.0,0.0,1.0,0.0,108,62.96,47.22,418,0.24,4389wisconsin,4.18,23.9,1.86,88.17,0,wisconsin
19,4389-60wisconsin,551185001553,0.0,0.0,1.0,0.0,101,58.42,63.37,414,0.24,4389wisconsin,3.85,29.33,2.16,87.74,0,wisconsin
21,4389-60wisconsin,551185001553,0.8,0.0,0.2,0.4,92,31.52,29.35,448,1.12,4389wisconsin,2.59,37.72,4.31,85.34,1,wisconsin
17,441-40wisconsin,550117000169,0.0,0.0,1.0,0.0,14,21.43,50.0,64,0.0,441wisconsin,0.0,47.69,3.08,92.31,0,wisconsin
18,441-40wisconsin,550117000169,0.0,0.0,1.0,0.0,15,26.67,40.0,67,0.0,441wisconsin,0.0,41.18,1.47,92.65,0,wisconsin
19,441-40wisconsin,550117000169,0.0,0.0,1.0,0.0,12,33.33,25.0,74,2.7,441wisconsin,1.33,48.0,1.33,92.0,0,wisconsin
21,441-40wisconsin,550117000169,0.0,0.0,1.0,0.0,11,9.09,27.27,62,0.0,441wisconsin,0.0,59.38,4.69,89.06,1,wisconsin
17,4473-100wisconsin,551194001562,0.0,0.0,1.0,0.0,200,45.5,42.5,777,0.64,4473wisconsin,0.9,16.97,4.5,91.39,0,wisconsin
18,4473-100wisconsin,551194001562,0.0,0.0,1.0,0.0,169,42.6,42.01,787,1.52,4473wisconsin,1.4,13.74,4.96,89.19,0,wisconsin
19,4473-100wisconsin,551194001562,0.0,0.0,1.0,0.0,183,35.52,36.61,753,0.93,4473wisconsin,1.34,17.4,5.09,89.42,0,wisconsin
21,4473-100wisconsin,551194001562,0.7,0.0,0.3,0.35,168,27.38,32.74,730,0.96,4473wisconsin,0.96,21.54,5.49,89.16,1,wisconsin
17,4501-180wisconsin,551206002284,0.0,0.0,1.0,0.0,195,40.51,40.0,785,0.89,4501wisconsin,1.99,28.27,5.6,88.92,0,wisconsin
18,4501-180wisconsin,551206002284,0.0,0.0,1.0,0.0,186,44.09,44.09,782,1.28,4501wisconsin,2.16,26.18,4.83,89.71,0,wisconsin
19,4501-180wisconsin,551206002284,0.0,0.0,1.0,0.0,176,36.36,44.89,765,1.05,4501wisconsin,1.96,28.63,6.67,88.1,0,wisconsin
21,4501-180wisconsin,551206002284,0.9,0.0,0.1,0.45,182,22.53,31.87,163,6.75,4501wisconsin,2.76,34.47,8.16,85.0,1,wisconsin
17,4508-40wisconsin,551197001564,0.0,0.0,1.0,0.0,32,31.25,40.62,105,6.67,4508wisconsin,0.0,27.55,6.12,86.73,0,wisconsin
18,4508-40wisconsin,551197001564,0.0,0.0,1.0,0.0,20,45.0,55.0,117,0.85,4508wisconsin,0.88,28.95,5.26,88.6,0,wisconsin
19,4508-40wisconsin,551197001564,0.0,0.0,1.0,0.0,28,32.14,39.29,114,0.88,4508wisconsin,0.91,39.09,2.73,90.91,0,wisconsin
21,4508-40wisconsin,551197001564,0.2,0.0,0.8,0.1,28,7.14,25.0,128,0.78,4508wisconsin,1.53,43.51,1.53,90.08,1,wisconsin
17,4515-100wisconsin,551200001568,0.0,0.0,1.0,0.0,194,47.94,56.19,803,0.12,4515wisconsin,3.46,14.96,4.82,89.12,0,wisconsin
18,4515-100wisconsin,551200001568,0.0,0.0,1.0,0.0,192,46.35,56.25,765,0.39,4515wisconsin,3.52,15.4,4.7,88.25,0,wisconsin
19,4515-100wisconsin,551200001568,0.0,0.0,1.0,0.0,188,40.96,52.13,773,0.52,4515wisconsin,3.54,22.67,4.46,87.55,0,wisconsin
21,4515-100wisconsin,551200001568,0.4,0.0,0.6,0.2,206,32.52,45.15,775,0.26,4515wisconsin,2.51,23.37,6.16,86.43,1,wisconsin
17,4522-100wisconsin,551203001574,0.0,0.0,1.0,0.0,10,60.0,30.0,76,0.0,4522wisconsin,0.0,34.72,5.56,87.5,0,wisconsin
18,4522-100wisconsin,551203001574,0.0,0.0,1.0,0.0,16,56.25,25.0,82,0.0,4522wisconsin,0.0,37.5,5.0,86.25,0,wisconsin
19,4522-100wisconsin,551203001574,0.0,0.0,1.0,0.0,18,27.78,38.89,83,0.0,4522wisconsin,1.16,44.19,3.49,84.88,0,wisconsin
21,4522-100wisconsin,551203001574,0.0,0.11,0.89,0.11,16,62.5,68.75,73,0.0,4522wisconsin,1.33,44.0,4.0,88.0,1,wisconsin
17,4529-40wisconsin,551209001576,0.0,0.0,1.0,0.0,33,36.36,45.45,114,0.0,4529wisconsin,0.0,28.07,0.88,99.12,0,wisconsin
18,4529-40wisconsin,551209001576,0.0,0.0,1.0,0.0,31,54.84,48.39,119,0.0,4529wisconsin,0.84,28.57,0.84,97.48,0,wisconsin
19,4529-40wisconsin,551209001576,0.0,0.0,1.0,0.0,26,34.62,23.08,114,0.0,4529wisconsin,0.0,22.12,0.88,98.23,0,wisconsin
21,4529-40wisconsin,551209001576,0.0,0.0,1.0,0.0,26,23.08,34.62,101,0.0,4529wisconsin,0.0,30.69,0.0,99.01,1,wisconsin
17,4536-80wisconsin,551212001580,0.0,0.0,1.0,0.0,79,31.65,32.91,335,0.6,4536wisconsin,0.0,19.4,2.69,94.63,0,wisconsin
18,4536-80wisconsin,551212001580,0.0,0.0,1.0,0.0,73,39.73,47.95,331,0.3,4536wisconsin,0.31,19.27,2.45,94.5,0,wisconsin
19,4536-80wisconsin,551212001580,0.0,0.0,1.0,0.0,75,36.0,44.0,327,0.31,4536wisconsin,0.0,24.46,3.1,94.74,0,wisconsin
21,4536-80wisconsin,551212001580,1.0,0.0,0.0,0.5,73,35.62,47.95,318,1.26,4536wisconsin,0.32,26.2,2.24,95.85,1,wisconsin
17,4543-60wisconsin,551215001584,0.0,0.0,1.0,0.0,71,30.99,39.44,342,0.0,4543wisconsin,0.88,47.06,2.06,93.82,0,wisconsin
18,4543-60wisconsin,551215001584,0.0,0.0,1.0,0.0,105,32.38,36.19,346,0.0,4543wisconsin,1.17,47.66,3.22,92.69,0,wisconsin
19,4543-60wisconsin,551215001584,0.0,0.0,1.0,0.0,83,31.33,45.78,372,0.27,4543wisconsin,1.08,48.78,2.17,93.5,0,wisconsin
21,4543-60wisconsin,551215001584,0.9,0.0,0.1,0.45,90,25.56,33.33,348,0.0,4543wisconsin,0.85,51.27,3.1,93.24,1,wisconsin
17,4557-40wisconsin,551218001586,0.0,0.0,1.0,0.0,28,17.86,28.57,102,0.0,4557wisconsin,0.0,38.61,1.98,96.04,0,wisconsin
18,4557-40wisconsin,551218001586,0.0,0.0,1.0,0.0,24,12.5,12.5,94,1.06,4557wisconsin,0.0,30.85,2.13,93.62,0,wisconsin
19,4557-40wisconsin,551218001586,0.0,0.0,1.0,0.0,15,26.67,40.0,87,1.15,4557wisconsin,0.0,39.77,1.14,97.73,0,wisconsin
21,4557-40wisconsin,551218001586,0.0,0.0,1.0,0.0,27,14.81,44.44,105,1.9,4557wisconsin,0.0,44.44,2.78,97.22,1,wisconsin
17,4571-60wisconsin,551221001589,0.0,0.0,1.0,0.0,37,21.62,32.43,134,0.75,4571wisconsin,0.74,30.15,3.68,94.85,0,wisconsin
18,4571-60wisconsin,551221001589,0.0,0.0,1.0,0.0,31,45.16,35.48,143,0.0,4571wisconsin,0.69,31.25,2.08,96.53,0,wisconsin
19,4571-60wisconsin,551221001589,0.0,0.0,1.0,0.0,35,25.71,40.0,126,0.0,4571wisconsin,0.79,35.43,2.36,96.06,0,wisconsin
21,4571-60wisconsin,551221001589,0.0,0.0,1.0,0.0,24,25.0,33.33,119,0.0,4571wisconsin,1.71,40.17,2.56,94.02,1,wisconsin
17,4578-60wisconsin,551224001592,0.0,0.0,1.0,0.0,99,40.4,51.52,380,1.05,4578wisconsin,0.0,12.53,2.67,94.13,0,wisconsin
18,4578-60wisconsin,551224001592,0.0,0.0,1.0,0.0,90,40.0,50.0,402,1.0,4578wisconsin,0.25,15.0,2.25,93.0,0,wisconsin
19,4578-60wisconsin,551224001592,0.0,0.0,1.0,0.0,94,37.23,42.55,411,1.22,4578wisconsin,0.24,13.4,3.83,91.63,0,wisconsin
21,4578-60wisconsin,551224001592,0.36,0.09,0.55,0.27,117,39.32,47.86,432,0.0,4578wisconsin,0.7,15.78,5.1,90.02,1,wisconsin
17,4613-100wisconsin,551233001600,0.0,0.0,1.0,0.0,248,47.18,39.11,1086,0.09,4613wisconsin,0.82,17.49,3.1,90.07,0,wisconsin
18,4613-100wisconsin,551233001600,0.0,0.0,1.0,0.0,259,49.03,37.84,1052,0.0,4613wisconsin,0.83,17.25,3.6,90.13,0,wisconsin
19,4613-100wisconsin,551233001600,0.0,0.0,1.0,0.0,264,47.35,35.61,1093,0.18,4613wisconsin,0.54,17.9,2.88,91.37,0,wisconsin
21,4613-100wisconsin,551233001600,0.2,0.3,0.5,0.4,279,46.59,49.1,1105,0.09,4613wisconsin,0.45,20.81,3.6,90.63,1,wisconsin
17,4620-491wisconsin,551236001621,0.0,0.0,1.0,0.0,421,18.76,30.64,1948,4.36,4620wisconsin,26.15,51.44,23.9,44.51,0,wisconsin
18,4620-491wisconsin,551236001621,0.0,0.0,1.0,0.0,411,14.6,24.57,1814,3.03,4620wisconsin,25.41,48.59,24.37,44.18,0,wisconsin
19,4620-491wisconsin,551236001621,0.0,0.0,1.0,0.0,441,12.47,27.21,1793,2.18,4620wisconsin,25.13,50.7,24.68,45.09,0,wisconsin
21,4620-491wisconsin,551236001621,0.4,0.6,0.0,0.8,433,12.7,27.94,1781,3.09,4620wisconsin,23.94,53.94,25.94,44.86,1,wisconsin
17,4620-492wisconsin,551236001620,0.0,0.0,1.0,0.0,417,10.55,17.51,1784,4.76,4620wisconsin,22.87,60.64,30.83,42.95,0,wisconsin
18,4620-492wisconsin,551236001620,0.0,0.0,1.0,0.0,381,11.81,15.49,1658,4.04,4620wisconsin,24.91,58.71,31.74,39.9,0,wisconsin
19,4620-492wisconsin,551236001620,0.0,0.0,1.0,0.0,397,9.32,15.62,1576,4.25,4620wisconsin,23.72,60.88,31.96,40.65,0,wisconsin
21,4620-492wisconsin,551236001620,0.4,0.6,0.0,0.8,344,7.56,16.86,1401,3.78,4620wisconsin,26.37,71.06,31.87,35.97,1,wisconsin
17,4620-494wisconsin,551236001635,0.0,0.0,1.0,0.0,348,9.77,12.64,1455,6.25,4620wisconsin,35.97,66.29,29.62,31.45,0,wisconsin
18,4620-494wisconsin,551236001635,0.0,0.0,1.0,0.0,301,5.65,11.63,1458,5.49,4620wisconsin,35.12,64.11,31.15,29.27,0,wisconsin
19,4620-494wisconsin,551236001635,0.0,0.0,1.0,0.0,291,3.09,11.34,1319,5.91,4620wisconsin,36.4,69.11,31.95,26.96,0,wisconsin
21,4620-494wisconsin,551236001635,0.4,0.6,0.0,0.8,277,3.97,7.22,1163,5.42,4620wisconsin,32.64,76.86,34.2,26.86,1,wisconsin
17,4620-499wisconsin,551236001644,0.0,0.0,1.0,0.0,76,42.11,46.05,286,0.0,4620wisconsin,9.59,30.82,17.12,66.78,0,wisconsin
18,4620-499wisconsin,551236001644,0.0,0.0,1.0,0.0,63,33.33,50.79,439,0.23,4620wisconsin,8.95,25.71,17.33,65.9,0,wisconsin
19,4620-499wisconsin,551236001644,0.0,0.0,1.0,0.0,62,41.94,53.23,511,0.2,4620wisconsin,9.71,34.08,19.43,61.78,0,wisconsin
21,4620-499wisconsin,551236001644,0.4,0.6,0.0,0.8,72,37.5,55.56,571,0.0,4620wisconsin,10.18,43.92,22.8,58.05,1,wisconsin
17,4620-800wisconsin,551236002471,0.0,0.0,1.0,0.0,43,20.93,39.53,279,0.36,4620wisconsin,15.99,37.5,20.06,55.52,0,wisconsin
18,4620-800wisconsin,551236002471,0.0,0.0,1.0,0.0,41,24.39,39.02,322,0.31,4620wisconsin,14.39,33.08,21.46,56.31,0,wisconsin
19,4620-800wisconsin,551236002471,0.0,0.0,1.0,0.0,35,17.14,20.0,354,0.56,4620wisconsin,16.87,39.68,21.83,53.17,0,wisconsin
21,4620-800wisconsin,551236002471,0.4,0.6,0.0,0.8,59,15.25,37.29,453,0.44,4620wisconsin,16.92,47.56,20.68,53.95,1,wisconsin
17,4634-40wisconsin,551242001651,0.0,0.0,1.0,0.0,39,41.03,35.9,162,0.62,4634wisconsin,0.0,20.24,4.17,92.26,0,wisconsin
18,4634-40wisconsin,551242001651,0.0,0.0,1.0,0.0,35,31.43,40.0,162,0.0,4634wisconsin,0.0,20.12,8.88,87.57,0,wisconsin
19,4634-40wisconsin,551242001651,0.0,0.0,1.0,0.0,42,42.86,52.38,165,1.21,4634wisconsin,0.0,27.98,7.74,89.29,0,wisconsin
21,4634-40wisconsin,551242001651,0.2,0.1,0.7,0.2,40,22.5,32.5,188,0.0,4634wisconsin,0.0,33.86,10.05,88.36,1,wisconsin
17,4641-80wisconsin,551245001655,0.0,0.0,1.0,0.0,71,36.62,60.56,297,1.68,4641wisconsin,1.34,19.46,4.7,91.95,0,wisconsin
18,4641-80wisconsin,551245001655,0.0,0.0,1.0,0.0,57,38.6,45.61,285,1.05,4641wisconsin,0.69,25.26,6.92,91.0,0,wisconsin
19,4641-80wisconsin,551245001655,0.0,0.0,1.0,0.0,69,33.33,44.93,255,1.18,4641wisconsin,0.0,21.65,8.66,89.37,0,wisconsin
21,4641-80wisconsin,551245001655,0.0,0.0,1.0,0.0,50,36.0,44.0,259,1.93,4641wisconsin,0.0,24.23,9.23,90.0,1,wisconsin
17,469-60wisconsin,550123000172,0.0,0.0,1.0,0.0,49,53.06,65.31,237,0.0,469wisconsin,2.62,13.97,3.06,91.7,0,wisconsin
18,469-60wisconsin,550123000172,0.0,0.0,1.0,0.0,62,41.94,48.39,235,0.43,469wisconsin,1.71,10.26,3.42,92.74,0,wisconsin
19,469-60wisconsin,550123000172,0.0,0.0,1.0,0.0,55,36.36,49.09,228,0.0,469wisconsin,1.79,13.84,2.68,93.3,0,wisconsin
21,469-60wisconsin,550123000172,0.18,0.55,0.27,0.64,49,38.78,44.9,209,0.0,469wisconsin,3.35,20.1,2.39,89.0,1,wisconsin
17,4753-80wisconsin,551266001664,0.0,0.0,1.0,0.0,210,31.43,37.14,903,1.55,4753wisconsin,1.0,35.22,7.56,88.56,0,wisconsin
18,4753-80wisconsin,551266001664,0.0,0.0,1.0,0.0,209,26.32,26.79,912,1.75,4753wisconsin,0.55,31.94,7.68,88.14,0,wisconsin
19,4753-80wisconsin,551266001664,0.0,0.0,1.0,0.0,237,27.0,31.22,925,1.19,4753wisconsin,0.86,36.88,7.31,87.53,0,wisconsin
21,4753-80wisconsin,551266001664,0.73,0.0,0.27,0.36,223,33.18,41.7,904,1.11,4753wisconsin,1.55,40.58,7.87,86.14,1,wisconsin
17,476-40wisconsin,550126000175,0.0,0.0,1.0,0.0,122,20.49,19.67,501,2.99,476wisconsin,0.99,34.65,2.77,73.66,0,wisconsin
18,476-40wisconsin,550126000175,0.0,0.0,1.0,0.0,117,16.24,35.04,509,2.36,476wisconsin,0.78,42.19,4.3,72.27,0,wisconsin
19,476-40wisconsin,550126000175,0.0,0.0,1.0,0.0,112,15.18,25.89,492,1.22,476wisconsin,1.2,46.61,4.78,70.12,0,wisconsin
21,476-40wisconsin,550126000175,0.4,0.0,0.6,0.2,113,18.58,27.43,495,2.22,476wisconsin,1.23,53.39,4.52,66.74,1,wisconsin
17,4760-40wisconsin,551269001670,0.0,0.0,1.0,0.0,49,36.73,36.73,207,1.45,4760wisconsin,1.47,17.65,6.86,90.69,0,wisconsin
18,4760-40wisconsin,551269001670,0.0,0.0,1.0,0.0,52,42.31,34.62,191,0.0,4760wisconsin,1.05,17.89,8.42,89.47,0,wisconsin
19,4760-40wisconsin,551269001670,0.0,0.0,1.0,0.0,46,13.04,28.26,188,1.06,4760wisconsin,0.51,22.56,7.18,91.28,0,wisconsin
21,4760-40wisconsin,551269001670,0.0,0.0,1.0,0.0,48,50.0,50.0,263,0.38,4760wisconsin,0.75,21.27,8.96,89.18,1,wisconsin
17,4781-180wisconsin,551272001682,0.0,0.0,1.0,0.0,184,22.83,35.33,730,2.47,4781wisconsin,1.52,32.46,2.21,91.99,0,wisconsin
18,4781-180wisconsin,551272001682,0.0,0.0,1.0,0.0,177,28.81,34.46,788,1.27,4781wisconsin,1.03,30.59,2.31,93.19,0,wisconsin
19,4781-180wisconsin,551272001682,0.0,0.0,1.0,0.0,173,16.76,35.84,766,0.78,4781wisconsin,1.34,39.73,2.55,91.81,0,wisconsin
21,4781-180wisconsin,551272001682,1.0,0.0,0.0,0.5,171,27.49,42.69,772,0.0,4781wisconsin,1.39,44.43,3.54,90.89,1,wisconsin
17,4802-180wisconsin,551281001699,0.0,0.0,1.0,0.0,167,39.52,44.91,670,1.49,4802wisconsin,1.19,29.17,3.87,88.1,0,wisconsin
18,4802-180wisconsin,551281001699,0.0,0.0,1.0,0.0,162,37.65,37.04,693,0.43,4802wisconsin,0.72,27.77,4.89,87.77,0,wisconsin
19,4802-180wisconsin,551281001699,0.0,0.0,1.0,0.0,142,43.66,44.37,686,0.44,4802wisconsin,0.87,34.3,5.07,86.98,0,wisconsin
21,4802-180wisconsin,551281001699,0.0,0.0,1.0,0.0,164,25.61,26.22,740,1.35,4802wisconsin,0.4,37.92,4.72,89.07,1,wisconsin
17,485-11wisconsin,550001602378,0.0,0.0,1.0,0.0,29,20.69,27.59,251,0.0,485wisconsin,1.2,35.6,5.6,91.6,0,wisconsin
18,485-11wisconsin,550001602378,0.0,0.0,1.0,0.0,48,31.25,25.0,258,1.55,485wisconsin,1.15,31.68,6.49,90.46,0,wisconsin
19,485-11wisconsin,550001602378,0.0,0.0,1.0,0.0,43,32.56,25.58,263,0.0,485wisconsin,1.53,35.63,5.36,90.04,0,wisconsin
21,485-11wisconsin,550001602378,0.33,0.0,0.67,0.17,41,14.63,19.51,281,0.0,485wisconsin,0.36,44.73,5.45,91.27,1,wisconsin
17,4851-320wisconsin,551296001707,0.0,0.0,1.0,0.0,86,32.56,20.93,384,1.04,4851wisconsin,0.77,48.85,5.88,91.82,0,wisconsin
18,4851-320wisconsin,551296001707,0.0,0.0,1.0,0.0,77,41.56,40.26,369,3.25,4851wisconsin,1.59,51.59,6.35,89.95,0,wisconsin
19,4851-320wisconsin,551296001707,0.0,0.0,1.0,0.0,92,39.13,29.35,388,2.58,4851wisconsin,1.44,52.39,7.18,89.47,0,wisconsin
21,4851-320wisconsin,551296001707,0.0,0.0,1.0,0.0,108,33.33,54.63,380,1.84,4851wisconsin,2.78,55.44,6.58,87.34,1,wisconsin
17,4865-40wisconsin,551299001713,0.0,0.0,1.0,0.0,38,31.58,34.21,204,0.49,4865wisconsin,1.3,39.39,0.87,93.51,0,wisconsin
18,4865-40wisconsin,551299001713,0.0,0.0,1.0,0.0,25,20.0,32.0,188,0.0,4865wisconsin,0.88,40.09,0.44,93.83,0,wisconsin
