year,mergecode,white,black,hispanic,lowincome,elapass,totalenroll,totaltest,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
21,210281960260001,92.2,0.0,5.6,34.1,35.7,179,42,173594003730,1.0,0.0,0.0,0.5,0,21028196026il,il,1
17,210440010260001,96.9,0.0,2.1,28.6,28.8,192,53,170001405224,0.0,0.0,1.0,0.0,0,21044001026il,il,0
18,210440010260001,95.8,0.0,0.0,32.6,36.3,190,44,170001405224,0.0,0.0,1.0,0.0,0,21044001026il,il,0
19,210440010260001,97.1,0.0,2.3,37.6,30.7,173,39,170001405224,0.0,0.0,1.0,0.0,0,21044001026il,il,0
21,210440010260001,96.5,0.0,0.0,46.2,22.2,173,36,170001405224,0.0,0.0,1.0,0.0,0,21044001026il,il,1
17,210441330170001,97.2,0.3,1.4,45.9,48.1,357,88,174029004050,0.0,0.0,1.0,0.0,0,21044133017il,il,0
18,210441330170001,95.0,0.0,0.0,45.8,34.9,380,86,174029004050,0.0,0.0,1.0,0.0,0,21044133017il,il,0
19,210441330170001,94.0,0.8,2.1,49.2,34.6,386,78,174029004050,0.0,0.0,1.0,0.0,0,21044133017il,il,0
21,210441330170001,94.5,0.0,0.0,50.3,27.3,344,77,174029004050,0.0,0.0,1.0,0.0,0,21044133017il,il,1
17,210610010260001,86.5,5.9,1.4,53.6,36.2,591,138,172500002713,0.0,0.0,1.0,0.0,0,21061001026il,il,0
18,210610010260001,85.4,5.7,1.7,50.5,33.0,584,112,172500002713,0.0,0.0,1.0,0.0,0,21061001026il,il,0
19,210610010260001,85.1,4.9,1.5,49.4,27.6,551,141,172500002713,0.0,0.0,1.0,0.0,0,21061001026il,il,0
21,210610010260001,80.4,7.5,3.5,54.7,27.1,572,129,172500002713,0.7,0.1,0.2,0.45,0,21061001026il,il,1
17,210610380260001,89.0,0.8,3.4,61.9,36.4,118,52,170001505226,0.0,0.0,1.0,0.0,0,21061038026il,il,0
18,210610380260001,86.4,0.0,0.0,54.5,7.7,110,13,170001505226,0.0,0.0,1.0,0.0,0,21061038026il,il,0
19,210610380260001,89.4,1.9,1.0,54.8,23.5,104,17,170001505226,0.0,0.0,1.0,0.0,0,21061038026il,il,0
21,210610380260001,87.8,0.0,0.0,58.2,18.2,98,11,170001505226,0.6,0.0,0.4,0.3,0,21061038026il,il,1
17,211000010260001,95.5,0.9,2.4,53.0,28.6,334,71,172055002320,0.0,0.0,1.0,0.0,0,21100001026il,il,0
18,211000010260001,92.8,0.0,3.2,56.5,30.6,345,75,172055002320,0.0,0.0,1.0,0.0,0,21100001026il,il,0
19,211000010260001,94.4,0.6,2.8,60.9,22.1,358,86,172055002320,0.0,0.0,1.0,0.0,0,21100001026il,il,0
21,211000010260001,92.0,0.0,0.0,58.3,16.1,338,81,172055002320,1.0,0.0,0.0,0.5,0,21100001026il,il,1
17,211000020260001,80.6,10.1,4.0,33.2,33.8,1084,247,172460002666,0.0,0.0,1.0,0.0,0,21100002026il,il,0
18,211000020260001,78.9,8.7,3.8,42.8,30.0,1082,253,172460002666,0.0,0.0,1.0,0.0,0,21100002026il,il,0
19,211000020260001,79.7,8.1,3.9,48.4,35.3,1106,228,172460002666,0.0,0.0,1.0,0.0,0,21100002026il,il,0
21,211000020260001,80.9,8.3,2.8,48.1,17.7,1136,249,172460002666,0.0,0.0,1.0,0.0,0,21100002026il,il,1
17,211000030260001,100.0,0.0,0.0,46.6,21.1,133,38,171110001338,0.0,0.0,1.0,0.0,0,21100003026il,il,0
18,211000030260001,98.6,0.0,0.0,43.8,21.2,146,33,171110001338,0.0,0.0,1.0,0.0,0,21100003026il,il,0
19,211000030260001,100.0,0.0,0.0,43.3,18.2,134,33,171110001338,0.0,0.0,1.0,0.0,0,21100003026il,il,0
21,211000030260001,97.4,0.0,0.0,51.9,25.9,154,27,171110001338,1.0,0.0,0.0,0.5,0,21100003026il,il,1
17,211000040260001,88.1,3.7,2.1,48.3,38.5,756,159,171881002161,0.0,0.0,1.0,0.0,0,21100004026il,il,0
18,211000040260001,89.4,4.0,1.5,36.6,43.4,733,180,171881002161,0.0,0.0,1.0,0.0,0,21100004026il,il,0
19,211000040260001,89.4,3.7,2.0,52.3,26.7,766,172,171881002161,0.0,0.0,1.0,0.0,0,21100004026il,il,0
21,211000040260001,86.6,4.3,3.8,52.1,31.5,677,140,171881002161,1.0,0.0,0.0,0.5,0,21100004026il,il,1
17,211000050260001,87.3,2.6,4.0,29.3,57.4,581,133,170864000504,0.0,0.0,1.0,0.0,0,21100005026il,il,0
18,211000050260001,86.0,2.6,3.4,30.0,51.9,609,127,170864000504,0.0,0.0,1.0,0.0,0,21100005026il,il,0
19,211000050260001,86.6,1.9,3.2,31.2,49.3,618,146,170864000504,0.0,0.0,1.0,0.0,0,21100005026il,il,0
21,211000050260001,84.1,2.9,4.6,32.2,44.8,646,154,170864000504,0.0,0.0,1.0,0.0,0,21100005026il,il,1
17,240320010260001,91.0,0.3,5.5,25.3,49.0,636,153,171053001271,0.0,0.0,1.0,0.0,0,24032001026il,il,0
18,240320010260001,90.4,0.0,8.1,22.3,35.6,664,160,171053001271,0.0,0.0,1.0,0.0,0,24032001026il,il,0
19,240320010260001,90.2,0.7,7.9,23.9,39.5,685,163,171053001271,0.0,0.0,1.0,0.0,0,24032001026il,il,0
21,240320010260001,87.9,0.0,9.6,21.2,30.1,646,153,171053001271,0.36,0.0,0.64,0.18,0,24032001026il,il,1
17,240320730170001,95.9,1.0,2.1,32.3,40.5,195,39,171626001942,0.0,0.0,1.0,0.0,0,24032073017il,il,0
18,240320730170001,96.2,0.0,0.0,26.6,34.6,184,52,171626001942,0.0,0.0,1.0,0.0,0,24032073017il,il,0
19,240320730170001,94.6,0.9,4.0,20.5,38.9,224,43,171626001942,0.0,0.0,1.0,0.0,0,24032073017il,il,0
21,240320730170001,90.1,0.0,7.3,27.7,32.7,191,49,171626001942,0.5,0.0,0.5,0.25,0,24032073017il,il,1
17,240321010160001,79.6,1.1,15.3,25.1,56.7,842,180,172664002851,0.0,0.0,1.0,0.0,0,24032101016il,il,0
18,240321010160001,75.9,1.6,17.7,17.0,37.9,851,211,172664002851,0.0,0.0,1.0,0.0,0,24032101016il,il,0
19,240321010160001,76.9,1.2,17.4,17.6,34.3,867,220,172664002851,0.0,0.0,1.0,0.0,0,24032101016il,il,0
21,240321010160001,74.1,1.6,19.0,16.9,31.6,853,199,172664002851,0.5,0.2,0.3,0.45,0,24032101016il,il,1
17,240321110160001,74.7,4.2,16.8,0.9,51.2,2653,659,172634002800,0.0,0.0,1.0,0.0,0,24032111016il,il,0
18,240321110160001,74.2,4.5,17.1,16.3,42.8,2726,651,172634002800,0.0,0.0,1.0,0.0,0,24032111016il,il,0
19,240321110160001,73.0,4.2,19.0,15.8,41.6,2708,684,172634002800,0.0,0.0,1.0,0.0,0,24032111016il,il,0
21,240321110160001,71.1,4.2,19.4,13.6,36.4,2695,631,172634002800,0.6,0.2,0.2,0.5,0,24032111016il,il,1
17,240470180160001,95.5,0.6,3.8,21.0,29.5,157,44,172826002977,0.0,0.0,1.0,0.0,0,24047018016il,il,0
18,240470180160001,95.2,0.0,0.0,20.6,39.5,165,43,172826002977,0.0,0.0,1.0,0.0,0,24047018016il,il,0
19,240470180160001,93.2,0.6,5.6,19.3,32.3,161,31,172826002977,0.0,0.0,1.0,0.0,0,24047018016il,il,0
21,240470180160001,91.1,0.0,8.3,15.5,40.9,168,44,172826002977,1.0,0.0,0.0,0.5,0,24047018016il,il,1
17,240470880260001,41.0,11.1,43.0,56.7,34.0,714,156,173177003342,0.0,0.0,1.0,0.0,0,24047088026il,il,0
18,240470880260001,38.0,9.9,47.1,54.3,25.8,700,147,173177003342,0.0,0.0,1.0,0.0,0,24047088026il,il,0
19,240470880260001,35.3,11.1,48.2,52.9,27.4,720,181,173177003342,0.0,0.0,1.0,0.0,0,24047088026il,il,0
21,240470880260001,30.2,10.0,53.4,50.8,23.0,738,158,173177003342,0.9,0.1,0.0,0.55,0,24047088026il,il,1
17,240471150260001,70.5,5.8,17.1,17.1,45.1,1746,382,174396004363,0.0,0.0,1.0,0.0,0,24047115026il,il,0
18,240471150260001,69.0,6.5,17.8,17.9,41.6,1783,428,174396004363,0.0,0.0,1.0,0.0,0,24047115026il,il,0
19,240471150260001,67.7,6.9,19.1,19.5,43.9,1861,452,174396004363,0.0,0.0,1.0,0.0,0,24047115026il,il,0
21,240471150260001,66.0,7.8,19.6,19.5,39.2,1915,464,174396004363,0.9,0.0,0.1,0.45,0,24047115026il,il,1
17,240473080260001,64.2,7.4,19.6,18.9,48.1,2728,692,173027003132,0.0,0.0,1.0,0.0,0,24047308026il,il,0
18,240473080260001,62.7,8.0,20.3,23.1,41.6,2773,651,173027003132,0.0,0.0,1.0,0.0,0,24047308026il,il,0
19,240473080260001,60.9,8.5,21.3,25.3,42.0,2802,656,173027003132,0.0,0.0,1.0,0.0,0,24047308026il,il,0
21,240473080260001,57.0,8.7,25.9,28.0,35.6,2831,666,173027003132,0.5,0.5,0.0,0.75,0,24047308026il,il,1
17,240473080260002,55.9,12.8,16.4,17.8,47.9,2578,606,173027005337,0.0,0.0,1.0,0.0,0,24047308026il,il,0
18,240473080260002,55.1,12.3,16.4,21.8,46.9,2616,657,173027005337,0.0,0.0,1.0,0.0,0,24047308026il,il,0
19,240473080260002,55.2,10.9,16.2,22.3,42.5,2717,670,173027005337,0.0,0.0,1.0,0.0,0,24047308026il,il,0
21,240473080260002,52.4,11.1,19.3,23.4,40.3,2824,713,173027005337,0.5,0.5,0.0,0.75,0,24047308026il,il,1
17,260290010260001,93.6,0.0,0.9,56.4,28.6,110,21,170444000130,0.0,0.0,1.0,0.0,0,26029001026il,il,0
18,260290010260001,96.6,0.0,0.0,53.4,19.4,116,31,170444000130,0.0,0.0,1.0,0.0,0,26029001026il,il,0
19,260290010260001,98.2,0.0,0.9,53.6,21.7,110,27,170444000130,0.0,0.0,1.0,0.0,0,26029001026il,il,0
21,260290010260001,97.7,0.0,0.0,46.6,23.5,88,17,170444000130,0.4,0.0,0.6,0.2,0,26029001026il,il,1
17,260290020260001,99.0,0.0,0.0,38.6,18.2,101,22,173849003925,0.0,0.0,1.0,0.0,0,26029002026il,il,0
18,260290020260001,97.1,0.0,0.0,41.3,16.7,104,24,173849003925,0.0,0.0,1.0,0.0,0,26029002026il,il,0
19,260290020260001,95.8,0.0,4.2,36.8,15.3,95,26,173849003925,0.0,0.0,1.0,0.0,0,26029002026il,il,0
21,260290020260001,95.2,0.0,0.0,29.8,14.3,84,21,173849003925,0.8,0.0,0.2,0.4,0,26029002026il,il,1
17,260290030260001,93.7,1.4,1.4,59.2,15.6,142,33,171140001370,0.0,0.0,1.0,0.0,0,26029003026il,il,0
18,260290030260001,96.4,0.0,0.0,55.0,14.7,140,34,171140001370,0.0,0.0,1.0,0.0,0,26029003026il,il,0
19,260290030260001,98.5,0.0,0.0,47.0,24.2,132,33,171140001370,0.0,0.0,1.0,0.0,0,26029003026il,il,0
21,260290030260001,97.1,0.0,0.0,7.4,20.9,136,24,171140001370,0.5,0.0,0.5,0.25,0,26029003026il,il,1
17,260290040260001,98.1,0.9,0.0,37.0,46.7,108,30,173696003809,0.0,0.0,1.0,0.0,0,26029004026il,il,0
18,260290040260001,97.1,0.0,0.0,39.2,26.1,102,23,173696003809,0.0,0.0,1.0,0.0,0,26029004026il,il,0
19,260290040260001,94.7,2.1,2.1,38.9,39.1,95,23,173696003809,0.0,0.0,1.0,0.0,0,26029004026il,il,0
21,260290040260001,95.5,0.0,0.0,34.1,27.8,88,18,173696003809,0.2,0.1,0.7,0.2,0,26029004026il,il,1
17,260290660250001,95.3,1.1,0.6,42.7,28.2,722,163,170828000438,0.0,0.0,1.0,0.0,0,26029066025il,il,0
18,260290660250001,94.6,0.0,1.7,39.9,35.3,700,150,170828000438,0.0,0.0,1.0,0.0,0,26029066025il,il,0
19,260290660250001,94.4,1.3,1.6,40.8,35.3,679,156,170828000438,0.0,0.0,1.0,0.0,0,26029066025il,il,0
21,260290660250001,94.0,0.0,1.7,45.6,24.2,662,149,170828000438,0.3,0.5,0.2,0.65,0,26029066025il,il,1
17,260290970260001,99.7,0.0,0.3,36.3,16.0,306,136,170015302517,0.0,0.0,1.0,0.0,0,26029097026il,il,0
18,260290970260001,98.6,0.0,0.0,43.9,28.0,287,50,170015302517,0.0,0.0,1.0,0.0,0,26029097026il,il,0
19,260290970260001,97.8,0.0,1.4,43.4,26.7,279,56,170015302517,0.0,0.0,1.0,0.0,0,26029097026il,il,0
21,260290970260001,97.1,0.0,0.0,47.3,17.0,243,41,170015302517,0.0,0.0,1.0,0.0,0,26029097026il,il,1
17,260343070160001,96.0,0.0,2.6,34.1,33.7,346,84,170138405922,0.0,0.0,1.0,0.0,0,26034307016il,il,0
18,260343070160001,96.7,0.0,3.0,38.6,23.0,332,87,170138405922,0.0,0.0,1.0,0.0,0,26034307016il,il,0
19,260343070160001,99.1,0.0,0.3,12.7,28.7,331,74,170138405922,0.0,0.0,1.0,0.0,0,26034307016il,il,0
21,260343070160001,93.1,0.0,0.0,41.8,26.9,306,67,170138405922,0.5,0.0,0.5,0.25,0,26034307016il,il,1
17,260343160260001,95.4,1.5,0.0,10.2,23.6,196,58,174089004102,0.0,0.0,1.0,0.0,0,26034316026il,il,0
18,260343160260001,95.5,0.0,0.0,28.1,33.4,199,54,174089004102,0.0,0.0,1.0,0.0,0,26034316026il,il,0
19,260343160260001,92.7,0.0,1.6,17.7,36.9,192,38,174089004102,0.0,0.0,1.0,0.0,0,26034316026il,il,0
21,260343160260001,95.4,0.0,0.0,13.9,35.5,194,45,174089004102,0.2,0.0,0.8,0.1,0,26034316026il,il,1
17,260343280240001,93.4,0.4,1.9,36.4,23.4,258,132,171806002084,0.0,0.0,1.0,0.0,0,26034328024il,il,0
18,260343280240001,92.4,0.0,0.0,39.4,22.6,251,31,171806002084,0.0,0.0,1.0,0.0,0,26034328024il,il,0
19,260343280240001,93.0,0.4,0.4,41.7,28.6,242,42,171806002084,0.0,0.0,1.0,0.0,0,26034328024il,il,0
21,260343280240001,91.7,0.0,0.0,36.2,40.0,229,30,171806002084,0.6,0.1,0.3,0.4,0,26034328024il,il,1
17,260343370260001,97.6,0.0,0.0,53.1,17.2,207,113,173661003771,0.0,0.0,1.0,0.0,0,26034337026il,il,0
18,260343370260001,96.3,0.0,0.0,61.8,39.2,217,28,173661003771,0.0,0.0,1.0,0.0,0,26034337026il,il,0
19,260343370260001,94.5,0.0,0.9,60.4,33.3,217,40,173661003771,0.0,0.0,1.0,0.0,0,26034337026il,il,0
21,260343370260001,95.3,0.0,0.0,60.1,10.3,193,29,173661003771,0.3,0.2,0.5,0.35,0,26034337026il,il,1
17,260621030260001,96.9,0.6,0.6,52.1,45.5,163,44,170031405701,0.0,0.0,1.0,0.0,0,26062103026il,il,0
18,260621030260001,98.2,0.0,0.0,46.3,50.0,164,32,170031405701,0.0,0.0,1.0,0.0,0,26062103026il,il,0
19,260621030260001,98.7,0.0,0.6,50.6,32.4,158,37,170031405701,0.0,0.0,1.0,0.0,0,26062103026il,il,0
21,260621030260001,98.1,0.0,0.0,44.3,24.1,158,29,170031405701,0.4,0.1,0.5,0.3,0,26062103026il,il,1
17,260621700260001,95.6,0.0,0.4,45.1,31.3,226,64,170795000401,0.0,0.0,1.0,0.0,0,26062170026il,il,0
18,260621700260001,95.5,0.0,0.0,45.9,11.9,222,59,170795000401,0.0,0.0,1.0,0.0,0,26062170026il,il,0
19,260621700260001,97.0,0.0,1.0,43.3,13.3,203,46,170795000401,0.0,0.0,1.0,0.0,0,26062170026il,il,0
21,260621700260001,95.8,0.0,0.0,32.8,17.5,189,40,170795000401,0.5,0.1,0.4,0.35,0,26062170026il,il,1
17,260621850260001,80.9,8.6,3.6,38.1,51.2,582,125,172392002611,0.0,0.0,1.0,0.0,0,26062185026il,il,0
18,260621850260001,80.1,6.8,4.2,32.6,47.0,592,132,172392002611,0.0,0.0,1.0,0.0,0,26062185026il,il,0
19,260621850260001,78.7,7.4,5.7,33.9,43.0,610,148,172392002611,0.0,0.0,1.0,0.0,0,26062185026il,il,0
21,260621850260001,77.9,7.5,5.7,32.6,37.5,583,144,172392002611,1.0,0.0,0.0,0.5,0,26062185026il,il,1
17,260850050260001,93.8,4.5,1.4,48.5,16.0,355,83,170033205812,0.0,0.0,1.0,0.0,0,26085005026il,il,0
18,260850050260001,94.2,3.8,0.0,41.9,17.3,344,75,170033205812,0.0,0.0,1.0,0.0,0,26085005026il,il,0
19,260850050260001,93.0,3.3,0.3,41.6,27.4,329,86,170033205812,0.0,0.0,1.0,0.0,0,26085005026il,il,0
21,260850050260001,92.1,0.0,0.0,43.7,29.7,279,64,170033205812,0.6,0.0,0.4,0.3,0,26085005026il,il,1
17,280061030220001,13.4,0.0,84.9,97.5,43.8,119,17,171209001459,0.0,0.0,1.0,0.0,0,28006103022il,il,0
18,280061030220001,13.9,0.0,82.0,82.0,5.9,122,34,171209001459,0.0,0.0,1.0,0.0,0,28006103022il,il,0
19,280061030220001,13.8,0.0,83.6,80.2,8.4,116,24,171209001459,0.0,0.0,1.0,0.0,0,28006103022il,il,0
21,280061030220001,14.3,0.0,82.9,71.4,11.1,105,27,171209001459,0.27,0.73,0.0,0.86,0,28006103022il,il,1
17,280063030260001,92.4,1.1,5.4,39.1,26.1,92,23,172168002434,0.0,0.0,1.0,0.0,0,28006303026il,il,0
18,280063030260001,88.1,0.0,0.0,46.4,45.0,84,20,172168002434,0.0,0.0,1.0,0.0,0,28006303026il,il,0
19,280063030260001,86.5,1.4,9.5,35.1,11.1,74,27,172168002434,0.0,0.0,1.0,0.0,0,28006303026il,il,0
21,280063030260001,90.0,0.0,0.0,46.7,31.6,60,19,172168002434,0.7,0.3,0.0,0.65,0,28006303026il,il,1
17,280063400260001,95.8,0.0,2.7,41.5,32.9,330,85,170012501425,0.0,0.0,1.0,0.0,0,28006340026il,il,0
18,280063400260001,96.0,0.0,0.0,44.2,26.5,351,83,170012501425,0.0,0.0,1.0,0.0,0,28006340026il,il,0
19,280063400260001,93.5,0.0,3.2,42.5,35.5,341,91,170012501425,0.0,0.0,1.0,0.0,0,28006340026il,il,0
21,280063400260001,93.6,0.0,3.4,32.2,22.8,326,79,170012501425,0.8,0.1,0.1,0.5,0,28006340026il,il,1
17,280065000150001,90.9,1.6,3.0,32.7,42.1,504,108,173270003392,0.0,0.0,1.0,0.0,0,28006500015il,il,0
18,280065000150001,90.2,0.0,3.8,36.7,42.2,529,128,173270003392,0.0,0.0,1.0,0.0,0,28006500015il,il,0
19,280065000150001,90.8,0.9,4.1,34.5,35.2,556,129,173270003392,0.0,0.0,1.0,0.0,0,28006500015il,il,0
21,280065000150001,90.4,0.0,5.5,35.6,33.3,531,126,173270003392,0.8,0.0,0.2,0.4,0,28006500015il,il,1
17,280065020170001,67.5,1.4,24.6,47.7,26.7,415,76,171803002082,0.0,0.0,1.0,0.0,0,28006502017il,il,0
18,280065020170001,67.5,0.0,25.6,46.2,29.4,437,109,171803002082,0.0,0.0,1.0,0.0,0,28006502017il,il,0
19,280065020170001,68.1,1.1,25.1,49.2,31.0,455,104,171803002082,0.0,0.0,1.0,0.0,0,28006502017il,il,0
21,280065020170001,69.3,0.0,24.4,50.0,18.0,414,89,171803002082,0.3,0.6,0.1,0.75,0,28006502017il,il,1
17,280372230260001,93.9,0.3,4.1,17.4,50.0,344,70,173020003120,0.0,0.0,1.0,0.0,0,28037223026il,il,0
18,280372230260001,92.7,0.0,4.4,14.1,40.6,341,96,173020003120,0.0,0.0,1.0,0.0,0,28037223026il,il,0
19,280372230260001,93.5,0.6,4.0,19.5,38.8,353,80,173020003120,0.0,0.0,1.0,0.0,0,28037223026il,il,0
21,280372230260001,93.1,0.0,4.4,14.8,32.5,318,77,173020003120,0.7,0.0,0.3,0.35,0,28037223026il,il,1
17,280372240260001,93.6,2.8,2.0,45.0,37.2,249,111,171614001939,0.0,0.0,1.0,0.0,0,28037224026il,il,0
18,280372240260001,95.7,0.0,0.0,46.1,23.1,230,39,171614001939,0.0,0.0,1.0,0.0,0,28037224026il,il,0
19,280372240260001,96.2,0.0,1.9,45.3,24.4,212,41,171614001939,0.0,0.0,1.0,0.0,0,28037224026il,il,0
21,280372240260001,95.0,0.0,0.0,43.1,25.0,202,24,171614001939,0.7,0.0,0.3,0.35,0,28037224026il,il,1
17,280372250260001,95.4,0.0,1.0,37.1,32.1,197,119,170366000058,0.0,0.0,1.0,0.0,0,28037225026il,il,0
18,280372250260001,96.0,0.0,0.0,40.2,26.9,199,26,170366000058,0.0,0.0,1.0,0.0,0,28037225026il,il,0
19,280372250260001,94.6,0.6,1.2,40.7,19.0,167,21,170366000058,0.0,0.0,1.0,0.0,0,28037225026il,il,0
21,280372250260001,91.5,0.0,0.0,33.5,40.0,164,30,170366000058,0.9,0.0,0.1,0.45,0,28037225026il,il,1
17,280372260260001,90.4,0.0,3.8,29.8,51.9,104,27,170381000069,0.0,0.0,1.0,0.0,0,28037226026il,il,0
18,280372260260001,89.8,0.0,0.0,38.9,24.0,108,25,170381000069,0.0,0.0,1.0,0.0,0,28037226026il,il,0
19,280372260260001,88.2,0.0,3.9,32.4,32.0,102,25,170381000069,0.0,0.0,1.0,0.0,0,28037226026il,il,0
21,280372260260001,91.3,0.0,0.0,19.6,13.6,92,22,170381000069,0.2,0.0,0.8,0.1,0,28037226026il,il,1
17,280372270260002,96.3,0.0,0.5,44.2,46.2,215,105,170816000429,0.0,0.0,1.0,0.0,0,28037227026il,il,0
18,280372270260002,95.7,0.0,0.0,42.0,52.9,207,34,170816000429,0.0,0.0,1.0,0.0,0,28037227026il,il,0
19,280372270260002,96.4,0.0,0.9,45.5,33.3,224,30,170816000429,0.0,0.0,1.0,0.0,0,28037227026il,il,0
21,280372270260002,96.0,0.0,0.0,46.9,28.1,226,32,170816000429,0.0,0.0,1.0,0.0,0,28037227026il,il,1
17,280372280260001,92.2,0.1,5.2,21.1,48.3,812,214,171635001948,0.0,0.0,1.0,0.0,0,28037228026il,il,0
18,280372280260001,92.9,0.0,5.1,18.4,40.1,843,192,171635001948,0.0,0.0,1.0,0.0,0,28037228026il,il,0
19,280372280260001,92.4,0.0,5.0,20.0,40.8,828,191,171635001948,0.0,0.0,1.0,0.0,0,28037228026il,il,0
21,280372280260001,92.5,0.0,4.8,19.5,43.8,862,185,171635001948,1.0,0.0,0.0,0.5,0,28037228026il,il,1
17,280372290260001,68.4,11.8,18.3,67.3,30.4,551,137,172100002383,0.0,0.0,1.0,0.0,0,28037229026il,il,0
18,280372290260001,69.5,10.3,18.5,65.2,26.9,561,114,172100002383,0.0,0.0,1.0,0.0,0,28037229026il,il,0
19,280372290260001,70.5,10.1,16.5,72.8,12.0,552,118,172100002383,0.0,0.0,1.0,0.0,0,28037229026il,il,0
21,280372290260001,66.9,7.3,22.5,68.0,16.3,565,110,172100002383,1.0,0.0,0.0,0.5,0,28037229026il,il,1
17,280372300260002,77.4,2.2,13.0,35.9,36.2,270,148,174206004205,0.0,0.0,1.0,0.0,0,28037230026il,il,0
18,280372300260002,74.8,0.0,15.3,39.1,32.5,274,40,174206004205,0.0,0.0,1.0,0.0,0,28037230026il,il,0
19,280372300260002,76.1,2.4,14.2,38.5,37.3,247,45,174206004205,0.0,0.0,1.0,0.0,0,28037230026il,il,0
21,280372300260002,74.1,0.0,15.0,44.5,22.2,220,36,174206004205,0.8,0.0,0.2,0.4,0,28037230026il,il,1
17,280881000260001,88.6,0.4,5.3,33.0,35.3,264,68,173749003979,0.0,0.0,1.0,0.0,0,28088100026il,il,0
18,280881000260001,90.7,0.0,4.5,35.6,31.5,247,54,173749003979,0.0,0.0,1.0,0.0,0,28088100026il,il,0
19,280881000260001,93.0,0.5,2.8,36.4,23.9,214,46,173749003979,0.0,0.0,1.0,0.0,0,28088100026il,il,0
21,280881000260001,94.9,0.0,0.0,32.7,23.4,214,47,173749003979,0.3,0.0,0.7,0.15,0,28088100026il,il,1
17,300020010220001,6.5,84.5,1.2,99.4,12.5,168,98,170807000420,0.0,0.0,1.0,0.0,0,30002001022il,il,0
18,300020010220001,0.0,87.1,0.0,100.0,0.0,170,19,170807000420,0.0,0.0,1.0,0.0,0,30002001022il,il,0
19,300020010220001,6.3,83.5,0.8,99.2,0.0,127,14,170807000420,0.0,0.0,1.0,0.0,0,30002001022il,il,0
21,300020010220001,0.0,89.4,0.0,100.0,0.0,123,14,170807000420,0.7,0.3,0.0,0.65,0,30002001022il,il,1
17,300020050260001,85.1,13.2,0.9,100.0,18.5,114,27,171359001657,0.0,0.0,1.0,0.0,0,30002005026il,il,0
18,300020050260001,84.5,13.6,0.0,100.0,12.0,103,25,171359001657,0.0,0.0,1.0,0.0,0,30002005026il,il,0
19,300020050260001,76.0,21.9,1.0,97.9,14.3,96,21,171359001657,0.0,0.0,1.0,0.0,0,30002005026il,il,0
21,300020050260001,81.0,15.2,0.0,100.0,26.3,105,19,171359001657,1.0,0.0,0.0,0.5,0,30002005026il,il,1
17,300391650160001,52.9,28.3,10.6,58.6,42.0,988,243,170837000454,0.0,0.0,1.0,0.0,0,30039165016il,il,0
18,300391650160001,53.5,28.6,10.8,57.9,40.0,990,220,170837000454,0.0,0.0,1.0,0.0,0,30039165016il,il,0
19,300391650160001,53.1,28.6,10.9,60.6,36.7,991,248,170837000454,0.0,0.0,1.0,0.0,0,30039165016il,il,0
21,300391650160001,49.6,29.9,10.8,57.9,36.1,947,205,170837000454,0.0,0.0,1.0,0.0,0,30039165016il,il,1
17,300391760260001,95.9,0.0,2.4,39.4,23.9,292,68,170825000437,0.0,0.0,1.0,0.0,0,30039176026il,il,0
18,300391760260001,93.3,0.0,5.4,47.3,17.0,313,59,170825000437,0.0,0.0,1.0,0.0,0,30039176026il,il,0
19,300391760260001,92.9,0.6,5.2,53.2,25.3,308,76,170825000437,0.0,0.0,1.0,0.0,0,30039176026il,il,0
21,300391760260001,95.6,0.0,4.0,41.5,25.4,248,67,170825000437,0.8,0.0,0.2,0.4,0,30039176026il,il,1
17,300391860260001,73.0,14.7,6.1,99.0,28.4,625,147,172761002925,0.0,0.0,1.0,0.0,0,30039186026il,il,0
18,300391860260001,73.1,14.7,5.7,99.3,29.5,599,139,172761002925,0.0,0.0,1.0,0.0,0,30039186026il,il,0
19,300391860260001,70.1,14.2,8.2,99.0,31.3,599,152,172761002925,0.0,0.0,1.0,0.0,0,30039186026il,il,0
21,300391860260001,67.6,16.0,7.9,95.2,18.9,581,111,172761002925,1.0,0.0,0.0,0.5,0,30039186026il,il,1
17,300391960260001,94.2,0.8,3.3,43.3,28.6,120,29,171386001732,0.0,0.0,1.0,0.0,0,30039196026il,il,0
18,300391960260001,94.1,0.0,0.0,48.3,33.3,118,33,171386001732,0.0,0.0,1.0,0.0,0,30039196026il,il,0
19,300391960260001,95.7,3.4,0.9,51.7,34.6,116,26,171386001732,0.0,0.0,1.0,0.0,0,30039196026il,il,0
21,300391960260001,93.2,0.0,0.0,49.2,20.8,118,24,171386001732,0.4,0.0,0.6,0.2,0,30039196026il,il,1
17,300731010160001,97.5,0.9,0.2,34.2,34.5,444,116,173162003326,0.0,0.0,1.0,0.0,0,30073101016il,il,0
18,300731010160001,97.8,0.0,0.0,37.8,28.0,447,100,173162003326,0.0,0.0,1.0,0.0,0,30073101016il,il,0
19,300731010160001,98.2,0.7,0.0,34.8,29.3,454,92,173162003326,0.0,0.0,1.0,0.0,0,30073101016il,il,0
21,300731010160001,95.2,0.0,0.0,36.8,18.6,459,113,173162003326,0.2,0.0,0.8,0.1,0,30073101016il,il,1
