year,mergecode,totalenroll,white,black,hispanic,lowincome,mathpass,totaltest,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
,470712260260001,472,87.7,0.8,5.7,19.7,48.6,111,170801000407,0.0,0.0,1.0,0.0,0,47071226026il,il,0
,470712260260001,470,87.9,0.0,5.5,20.2,44.6,110,170801000407,0.0,0.0,1.0,0.0,0,47071226026il,il,0
,470712260260001,465,86.9,0.9,6.2,26.7,37.6,101,170801000407,0.0,0.0,1.0,0.0,0,47071226026il,il,0
,470712260260001,443,86.9,0.0,6.3,19.2,35.9,106,170801000407,0.3,0.0,0.7,0.15,0,47071226026il,il,1
,470980010260001,191,93.7,1.0,2.6,32.5,17.6,51,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,0
,470980010260001,199,94.0,0.0,0.0,31.2,36.2,47,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,0
,470980010260001,204,93.6,0.5,3.9,28.4,43.2,44,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,0
,470980010260001,196,93.9,0.0,5.1,29.6,30.5,59,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,1
,470980020260001,296,93.6,0.0,3.4,29.1,41.8,79,173395003488,0.0,0.0,1.0,0.0,0,47098002026il,il,0
,470980020260001,289,93.4,0.0,0.0,28.7,18.5,70,173395003488,0.0,0.0,1.0,0.0,0,47098002026il,il,0
,470980020260001,277,92.8,0.0,3.2,32.5,17.2,64,173395003488,0.0,0.0,1.0,0.0,0,47098002026il,il,0
,470980020260001,289,94.8,0.0,0.0,34.9,30.9,68,173395003488,0.6,0.1,0.3,0.4,0,47098002026il,il,1
,470980030260001,244,93.0,0.0,4.1,43.9,34.3,72,173283003400,0.0,0.0,1.0,0.0,0,47098003026il,il,0
,470980030260001,245,92.7,0.0,6.5,45.7,14.9,54,173283003400,0.0,0.0,1.0,0.0,0,47098003026il,il,0
,470980030260001,212,91.0,0.0,7.1,47.6,17.8,45,173283003400,0.0,0.0,1.0,0.0,0,47098003026il,il,0
,470980030260001,205,92.2,0.0,4.9,55.1,11.9,42,173283003400,0.9,0.1,0.0,0.55,0,47098003026il,il,1
,470980050260014,998,57.3,3.4,35.3,47.1,27.2,229,174231004261,0.0,0.0,1.0,0.0,0,47098005026il,il,0
,470980050260014,1044,56.5,3.4,34.7,53.4,22.2,234,174231004261,0.0,0.0,1.0,0.0,0,47098005026il,il,0
,470980050260014,1012,54.3,3.5,36.0,55.6,27.8,230,174231004261,0.0,0.0,1.0,0.0,0,47098005026il,il,0
,470980050260014,979,54.5,2.6,36.8,46.9,21.1,195,174231004261,0.9,0.0,0.1,0.45,0,47098005026il,il,1
,470980060260001,280,93.6,0.0,2.5,27.1,37.7,64,172671002852,0.0,0.0,1.0,0.0,0,47098006026il,il,0
,470980060260001,260,93.1,0.0,0.0,32.7,29.3,58,172671002852,0.0,0.0,1.0,0.0,0,47098006026il,il,0
,470980060260001,269,93.7,0.4,3.0,33.1,37.3,59,172671002852,0.0,0.0,1.0,0.0,0,47098006026il,il,0
,470980060260001,287,90.9,0.0,4.9,34.8,24.0,75,172671002852,0.7,0.0,0.3,0.35,0,47098006026il,il,1
,470983010170001,658,71.0,1.7,22.2,50.5,20.6,142,173438003525,0.0,0.0,1.0,0.0,0,47098301017il,il,0
,470983010170001,645,69.5,0.0,24.2,49.8,16.8,155,173438003525,0.0,0.0,1.0,0.0,0,47098301017il,il,0
,470983010170001,654,70.2,1.7,23.9,50.6,13.9,159,173438003525,0.0,0.0,1.0,0.0,0,47098301017il,il,0
,470983010170001,595,69.2,2.5,23.7,50.3,21.6,146,173438003525,1.0,0.0,0.0,0.5,0,47098301017il,il,1
,480721500250023,840,10.0,67.7,16.5,86.2,4.7,291,173123003274,0.0,0.0,1.0,0.0,0,48072150025il,il,0
,480721500250023,802,8.7,67.0,16.6,80.9,1.5,135,173123003274,0.0,0.0,1.0,0.0,0,48072150025il,il,0
,480721500250023,824,8.5,67.0,17.8,82.3,0.7,144,173123003274,0.0,0.0,1.0,0.0,0,48072150025il,il,0
,480721500250023,578,10.0,68.2,17.0,84.4,0.9,109,173123003274,0.6,0.1,0.3,0.4,0,48072150025il,il,1
,480721500250024,1385,13.6,65.8,11.1,76.5,9.0,234,173123003278,0.0,0.0,1.0,0.0,0,48072150025il,il,0
,480721500250024,1357,13.0,65.6,12.4,73.7,4.0,274,173123003278,0.0,0.0,1.0,0.0,0,48072150025il,il,0
,480721500250024,1229,12.2,64.6,14.2,73.0,3.7,318,173123003278,0.0,0.0,1.0,0.0,0,48072150025il,il,0
,480721500250024,1203,9.9,65.5,14.5,76.4,4.7,214,173123003278,0.4,0.3,0.3,0.5,0,48072150025il,il,1
,480721500250025,1251,45.4,31.0,7.0,40.8,38.3,285,173123003280,0.0,0.0,1.0,0.0,0,48072150025il,il,0
,480721500250025,1226,45.2,28.8,8.0,38.6,36.0,292,173123003280,0.0,0.0,1.0,0.0,0,48072150025il,il,0
,480721500250025,1268,44.3,30.7,8.3,39.7,36.3,277,173123003280,0.0,0.0,1.0,0.0,0,48072150025il,il,0
,480721500250025,1349,42.0,30.5,10.6,36.2,29.6,300,173123003280,0.6,0.1,0.3,0.4,0,48072150025il,il,1
,48072150025027C,597,10.7,71.9,9.7,70.2,2.2,362,173123006112,0.0,0.0,1.0,0.0,1,48072150025il,il,0
,48072150025027C,610,7.7,70.7,11.3,68.2,3.4,58,173123006112,0.0,0.0,1.0,0.0,1,48072150025il,il,0
,48072150025027C,573,8.2,68.4,12.6,67.4,9.4,53,173123006112,0.0,0.0,1.0,0.0,1,48072150025il,il,0
,48072150025027C,529,6.4,70.1,13.2,73.0,1.9,52,173123006112,0.82,0.0,0.18,0.41,1,48072150025il,il,1
,480722650260001,413,93.7,0.2,3.9,36.8,27.8,95,170004405230,0.0,0.0,1.0,0.0,0,48072265026il,il,0
,480722650260001,445,94.2,0.0,3.4,36.2,24.1,104,170004405230,0.0,0.0,1.0,0.0,0,48072265026il,il,0
,480722650260001,419,93.8,0.0,3.8,39.1,17.3,101,170004405230,0.0,0.0,1.0,0.0,0,48072265026il,il,0
,480722650260001,364,94.2,0.0,0.0,35.4,15.7,70,170004405230,0.9,0.0,0.1,0.45,0,48072265026il,il,1
,480723090260003,225,92.9,2.2,0.4,19.1,41.1,56,170720000375,0.0,0.0,1.0,0.0,0,48072309026il,il,0
,480723090260003,241,95.9,0.0,0.0,19.5,50.9,59,170720000375,0.0,0.0,1.0,0.0,0,48072309026il,il,0
,480723090260003,232,95.3,0.4,0.9,15.1,51.8,54,170720000375,0.0,0.0,1.0,0.0,0,48072309026il,il,0
,480723090260003,215,98.6,0.0,0.0,10.7,39.3,51,170720000375,0.4,0.0,0.6,0.2,0,48072309026il,il,1
,480723100160001,1015,80.7,10.4,3.4,44.3,21.2,257,172295002535,0.0,0.0,1.0,0.0,0,48072310016il,il,0
,480723100160001,1009,78.0,9.9,4.5,43.8,20.5,244,172295002535,0.0,0.0,1.0,0.0,0,48072310016il,il,0
,480723100160001,943,77.5,10.6,3.9,41.1,25.5,201,172295002535,0.0,0.0,1.0,0.0,0,48072310016il,il,0
,480723100160001,901,76.6,10.4,5.7,40.1,14.2,183,172295002535,1.0,0.0,0.0,0.5,0,48072310016il,il,1
,480723210260007,637,92.6,1.1,2.5,30.9,42.0,157,171997002256,0.0,0.0,1.0,0.0,0,48072321026il,il,0
,480723210260007,622,93.6,0.0,1.9,33.8,32.3,127,171997002256,0.0,0.0,1.0,0.0,0,48072321026il,il,0
,480723210260007,598,90.1,0.7,3.7,30.6,35.3,153,171997002256,0.0,0.0,1.0,0.0,0,48072321026il,il,0
,480723210260007,610,88.0,0.0,4.8,33.8,30.0,140,171997002256,0.0,0.0,1.0,0.0,0,48072321026il,il,1
,480723220260004,213,96.2,1.4,1.4,16.0,36.0,50,171405001758,0.0,0.0,1.0,0.0,0,48072322026il,il,0
,480723220260004,233,93.6,0.0,0.0,15.9,39.7,58,171405001758,0.0,0.0,1.0,0.0,0,48072322026il,il,0
,480723220260004,214,92.1,1.4,3.3,17.3,54.2,48,171405001758,0.0,0.0,1.0,0.0,0,48072322026il,il,0
,480723220260004,178,94.4,0.0,0.0,13.5,38.2,34,171405001758,0.2,0.0,0.8,0.1,0,48072322026il,il,1
,480723230260004,1273,74.5,6.7,3.0,6.8,65.8,316,171270001522,0.0,0.0,1.0,0.0,0,48072323026il,il,0
,480723230260004,1304,72.7,6.1,3.8,10.4,69.6,316,171270001522,0.0,0.0,1.0,0.0,0,48072323026il,il,0
,480723230260004,1273,70.4,6.1,3.9,12.8,63.6,304,171270001522,0.0,0.0,1.0,0.0,0,48072323026il,il,0
,480723230260004,1335,67.4,5.9,3.9,12.5,59.9,294,171270001522,0.0,0.0,1.0,0.0,0,48072323026il,il,1
,480723250260005,207,74.9,8.7,5.8,51.7,18.9,39,173127003300,0.0,0.0,1.0,0.0,0,48072325026il,il,0
,480723250260005,206,72.8,7.8,6.3,66.0,15.9,44,173127003300,0.0,0.0,1.0,0.0,0,48072325026il,il,0
,480723250260005,208,74.5,9.6,7.2,56.3,14.6,48,173127003300,0.0,0.0,1.0,0.0,0,48072325026il,il,0
,480723250260005,221,64.3,13.1,7.2,58.8,13.0,46,173127003300,0.5,0.0,0.5,0.25,0,48072325026il,il,1
,480723260260005,404,91.6,1.2,4.2,27.7,58.0,226,173277003396,0.0,0.0,1.0,0.0,0,48072326026il,il,0
,480723260260005,397,89.2,0.0,5.0,30.5,42.9,56,173277003396,0.0,0.0,1.0,0.0,0,48072326026il,il,0
,480723260260005,404,89.4,2.0,5.0,31.7,52.7,55,173277003396,0.0,0.0,1.0,0.0,0,48072326026il,il,0
,480723260260005,367,88.8,0.0,6.0,31.3,44.7,56,173277003396,0.0,0.0,1.0,0.0,0,48072326026il,il,1
,480723270260008,254,92.5,0.4,2.8,22.8,55.2,67,171996002250,0.0,0.0,1.0,0.0,0,48072327026il,il,0
,480723270260008,253,92.5,0.0,0.0,25.3,35.5,62,171996002250,0.0,0.0,1.0,0.0,0,48072327026il,il,0
,480723270260008,252,92.9,0.8,3.2,29.4,31.8,69,171996002250,0.0,0.0,1.0,0.0,0,48072327026il,il,0
,480723270260008,258,93.4,0.0,0.0,27.1,20.0,50,171996002250,0.2,0.1,0.7,0.2,0,48072327026il,il,1
,490810300170001,1668,54.7,12.5,26.0,59.4,17.8,405,173987004008,0.0,0.0,1.0,0.0,0,49081030017il,il,0
,490810300170001,1665,53.9,13.2,25.4,62.3,16.6,397,173987004008,0.0,0.0,1.0,0.0,0,49081030017il,il,0
,490810300170001,1677,54.0,14.3,24.7,59.8,16.9,399,173987004008,0.0,0.0,1.0,0.0,0,49081030017il,il,0
,490810300170001,1737,50.4,18.8,24.6,58.2,13.7,321,173987004008,0.0,0.0,1.0,0.0,0,49081030017il,il,1
,490810400220001,2037,58.0,7.5,26.7,42.8,26.6,501,172640002824,0.0,0.0,1.0,0.0,0,49081040022il,il,0
,490810400220001,2082,56.3,8.5,27.0,45.8,28.6,484,172640002824,0.0,0.0,1.0,0.0,0,49081040022il,il,0
,490810400220001,2082,55.3,8.5,27.8,47.3,21.6,476,172640002824,0.0,0.0,1.0,0.0,0,49081040022il,il,0
,490810400220001,2087,54.6,9.3,27.8,42.8,16.4,464,172640002824,0.8,0.1,0.1,0.5,0,49081040022il,il,1
,490810410250001,1657,47.9,31.4,11.4,60.4,17.5,369,173441003540,0.0,0.0,1.0,0.0,0,49081041025il,il,0
,490810410250001,1597,46.5,31.3,12.3,58.7,15.3,366,173441003540,0.0,0.0,1.0,0.0,0,49081041025il,il,0
,490810410250001,1594,45.9,30.9,13.4,58.5,15.4,372,173441003540,0.0,0.0,1.0,0.0,0,49081041025il,il,0
,490810410250001,1666,42.7,30.8,14.0,45.6,8.4,385,173441003540,0.7,0.3,0.0,0.65,0,49081041025il,il,1
,490811000260001,326,94.5,0.3,1.5,22.7,36.4,77,173393003484,0.0,0.0,1.0,0.0,0,49081100026il,il,0
,490811000260001,329,93.0,0.0,0.0,20.7,36.3,80,173393003484,0.0,0.0,1.0,0.0,0,49081100026il,il,0
,490811000260001,334,94.0,0.3,5.1,2.7,34.9,83,173393003484,0.0,0.0,1.0,0.0,0,49081100026il,il,0
,490811000260001,325,92.0,0.0,5.8,22.2,29.1,79,173393003484,0.9,0.1,0.0,0.55,0,49081100026il,il,1
,490812000260001,475,88.4,2.1,4.8,22.9,33.1,118,173618003747,0.0,0.0,1.0,0.0,0,49081200026il,il,0
,490812000260001,462,88.7,0.0,5.2,19.5,36.1,108,173618003747,0.0,0.0,1.0,0.0,0,49081200026il,il,0
,490812000260001,438,90.6,1.6,4.6,20.1,39.4,104,173618003747,0.0,0.0,1.0,0.0,0,49081200026il,il,0
,490812000260001,423,89.6,0.0,6.4,23.6,25.8,93,173618003747,0.6,0.0,0.4,0.3,0,49081200026il,il,1
,490813000260001,367,95.9,0.0,1.9,19.9,45.5,77,173444003549,0.0,0.0,1.0,0.0,0,49081300026il,il,0
,490813000260001,350,94.0,0.0,2.9,22.9,38.5,83,173444003549,0.0,0.0,1.0,0.0,0,49081300026il,il,0
,490813000260001,360,96.1,0.3,2.2,20.6,32.6,92,173444003549,0.0,0.0,1.0,0.0,0,49081300026il,il,0
,490813000260001,354,94.4,0.0,0.0,17.2,40.0,95,173444003549,0.2,0.0,0.8,0.1,0,49081300026il,il,1
,500820090260003,272,69.9,21.0,1.5,41.9,40.7,155,172230002498,0.0,0.0,1.0,0.0,0,50082009026il,il,0
,500820090260003,263,71.5,17.9,0.0,41.1,23.1,39,172230002498,0.0,0.0,1.0,0.0,0,50082009026il,il,0
,500820090260003,274,72.3,16.1,1.1,42.3,17.2,29,172230002498,0.0,0.0,1.0,0.0,0,50082009026il,il,0
,500820090260003,266,68.8,19.2,0.0,35.0,5.0,20,172230002498,0.7,0.1,0.2,0.45,0,50082009026il,il,1
,500820190260001,1059,70.8,13.7,5.1,17.8,34.9,246,172494002701,0.0,0.0,1.0,0.0,0,50082019026il,il,0
,500820190260001,1078,70.2,13.5,5.8,19.1,38.4,224,172494002701,0.0,0.0,1.0,0.0,0,50082019026il,il,0
,500820190260001,1086,72.1,12.7,7.6,21.5,53.7,270,172494002701,0.0,0.0,1.0,0.0,0,50082019026il,il,0
,500820190260001,1121,71.3,9.4,8.5,16.6,39.4,270,172494002701,0.6,0.1,0.3,0.4,0,50082019026il,il,1
,500820400260001,268,96.6,0.0,0.4,59.7,24.4,133,172465002672,0.0,0.0,1.0,0.0,0,50082040026il,il,0
,500820400260001,255,96.1,0.0,0.0,59.2,13.2,53,172465002672,0.0,0.0,1.0,0.0,0,50082040026il,il,0
,500820400260001,250,93.6,0.4,1.2,59.6,29.3,41,172465002672,0.0,0.0,1.0,0.0,0,50082040026il,il,0
,500820400260001,235,90.2,0.0,0.0,60.4,20.0,35,172465002672,0.45,0.0,0.55,0.23,0,50082040026il,il,1
,500820600260003,170,97.1,0.0,1.2,25.9,22.9,48,172796002958,0.0,0.0,1.0,0.0,0,50082060026il,il,0
,500820600260003,163,97.5,0.0,0.0,32.5,20.8,24,172796002958,0.0,0.0,1.0,0.0,0,50082060026il,il,0
,500820600260003,148,95.3,2.7,0.7,31.8,8.8,45,172796002958,0.0,0.0,1.0,0.0,0,50082060026il,il,0
,500820600260003,142,95.8,0.0,0.0,47.9,6.3,32,172796002958,0.5,0.1,0.4,0.35,0,50082060026il,il,1
,500820770160001,661,96.1,1.7,1.2,16.5,46.1,145,171584001892,0.0,0.0,1.0,0.0,0,50082077016il,il,0
,500820770160001,633,94.5,0.0,0.0,13.6,41.9,148,171584001892,0.0,0.0,1.0,0.0,0,50082077016il,il,0
,500820770160001,654,95.0,0.5,1.7,14.1,53.5,174,171584001892,0.0,0.0,1.0,0.0,0,50082077016il,il,0
,500820770160001,650,94.6,0.0,2.3,12.9,29.1,175,171584001892,1.0,0.0,0.0,0.5,0,50082077016il,il,1
,500821870260011,927,6.8,90.5,1.4,84.3,2.5,213,170804000409,0.0,0.0,1.0,0.0,0,50082187026il,il,0
,500821870260011,883,6.0,90.6,1.6,84.8,1.1,185,170804000409,0.0,0.0,1.0,0.0,0,50082187026il,il,0
,500821870260011,772,5.2,90.5,1.8,91.2,1.5,135,170804000409,0.0,0.0,1.0,0.0,0,50082187026il,il,0
,500821870260011,784,4.2,90.7,1.7,91.5,5.7,88,170804000409,0.1,0.9,0.0,0.95,0,50082187026il,il,1
,50082189022001C,109,0.9,97.2,0.9,98.2,3.8,26,171332003770,0.0,0.0,1.0,0.0,1,50082189022il,il,0
,50082189022001C,107,0.0,97.2,0.0,87.9,4.3,23,171332003770,0.0,0.0,1.0,0.0,1,50082189022il,il,0
,50082189022001C,113,0.9,96.5,0.9,97.3,5.7,37,171332003770,0.0,0.0,1.0,0.0,1,50082189022il,il,0
,50082189022001C,113,0.0,99.1,0.0,100.0,4.3,23,171332003770,1.0,0.0,0.0,0.5,1,50082189022il,il,1
,500821890220043,1289,0.5,98.1,0.9,98.0,2.0,305,171332004975,0.0,0.0,1.0,0.0,0,50082189022il,il,0
,500821890220043,1235,0.0,98.1,0.9,92.1,1.2,243,171332004975,0.0,0.0,1.0,0.0,0,50082189022il,il,0
,500821890220043,1089,0.8,98.1,0.6,97.2,1.1,294,171332004975,0.0,0.0,1.0,0.0,0,50082189022il,il,0
,500821890220043,1170,0.0,97.9,0.9,99.5,0.0,212,171332004975,1.0,0.0,0.0,0.5,0,50082189022il,il,1
,500821960260001,281,88.6,4.3,2.8,50.5,15.9,63,171272001527,0.0,0.0,1.0,0.0,0,50082196026il,il,0
,500821960260001,278,88.5,0.0,0.0,52.2,21.5,65,171272001527,0.0,0.0,1.0,0.0,0,50082196026il,il,0
,500821960260001,264,88.3,2.3,2.3,51.5,25.0,61,171272001527,0.0,0.0,1.0,0.0,0,50082196026il,il,0
,500821960260001,262,82.8,0.0,0.0,57.6,13.8,58,171272001527,0.8,0.0,0.2,0.4,0,50082196026il,il,1
,500822010170001,2557,46.1,39.9,4.7,41.6,30.4,624,170564000242,0.0,0.0,1.0,0.0,0,50082201017il,il,0
,500822010170001,2476,45.0,40.8,4.6,43.3,28.8,566,170564000242,0.0,0.0,1.0,0.0,0,50082201017il,il,0
,500822010170001,2392,46.3,40.1,4.7,44.5,32.8,617,170564000242,0.0,0.0,1.0,0.0,0,50082201017il,il,0
,500822010170001,2414,44.5,43.4,5.1,43.5,23.2,540,170564000242,0.8,0.2,0.0,0.6,0,50082201017il,il,1
,500822010170002,2157,53.1,37.1,3.2,47.2,29.5,478,170564000243,0.0,0.0,1.0,0.0,0,50082201017il,il,0
,500822010170002,2068,52.4,38.3,4.1,49.4,28.8,478,170564000243,0.0,0.0,1.0,0.0,0,50082201017il,il,0
,500822010170002,2159,52.3,38.8,3.9,49.1,26.1,529,170564000243,0.0,0.0,1.0,0.0,0,50082201017il,il,0
,500822010170002,2127,49.7,41.5,4.2,50.2,18.8,548,170564000243,0.8,0.2,0.0,0.6,0,50082201017il,il,1
,500822030170001,2405,64.7,19.6,5.0,24.4,49.0,585,172979003090,0.0,0.0,1.0,0.0,0,50082203017il,il,0
,500822030170001,2409,65.7,18.6,5.4,21.7,49.4,543,172979003090,0.0,0.0,1.0,0.0,0,50082203017il,il,0
,500822030170001,2401,64.8,19.3,5.6,23.6,54.7,587,172979003090,0.0,0.0,1.0,0.0,0,50082203017il,il,0
,500822030170001,2479,62.6,20.4,6.6,20.5,32.3,602,172979003090,0.8,0.2,0.0,0.6,0,50082203017il,il,1
,510652020260001,487,94.3,0.6,0.6,35.1,28.4,235,173141003313,0.0,0.0,1.0,0.0,0,51065202026il,il,0
,510652020260001,479,94.6,0.0,0.0,41.3,16.4,67,173141003313,0.0,0.0,1.0,0.0,0,51065202026il,il,0
,510652020260001,469,93.6,1.3,0.9,37.7,29.4,86,173141003313,0.0,0.0,1.0,0.0,0,51065202026il,il,0
,510652020260001,413,94.4,0.0,0.0,33.4,25.4,55,173141003313,0.0,0.0,1.0,0.0,0,51065202026il,il,1
,510652130260001,289,94.1,0.3,1.7,22.5,28.8,52,170447000131,0.0,0.0,1.0,0.0,0,51065213026il,il,0
,510652130260001,303,94.7,0.0,0.0,27.7,40.3,77,170447000131,0.0,0.0,1.0,0.0,0,51065213026il,il,0
,510652130260001,321,97.2,0.3,0.6,25.2,24.6,69,170447000131,0.0,0.0,1.0,0.0,0,51065213026il,il,0
,510652130260001,321,95.3,0.0,0.0,29.9,23.2,73,170447000131,0.9,0.0,0.1,0.45,0,51065213026il,il,1
,510840010260001,159,97.5,0.0,0.6,29.6,29.6,27,173945003991,0.0,0.0,1.0,0.0,0,51084001026il,il,0
,510840010260001,139,95.0,0.0,0.0,33.1,29.3,41,173945003991,0.0,0.0,1.0,0.0,0,51084001026il,il,0
,510840010260001,150,92.7,2.0,0.7,34.7,14.3,35,173945003991,0.0,0.0,1.0,0.0,0,51084001026il,il,0
,510840010260001,155,92.9,0.0,0.0,89.0,16.7,30,173945003991,1.0,0.0,0.0,0.5,0,51084001026il,il,1
,51084003A260001,774,92.2,1.9,0.9,12.7,42.9,191,173432003518,0.0,0.0,1.0,0.0,0,51084003A26il,il,0
,51084003A260001,766,93.2,1.7,0.0,10.3,32.0,188,173432003518,0.0,0.0,1.0,0.0,0,51084003A26il,il,0
,51084003A260001,801,92.8,1.6,0.9,11.1,37.6,191,173432003518,0.0,0.0,1.0,0.0,0,51084003A26il,il,0
,51084003A260001,758,91.8,2.2,0.0,13.7,29.1,210,173432003518,0.8,0.2,0.0,0.6,0,51084003A26il,il,1
,510840050260001,1382,81.2,5.9,3.8,16.9,46.4,351,170492000184,0.0,0.0,1.0,0.0,0,51084005026il,il,0
,510840050260001,1403,79.5,4.8,4.8,17.7,41.9,329,170492000184,0.0,0.0,1.0,0.0,0,51084005026il,il,0
,510840050260001,1395,78.6,5.2,4.5,19.1,49.5,312,170492000184,0.0,0.0,1.0,0.0,0,51084005026il,il,0
,510840050260001,1461,78.4,5.6,4.0,18.3,33.4,332,170492000184,0.5,0.3,0.2,0.55,0,51084005026il,il,1
,510840080260001,423,93.4,1.4,2.1,13.7,36.3,113,173192003349,0.0,0.0,1.0,0.0,0,51084008026il,il,0
,510840080260001,420,91.2,0.0,2.9,11.0,40.3,119,173192003349,0.0,0.0,1.0,0.0,0,51084008026il,il,0
,510840080260001,420,91.7,2.1,2.1,12.6,41.1,90,173192003349,0.0,0.0,1.0,0.0,0,51084008026il,il,0
,510840080260001,400,91.0,2.5,0.0,19.3,36.2,106,173192003349,0.4,0.3,0.3,0.5,0,51084008026il,il,1
,510840100260001,389,95.4,1.0,1.3,30.8,17.5,82,170462000142,0.0,0.0,1.0,0.0,0,51084010026il,il,0
,510840100260001,393,96.4,0.0,0.0,30.0,19.8,96,170462000142,0.0,0.0,1.0,0.0,0,51084010026il,il,0
,510840100260001,414,95.2,0.5,1.0,32.1,27.5,105,170462000142,0.0,0.0,1.0,0.0,0,51084010026il,il,0
,510840100260001,387,92.0,0.0,2.6,26.1,11.8,93,170462000142,0.27,0.27,0.45,0.41,0,51084010026il,il,1
,510840110260001,283,98.2,0.4,0.0,26.9,26.7,143,173093003221,0.0,0.0,1.0,0.0,0,51084011026il,il,0
,510840110260001,273,96.3,0.0,0.0,24.9,10.3,39,173093003221,0.0,0.0,1.0,0.0,0,51084011026il,il,0
,510840110260001,255,94.9,1.6,0.0,30.2,10.0,40,173093003221,0.0,0.0,1.0,0.0,0,51084011026il,il,0
,510840110260001,230,94.8,0.0,0.0,18.7,12.1,33,173093003221,0.1,0.4,0.5,0.45,0,51084011026il,il,1
,510840140260001,420,94.8,1.0,0.2,45.7,29.0,106,173410003498,0.0,0.0,1.0,0.0,0,51084014026il,il,0
,510840140260001,407,93.1,2.7,0.0,43.0,32.3,93,173410003498,0.0,0.0,1.0,0.0,0,51084014026il,il,0
,510840140260001,403,91.6,2.5,1.2,48.1,23.7,94,173410003498,0.0,0.0,1.0,0.0,0,51084014026il,il,0
,510840140260001,398,88.7,3.8,2.8,44.5,15.3,98,173410003498,0.9,0.1,0.0,0.55,0,51084014026il,il,1
,510840150260001,467,95.7,1.3,0.6,7.3,56.5,131,174248004271,0.0,0.0,1.0,0.0,0,51084015026il,il,0
,510840150260001,467,94.2,0.0,0.0,8.8,49.1,112,174248004271,0.0,0.0,1.0,0.0,0,51084015026il,il,0
,510840150260001,447,94.2,1.6,0.9,11.2,39.8,98,174248004271,0.0,0.0,1.0,0.0,0,51084015026il,il,0
,510840150260001,469,94.0,0.0,0.0,12.2,22.4,107,174248004271,0.9,0.1,0.0,0.55,0,51084015026il,il,1
,510840160260001,260,93.8,1.2,0.8,32.7,38.9,57,172799002960,0.0,0.0,1.0,0.0,0,51084016026il,il,0
,510840160260001,249,94.0,0.0,0.0,26.9,29.0,62,172799002960,0.0,0.0,1.0,0.0,0,51084016026il,il,0
,510840160260001,273,93.8,0.4,0.7,27.5,34.3,70,172799002960,0.0,0.0,1.0,0.0,0,51084016026il,il,0
,510840160260001,262,92.4,0.0,0.0,24.8,30.6,75,172799002960,0.3,0.0,0.7,0.15,0,51084016026il,il,1
,510841860250001,1254,47.9,39.6,2.2,70.7,16.0,278,173708003829,0.0,0.0,1.0,0.0,0,51084186025il,il,0
,510841860250001,1199,48.3,39.1,2.3,76.3,12.2,214,173708003829,0.0,0.0,1.0,0.0,0,51084186025il,il,0
,510841860250001,1132,48.6,38.4,2.4,63.4,14.3,221,173708003829,0.0,0.0,1.0,0.0,0,51084186025il,il,0
,510841860250001,1084,46.2,38.7,2.4,68.2,9.6,147,173708003829,0.45,0.45,0.09,0.68,0,51084186025il,il,1
,510841860250002,1506,54.2,28.6,4.2,37.5,37.9,323,173708003838,0.0,0.0,1.0,0.0,0,51084186025il,il,0
,510841860250002,1415,55.0,26.5,4.8,39.4,41.6,353,173708003838,0.0,0.0,1.0,0.0,0,51084186025il,il,0
,510841860250002,1477,53.2,28.0,4.3,31.7,35.9,275,173708003838,0.0,0.0,1.0,0.0,0,51084186025il,il,0
,510841860250002,1488,52.3,28.7,4.5,32.9,45.2,197,173708003838,0.45,0.45,0.09,0.68,0,51084186025il,il,1
,510841860250003,1206,39.3,48.8,2.8,63.6,18.0,268,173708003839,0.0,0.0,1.0,0.0,0,51084186025il,il,0
,510841860250003,1233,39.7,50.0,2.9,68.3,14.8,250,173708003839,0.0,0.0,1.0,0.0,0,51084186025il,il,0
,510841860250003,1229,36.9,51.1,2.8,56.4,14.1,213,173708003839,0.0,0.0,1.0,0.0,0,51084186025il,il,0
,510841860250003,1232,34.7,50.3,2.8,60.2,18.9,127,173708003839,0.45,0.45,0.09,0.68,0,51084186025il,il,1
,530601260260001,298,98.7,0.7,0.0,48.3,19.3,60,171851002143,0.0,0.0,1.0,0.0,0,53060126026il,il,0
,530601260260001,276,97.8,0.0,0.0,43.1,25.8,62,171851002143,0.0,0.0,1.0,0.0,0,53060126026il,il,0
,530601260260001,266,96.6,0.0,0.0,38.0,21.5,65,171851002143,0.0,0.0,1.0,0.0,0,53060126026il,il,0
,530601260260001,295,94.6,0.0,0.0,42.0,13.6,59,171851002143,0.3,0.0,0.7,0.15,0,53060126026il,il,1
,530601890260001,220,94.5,0.0,0.5,51.4,8.9,56,170011305387,0.0,0.0,1.0,0.0,0,53060189026il,il,0
,530601890260001,193,94.8,0.0,0.0,45.6,6.5,46,170011305387,0.0,0.0,1.0,0.0,0,53060189026il,il,0
,530601890260001,179,92.7,0.0,2.2,49.2,8.3,37,170011305387,0.0,0.0,1.0,0.0,0,53060189026il,il,0
,530601890260001,188,93.1,0.0,0.0,44.7,7.1,42,170011305387,0.4,0.2,0.4,0.4,0,53060189026il,il,1
