year,mergecode,mathpass,elapass,totaltest,totalenroll,white,black,hispanic,lowincome,droprate,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,districtcode,state,year_21
17,11087005A260001,31.3,25.0,32,105,98.1,0.0,0.0,33.3,1.0,173783003887,0.0,0.0,1.0,0.0,11087005A26il,il,0
18,11087005A260001,30.8,30.7,26,105,99.0,0.0,0.0,32.4,0.0,173783003887,0.0,0.0,1.0,0.0,11087005A26il,il,0
19,11087005A260001,35.3,47.1,17,110,100.0,0.0,0.0,29.1,5.2,173783003887,0.0,0.0,1.0,0.0,11087005A26il,il,0
21,11087005A260001,18.8,28.2,32,122,99.2,0.0,0.0,30.3,1.6,173783003887,0.1,0.0,0.9,0.05,11087005A26il,il,1
17,110870210260001,32.1,39.6,53,246,93.9,3.3,0.8,41.1,18.4,170910002875,0.0,0.0,1.0,0.0,11087021026il,il,0
18,110870210260001,16.1,32.3,62,218,93.1,0.0,0.0,41.7,1.8,170910002875,0.0,0.0,1.0,0.0,11087021026il,il,0
19,110870210260001,21.4,30.4,56,223,93.7,3.6,0.0,34.5,2.4,170910002875,0.0,0.0,1.0,0.0,11087021026il,il,0
21,110870210260001,11.8,21.5,51,216,95.8,0.0,0.0,37.5,4.3,170910002875,0.4,0.2,0.4,0.4,11087021026il,il,1
17,120130250260001,25.6,35.9,39,198,98.5,0.5,0.5,43.4,0.5,172881003025,0.0,0.0,1.0,0.0,12013025026il,il,0
18,120130250260001,28.6,30.6,49,196,98.0,0.0,0.0,40.3,3.6,172881003025,0.0,0.0,1.0,0.0,12013025026il,il,0
19,120130250260001,19.1,31.9,47,191,97.4,0.0,0.5,40.8,9.3,172881003025,0.0,0.0,1.0,0.0,12013025026il,il,0
21,120130250260001,20.8,16.7,48,181,94.5,0.0,0.0,44.8,4.7,172881003025,0.0,0.0,1.0,0.0,12013025026il,il,1
17,120130350260001,14.8,38.3,82,372,95.7,0.3,1.3,51.9,3.2,171540001841,0.0,0.0,1.0,0.0,12013035026il,il,0
18,120130350260001,14.9,30.9,94,358,93.3,0.0,0.0,43.9,2.5,171540001841,0.0,0.0,1.0,0.0,12013035026il,il,0
19,120130350260001,8.9,32.2,57,352,93.2,0.0,2.0,40.1,6.9,171540001841,0.0,0.0,1.0,0.0,12013035026il,il,0
21,120130350260001,9.1,16.9,77,383,92.2,0.0,2.9,50.4,3.8,171540001841,0.0,0.1,0.9,0.1,12013035026il,il,1
17,120170010260001,27.8,44.4,18,100,98.0,1.0,0.0,44.0,1.0,171992002249,0.0,0.0,1.0,0.0,12017001026il,il,0
18,120170010260001,25.9,40.7,27,103,97.1,0.0,0.0,46.6,0.0,171992002249,0.0,0.0,1.0,0.0,12017001026il,il,0
19,120170010260001,18.5,29.6,28,108,91.7,0.0,1.9,47.2,3.6,171992002249,0.0,0.0,1.0,0.0,12017001026il,il,0
21,120170010260001,21.5,28.6,28,103,89.3,0.0,0.0,40.8,1.0,171992002249,0.3,0.0,0.7,0.15,12017001026il,il,1
17,120170020260001,27.8,31.5,113,457,92.1,0.7,2.6,38.9,1.5,173423003508,0.0,0.0,1.0,0.0,12017002026il,il,0
18,120170020260001,32.0,42.0,100,449,91.1,0.0,3.3,38.3,2.2,173423003508,0.0,0.0,1.0,0.0,12017002026il,il,0
19,120170020260001,17.1,29.5,105,460,90.9,1.1,3.7,38.3,2.3,173423003508,0.0,0.0,1.0,0.0,12017002026il,il,0
21,120170020260001,23.8,26.6,109,493,90.7,2.0,3.0,39.6,3.7,173423003508,0.0,0.0,1.0,0.0,12017002026il,il,1
17,120170030260001,34.6,38.5,26,107,100.0,0.0,0.0,20.6,0.0,173048003170,0.0,0.0,1.0,0.0,12017003026il,il,0
18,120170030260001,24.0,24.0,25,90,100.0,0.0,0.0,31.1,1.1,173048003170,0.0,0.0,1.0,0.0,12017003026il,il,0
19,120170030260001,33.4,42.9,21,85,100.0,0.0,0.0,40.0,3.3,173048003170,0.0,0.0,1.0,0.0,12017003026il,il,0
21,120170030260001,27.8,22.3,18,85,97.6,0.0,0.0,41.2,5.9,173048003170,0.1,0.0,0.9,0.05,12017003026il,il,1
17,120170040260001,37.5,45.8,49,179,93.3,1.1,2.2,35.2,1.7,172942003075,0.0,0.0,1.0,0.0,12017004026il,il,0
18,120170040260001,25.8,20.0,35,191,93.2,0.0,0.0,35.6,2.6,172942003075,0.0,0.0,1.0,0.0,12017004026il,il,0
19,120170040260001,25.0,25.0,41,173,95.4,0.6,1.7,40.5,5.6,172942003075,0.0,0.0,1.0,0.0,12017004026il,il,0
21,120170040260001,17.0,12.2,41,190,95.3,0.0,0.0,47.9,6.9,172942003075,0.1,0.0,0.9,0.05,12017004026il,il,1
17,120400010260001,30.5,30.5,106,462,97.2,0.4,1.1,33.3,0.2,172038002299,0.0,0.0,1.0,0.0,12040001026il,il,0
18,120400010260001,27.8,30.6,108,456,97.8,0.0,0.0,34.2,0.4,172038002299,0.0,0.0,1.0,0.0,12040001026il,il,0
19,120400010260001,22.2,31.6,118,453,97.6,0.0,1.3,36.6,2.7,172038002299,0.0,0.0,1.0,0.0,12040001026il,il,0
21,120400010260001,22.0,19.0,100,415,97.8,0.0,0.0,35.2,2.7,172038002299,0.0,0.0,1.0,0.0,12040001026il,il,1
17,120510100260001,20.7,34.5,209,428,95.3,0.2,1.4,53.3,2.6,172213005283,0.0,0.0,1.0,0.0,12051010026il,il,0
18,120510100260001,19.1,28.6,63,404,95.8,0.0,0.0,55.7,2.6,172213005283,0.0,0.0,1.0,0.0,12051010026il,il,0
19,120510100260001,16.9,28.8,59,409,95.4,0.0,1.2,56.7,4.6,172213005283,0.0,0.0,1.0,0.0,12051010026il,il,0
21,120510100260001,4.9,16.4,61,394,96.2,0.0,0.0,50.8,3.5,172213005283,0.1,0.0,0.9,0.05,12051010026il,il,1
17,120510200260008,10.3,19.2,79,320,93.1,0.9,3.1,51.6,5.0,172215002488,0.0,0.0,1.0,0.0,12051020026il,il,0
18,120510200260008,10.5,20.9,67,300,94.0,0.0,0.0,54.3,4.3,172215002488,0.0,0.0,1.0,0.0,12051020026il,il,0
19,120510200260008,13.9,22.2,72,319,94.0,0.3,2.5,48.0,6.5,172215002488,0.0,0.0,1.0,0.0,12051020026il,il,0
21,120510200260008,13.8,21.3,80,322,92.5,0.0,4.0,57.8,6.1,172215002488,0.2,0.1,0.7,0.2,12051020026il,il,1
17,120800010260001,25.2,34.0,162,733,92.2,0.4,3.7,45.0,1.9,171329001583,0.0,0.0,1.0,0.0,12080001026il,il,0
18,120800010260001,23.8,35.5,172,742,92.3,0.0,3.5,44.7,2.0,171329001583,0.0,0.0,1.0,0.0,12080001026il,il,0
19,120800010260001,17.8,24.8,157,721,91.5,0.4,3.7,41.2,5.4,171329001583,0.0,0.0,1.0,0.0,12080001026il,il,0
21,120800010260001,17.4,21.1,161,722,89.1,0.0,5.4,41.8,4.8,171329001583,0.45,0.09,0.45,0.32,12080001026il,il,1
17,130140010260001,32.9,28.6,70,318,91.2,3.5,1.6,34.3,1.3,170846000466,0.0,0.0,1.0,0.0,13014001026il,il,0
18,130140010260001,34.2,28.3,85,321,91.3,0.0,0.0,34.3,0.6,170846000466,0.0,0.0,1.0,0.0,13014001026il,il,0
19,130140010260001,26.1,32.3,65,307,91.2,2.0,1.3,38.8,7.7,170846000466,0.0,0.0,1.0,0.0,13014001026il,il,0
21,130140010260001,17.5,25.4,63,300,92.0,3.3,0.0,37.3,5.2,170846000466,0.1,0.0,0.9,0.05,13014001026il,il,1
17,130140030260006,39.2,41.2,99,396,88.4,2.0,5.8,26.5,1.5,173942003990,0.0,0.0,1.0,0.0,13014003026il,il,0
18,130140030260006,47.5,46.6,103,377,89.7,0.0,5.6,26.8,0.8,173942003990,0.0,0.0,1.0,0.0,13014003026il,il,0
19,130140030260006,42.5,45.9,87,379,89.4,0.5,5.8,25.3,5.1,173942003990,0.0,0.0,1.0,0.0,13014003026il,il,0
21,130140030260006,32.6,34.9,89,385,88.8,0.0,6.5,31.4,1.8,173942003990,0.0,0.0,1.0,0.0,13014003026il,il,1
17,130140710160001,47.4,36.2,153,575,95.8,0.3,3.5,7.1,1.0,170477000176,0.0,0.0,1.0,0.0,13014071016il,il,0
18,130140710160001,47.7,41.8,134,592,96.6,0.0,3.2,23.0,1.2,170477000176,0.0,0.0,1.0,0.0,13014071016il,il,0
19,130140710160001,42.2,46.7,136,600,98.0,0.0,1.8,19.0,2.4,170477000176,0.0,0.0,1.0,0.0,13014071016il,il,0
21,130140710160001,34.6,34.0,159,625,95.0,0.0,4.2,18.4,1.4,170477000176,0.0,0.0,1.0,0.0,13014071016il,il,1
17,130410010260001,11.5,19.2,26,124,98.4,0.8,0.8,33.9,2.4,174065004087,0.0,0.0,1.0,0.0,13041001026il,il,0
18,130410010260001,0.0,27.2,22,101,98.0,0.0,0.0,30.7,1.0,174065004087,0.0,0.0,1.0,0.0,13041001026il,il,0
19,130410010260001,12.9,29.1,31,111,97.3,1.8,0.0,31.5,6.1,174065004087,0.0,0.0,1.0,0.0,13041001026il,il,0
21,130410010260001,21.2,18.2,33,102,97.1,0.0,0.0,45.1,2.9,174065004087,0.7,0.0,0.3,0.35,13041001026il,il,1
17,130412010170001,23.6,23.6,286,1190,74.7,14.5,3.4,55.7,2.1,172736002904,0.0,0.0,1.0,0.0,13041201017il,il,0
18,130412010170001,14.5,22.1,248,1151,75.3,13.0,3.4,54.0,1.1,172736002904,0.0,0.0,1.0,0.0,13041201017il,il,0
19,130412010170001,20.3,23.6,263,1156,74.8,12.5,4.0,56.2,4.7,172736002904,0.0,0.0,1.0,0.0,13041201017il,il,0
21,130412010170001,12.9,16.2,240,1155,73.9,11.5,4.8,52.6,2.7,172736002904,1.0,0.0,0.0,0.5,13041201017il,il,1
17,130412090270001,28.6,28.6,35,158,96.8,0.0,0.6,19.6,1.3,170142206373,0.0,0.0,1.0,0.0,13041209027il,il,0
18,130412090270001,15.0,27.5,40,163,95.7,0.0,0.0,25.2,0.6,170142206373,0.0,0.0,1.0,0.0,13041209027il,il,0
19,130412090270001,36.1,47.3,36,175,96.0,0.6,1.7,33.1,1.7,170142206373,0.0,0.0,1.0,0.0,13041209027il,il,0
21,130412090270001,13.5,27.0,52,190,94.2,0.0,0.0,41.1,4.2,170142206373,0.8,0.0,0.2,0.4,13041209027il,il,1
17,130413180270001,7.4,18.5,27,116,95.7,1.7,0.9,34.5,1.7,170141706393,0.0,0.0,1.0,0.0,13041318027il,il,0
18,130413180270001,3.2,12.9,31,121,95.9,0.0,0.0,30.6,3.3,170141706393,0.0,0.0,1.0,0.0,13041318027il,il,0
19,130413180270001,20.7,31.0,29,122,97.5,1.6,0.8,35.2,5.9,170141706393,0.0,0.0,1.0,0.0,13041318027il,il,0
21,130413180270001,7.1,14.3,28,125,96.8,0.0,0.0,36.8,3.1,170141706393,0.0,0.0,1.0,0.0,13041318027il,il,1
17,130581000260002,14.3,42.9,14,63,96.8,1.6,0.0,54.0,3.2,173087003219,0.0,0.0,1.0,0.0,13058100026il,il,0
18,130581000260002,0.0,18.2,11,62,100.0,0.0,0.0,51.6,0.0,173087003219,0.0,0.0,1.0,0.0,13058100026il,il,0
19,130581000260002,8.3,33.3,12,64,100.0,0.0,0.0,50.0,7.1,173087003219,0.0,0.0,1.0,0.0,13058100026il,il,0
21,130581000260002,15.4,23.1,13,79,100.0,0.0,0.0,41.8,5.1,173087003219,0.6,0.0,0.4,0.3,13058100026il,il,1
17,130582000170001,23.0,26.5,212,911,76.1,9.8,4.1,61.7,2.0,170930000538,0.0,0.0,1.0,0.0,13058200017il,il,0
18,130582000170001,19.5,25.3,190,905,75.2,9.1,5.5,58.2,2.4,170930000538,0.0,0.0,1.0,0.0,13058200017il,il,0
19,130582000170001,20.4,26.3,223,882,75.6,8.8,5.4,59.5,7.7,170930000538,0.0,0.0,1.0,0.0,13058200017il,il,0
21,130582000170001,21.0,16.8,143,854,75.1,7.7,6.3,62.8,7.3,170930000538,1.0,0.0,0.0,0.5,13058200017il,il,1
17,130584010260001,23.3,27.9,45,186,96.8,0.5,1.1,51.6,0.0,170011405391,0.0,0.0,1.0,0.0,13058401026il,il,0
18,130584010260001,17.9,23.1,39,197,95.4,0.0,0.0,44.7,3.0,170011405391,0.0,0.0,1.0,0.0,13058401026il,il,0
19,130584010260001,10.9,17.4,46,208,96.2,0.5,1.4,47.6,7.4,170011405391,0.0,0.0,1.0,0.0,13058401026il,il,0
21,130584010260001,15.3,22.0,59,208,97.6,0.0,0.0,46.2,5.5,170011405391,0.2,0.0,0.8,0.1,13058401026il,il,1
17,130585010260001,7.1,7.1,30,125,95.2,0.0,1.6,70.4,0.8,173531003689,0.0,0.0,1.0,0.0,13058501026il,il,0
18,130585010260001,3.0,21.2,33,118,95.8,0.0,0.0,73.7,1.7,173531003689,0.0,0.0,1.0,0.0,13058501026il,il,0
19,130585010260001,0.0,11.0,19,105,92.4,1.0,0.0,67.6,7.0,173531003689,0.0,0.0,1.0,0.0,13058501026il,il,0
21,130585010260001,0.0,5.0,20,100,93.0,0.0,0.0,72.0,2.9,173531003689,1.0,0.0,0.0,0.5,13058501026il,il,1
17,130586000160001,29.5,37.3,168,697,93.3,0.3,1.7,48.2,3.3,173519003681,0.0,0.0,1.0,0.0,13058600016il,il,0
18,130586000160001,18.9,26.8,164,686,95.0,0.0,0.0,48.4,2.6,173519003681,0.0,0.0,1.0,0.0,13058600016il,il,0
19,130586000160001,28.0,32.9,147,646,94.1,0.3,1.4,47.4,8.4,173519003681,0.0,0.0,1.0,0.0,13058600016il,il,0
21,130586000160001,20.5,18.4,141,666,92.9,0.0,1.5,46.4,3.8,173519003681,0.7,0.1,0.2,0.45,13058600016il,il,1
17,130587220260001,0.0,0.0,13,73,97.3,1.4,0.0,58.9,1.4,170140403080,0.0,0.0,1.0,0.0,13058722026il,il,0
18,130587220260001,8.3,20.8,24,72,97.2,0.0,0.0,66.7,4.2,170140403080,0.0,0.0,1.0,0.0,13058722026il,il,0
19,130587220260001,0.0,16.7,12,69,97.1,1.4,0.0,66.7,7.7,170140403080,0.0,0.0,1.0,0.0,13058722026il,il,0
21,130587220260001,14.2,14.3,14,60,93.3,0.0,0.0,78.3,3.4,170140403080,0.8,0.0,0.2,0.4,13058722026il,il,1
17,130950100260001,41.3,37.0,135,262,92.4,0.8,4.2,30.5,0.0,174175004182,0.0,0.0,1.0,0.0,13095010026il,il,0
18,130950100260001,28.9,44.4,45,271,92.3,0.0,5.2,32.5,0.6,174175004182,0.0,0.0,1.0,0.0,13095010026il,il,0
19,130950100260001,33.3,33.4,33,266,93.6,0.4,4.1,31.2,6.0,174175004182,0.0,0.0,1.0,0.0,13095010026il,il,0
21,130950100260001,33.3,35.8,42,277,95.3,0.0,3.6,31.0,2.6,174175004182,0.0,0.0,1.0,0.0,13095010026il,il,1
17,130950990160001,42.4,43.5,94,411,96.4,1.0,0.2,30.2,0.7,172774002947,0.0,0.0,1.0,0.0,13095099016il,il,0
18,130950990160001,40.7,33.0,91,399,96.0,0.0,0.0,28.6,1.0,172774002947,0.0,0.0,1.0,0.0,13095099016il,il,0
19,130950990160001,29.1,30.0,110,408,95.8,0.5,1.0,28.2,2.4,172774002947,0.0,0.0,1.0,0.0,13095099016il,il,0
21,130950990160001,11.9,30.7,101,408,93.9,0.0,3.2,32.8,2.1,172774002947,0.9,0.0,0.1,0.45,13095099016il,il,1
17,150162990250001,16.9,16.2,264,1165,11.2,12.4,58.8,86.2,0.2,170993000587,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250001,32.8,33.2,289,1227,12.3,11.8,59.2,83.4,0.7,170993000587,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250001,32.0,26.3,290,1289,16.1,11.2,58.7,75.3,3.4,170993000587,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250001,23.8,26.0,311,1454,26.0,7.6,53.6,58.9,1.5,170993000587,0.6,0.4,0.0,0.7,15016299025il,il,1
17,150162990250003,2.2,4.4,191,769,0.9,49.4,48.9,94.0,1.3,170993000626,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250003,3.2,4.8,187,778,0.0,50.3,48.6,92.4,2.1,170993000626,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250003,1.3,3.5,230,828,0.5,60.7,38.4,90.0,13.9,170993000626,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250003,1.7,2.9,176,731,0.0,64.6,34.5,87.6,6.2,170993000626,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250006,15.7,18.3,116,500,0.8,41.4,57.4,92.6,0.0,170993000671,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250006,11.1,17.2,99,479,0.0,40.3,58.5,93.5,0.6,170993000671,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250006,18.8,7.8,129,481,1.2,35.6,63.0,85.0,1.3,170993000671,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250006,5.4,10.8,93,435,0.0,38.6,60.0,73.8,1.9,170993000671,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250011,3.6,4.6,201,830,0.5,11.7,87.6,98.8,2.2,170993000788,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250011,8.4,5.6,178,728,0.0,8.5,90.8,99.5,2.9,170993000788,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250011,5.5,6.1,161,651,0.8,12.9,86.2,97.4,12.9,170993000788,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250011,1.7,1.8,116,532,0.0,11.1,87.0,98.3,6.8,170993000788,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250012,6.8,6.8,59,226,0.0,99.1,0.4,98.2,0.4,170993000792,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250012,1.7,5.2,58,244,0.0,98.0,0.0,97.5,0.0,170993000792,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250012,0.0,1.2,76,203,0.0,96.6,2.0,92.6,21.6,170993000792,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250012,0.0,1.6,62,284,0.0,96.8,0.0,94.4,6.8,170993000792,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250013,4.3,2.7,198,838,3.3,19.9,74.9,95.7,8.5,170993000799,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250013,5.8,4.0,173,798,2.6,22.1,73.8,95.9,0.4,170993000799,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250013,2.5,3.9,207,739,2.3,21.5,75.1,94.5,12.4,170993000799,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250013,3.3,1.7,120,598,4.3,19.4,75.3,92.3,8.2,170993000799,0.4,0.6,0.0,0.8,15016299025il,il,1
17,150162990250014,31.8,27.6,261,1042,1.5,3.3,89.4,96.5,0.0,170993006282,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250014,31.5,22.5,244,1064,1.4,3.1,89.8,95.7,0.3,170993006282,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250014,27.8,22.2,270,1067,1.3,3.2,91.0,92.9,0.8,170993006282,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250014,21.5,17.2,261,1075,1.3,2.8,92.5,89.0,0.4,170993006282,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250015,2.8,1.4,72,303,0.7,39.6,59.1,97.4,0.0,170993000809,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250015,0.0,0.0,62,330,0.0,38.2,61.2,99.4,0.0,170993000809,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250015,1.5,3.1,121,342,0.6,37.7,61.1,97.1,20.1,170993000809,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250015,0.9,2.8,107,317,0.0,31.5,66.9,94.0,11.1,170993000809,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250016,2.2,8.6,96,474,0.2,99.2,0.4,94.5,1.9,170993000851,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250016,1.4,4.1,73,382,0.0,99.2,0.0,96.6,5.0,170993000851,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250016,1.8,1.8,101,328,0.3,97.6,1.8,94.8,15.2,170993000851,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250016,2.5,4.9,83,294,0.0,98.6,0.0,89.5,5.2,170993000851,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250019,0.0,0.0,37,145,0.7,97.2,2.1,100.0,4.1,170993000879,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250019,2.9,2.9,35,136,0.0,98.5,0.0,99.3,5.1,170993000879,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250019,0.0,0.0,46,98,0.0,95.9,1.0,99.0,27.2,170993000879,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250019,0.0,0.0,27,84,0.0,98.8,0.0,94.0,13.1,170993000879,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250020,13.8,16.7,439,1755,2.3,7.3,89.6,96.9,1.1,170993000889,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250020,12.5,15.0,464,1778,2.1,6.6,90.6,96.5,2.6,170993000889,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250020,11.4,15.4,401,1691,1.9,6.5,90.8,95.5,8.1,170993000889,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250020,5.6,9.4,425,1721,1.8,5.5,92.2,88.3,2.6,170993000889,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250021,3.6,5.2,201,719,0.0,98.2,0.8,98.6,0.0,170993000893,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250021,2.2,2.7,186,850,0.0,98.7,0.0,98.7,0.1,170993000893,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250021,2.5,3.1,163,776,0.0,98.6,1.0,96.8,8.3,170993000893,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250021,0.0,1.2,168,734,0.0,99.3,0.0,98.8,3.2,170993000893,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250022,16.3,12.5,390,2014,1.5,3.5,81.2,95.7,2.7,170993000920,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250022,15.5,13.3,488,1881,1.6,3.9,80.8,96.1,3.2,170993000920,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250022,13.5,9.1,474,1895,1.8,4.1,79.6,94.1,11.7,170993000920,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250022,10.3,9.1,419,1769,1.8,4.4,77.7,93.4,5.0,170993000920,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250023,5.0,7.9,239,513,1.6,7.0,90.4,96.9,3.9,170993000923,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250023,4.5,4.5,64,459,0.0,7.2,90.2,96.1,1.8,170993000923,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250023,5.8,7.2,69,405,2.5,5.7,91.1,97.0,13.8,170993000923,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250023,1.6,0.0,63,384,0.0,7.0,90.1,93.8,8.2,170993000923,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250024,20.8,28.1,417,1647,23.4,3.6,70.7,72.9,1.8,170993000924,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250024,19.9,27.5,377,1688,20.8,3.9,73.0,75.0,3.8,170993000924,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250024,20.7,28.7,396,1588,20.0,3.1,74.5,66.2,7.8,170993000924,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250024,13.0,16.3,331,1467,19.2,2.4,76.6,59.9,4.6,170993000924,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250025,37.7,44.9,600,1776,4.1,84.7,4.6,62.2,0.0,170993000925,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250025,37.4,40.6,372,1756,5.4,84.0,4.4,59.8,0.6,170993000925,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250025,35.5,36.8,400,1860,5.1,84.4,4.7,57.1,2.3,170993000925,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250025,24.1,35.3,404,2116,4.0,86.3,4.6,59.5,0.9,170993000925,0.4,0.6,0.0,0.8,15016299025il,il,1
17,150162990250026,18.7,19.9,325,1297,12.9,10.6,70.5,81.7,0.8,170993000941,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250026,19.6,19.9,307,1391,13.6,9.1,70.5,81.0,0.1,170993000941,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250026,16.4,18.2,345,1383,13.0,10.3,70.4,72.3,4.5,170993000941,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250026,9.1,8.8,307,1352,10.8,10.8,72.3,76.3,1.3,170993000941,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250027,88.0,87.5,1197,4195,36.8,8.2,41.0,50.9,0.0,170993000942,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250027,85.9,86.8,1072,4429,35.4,7.9,40.7,47.4,0.4,170993000942,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250027,89.8,87.7,902,4517,36.9,7.9,40.4,43.6,0.9,170993000942,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250027,81.3,85.4,1047,4425,39.0,6.6,37.4,39.7,0.6,170993000942,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250029,1.1,4.4,92,358,0.0,97.8,1.7,99.4,2.5,170993000972,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250029,1.3,1.3,80,337,0.0,98.2,0.0,97.6,4.8,170993000972,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250029,1.0,1.0,78,251,0.0,98.8,1.2,96.8,17.0,170993000972,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250029,1.4,0.0,70,211,0.0,97.6,0.0,98.6,8.4,170993000972,0.3,0.7,0.0,0.85,15016299025il,il,1
17,150162990250030,20.3,14.9,357,1472,20.2,11.9,35.0,86.4,0.2,170993000977,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250030,24.5,14.3,356,1451,19.6,11.6,35.6,88.1,3.0,170993000977,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250030,22.0,19.6,331,1486,16.8,13.5,38.5,86.5,6.4,170993000977,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250030,13.0,14.0,392,1619,13.9,15.1,44.3,84.1,2.7,170993000977,0.4,0.6,0.0,0.8,15016299025il,il,1
17,150162990250031,10.1,14.1,409,1408,0.4,97.3,1.3,87.9,0.4,170993001002,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250031,7.2,7.2,279,1267,0.0,97.8,1.0,88.6,1.0,170993001002,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250031,4.6,7.8,285,1225,0.2,97.4,1.4,86.1,6.7,170993001002,0.0,0.0,1.0,0.0,15016299025il,il,0
21,150162990250031,0.9,5.6,231,1078,0.0,97.0,2.2,77.3,2.2,170993001002,0.4,0.6,0.0,0.8,15016299025il,il,1
17,150162990250034,2.2,9.4,139,528,0.2,98.5,0.9,97.5,0.0,170993001061,0.0,0.0,1.0,0.0,15016299025il,il,0
18,150162990250034,7.5,4.5,134,623,0.0,98.1,0.0,95.5,1.1,170993001061,0.0,0.0,1.0,0.0,15016299025il,il,0
19,150162990250034,2.9,2.0,209,738,0.1,98.2,1.5,94.4,14.2,170993001061,0.0,0.0,1.0,0.0,15016299025il,il,0
